prefix_1,prefix_2,prefix_3,prefix_4,prefix_5,prefix_6,prefix_7,prefix_8,prefix_9,prefix_10,prefix_11,prefix_12,prefix_13,prefix_14,prefix_15,prefix_16,prefix_17,prefix_18,prefix_19,prefix_20,desired_cfs,idx,test_id,dataset,black_box
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,wassesspotentialfraud,ocreateoffer,ocreated,0,wcompleteapplication,wcallafteroffers,wcallafteroffers,acomplete,wcallafteroffers,wcallafteroffers,ocancelled,0,ocancelled,oreturned,ocreated,osentmailandonline,20.0,21,19,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,0,ocreateoffer,0,0,wcompleteapplication,wcallafteroffers,wcallafteroffers,0,wcallafteroffers,wcallafteroffers,wcallafteroffers,ocancelled,0,0,osentmailandonline,apending,5.0,20,0,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,0,ocreateoffer,0,0,wcompleteapplication,wcallafteroffers,wcallafteroffers,0,ocancelled,wcallafteroffers,wcallafteroffers,wcallafteroffers,0,0,acomplete,apending,5.0,20,1,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,whandleleads,aconcept,aaccepted,aconcept,ocreateoffer,aaccepted,osentonlineonly,ocreateoffer,wshortenedcompletion,ocreated,aconcept,wcallafteroffers,aaccepted,ocreateoffer,wvalidateapplication,0,acomplete,wcompleteapplication,5.0,20,2,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,0,0,ocreateoffer,0,0,wcompleteapplication,wcallafteroffers,wcallafteroffers,0,0,wcallafteroffers,ocancelled,wcallafteroffers,0,0,acomplete,apending,5.0,20,3,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,aaccepted,wcompleteapplication,wcompleteapplication,wcompleteapplication,wcompleteapplication,wcompleteapplication,ocreateoffer,ocreated,osentmailandonline,wcompleteapplication,wcallafteroffers,wcallafteroffers,acomplete,wcallafteroffers,5.0,20,4,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,0,ocreateoffer,0,0,wcompleteapplication,wcallafteroffers,wcallafteroffers,0,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,0,avalidating,avalidating,apending,10.0,20,5,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,0,ocreateoffer,0,0,wcompleteapplication,wcallafteroffers,wcallafteroffers,aaccepted,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,0,avalidating,avalidating,apending,10.0,20,6,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,whandleleads,aconcept,0,ocreateoffer,0,0,wcompleteapplication,wcallafteroffers,wcallafteroffers,0,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,0,avalidating,avalidating,apending,10.0,20,7,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,whandleleads,0,ocreateoffer,0,0,wcompleteapplication,wcallafteroffers,wcallafteroffers,0,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,0,avalidating,avalidating,apending,10.0,20,8,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,0,ocreateoffer,0,0,wcompleteapplication,wcallafteroffers,wcallafteroffers,osentmailandonline,0,wcallafteroffers,wcallafteroffers,wcallafteroffers,0,avalidating,avalidating,apending,10.0,20,9,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,wassesspotentialfraud,ocreateoffer,ocreated,0,osentmailandonline,wcallafteroffers,wcallafteroffers,osentmailandonline,0,wcallafteroffers,wcallafteroffers,wcallafteroffers,ocancelled,0,avalidating,oaccepted,15.0,20,10,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,0,ocreateoffer,0,aaccepted,wcompleteapplication,wcallafteroffers,wcallafteroffers,0,wcallafteroffers,wcallafteroffers,aaccepted,wcallafteroffers,0,0,avalidating,acomplete,15.0,20,11,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,aaccepted,aaccepted,ocreated,wcompleteapplication,osentmailandonline,ocreateoffer,wcompleteapplication,acomplete,acancelled,acancelled,wassesspotentialfraud,wcallafteroffers,ocancelled,oreturned,oreturned,wvalidateapplication,15.0,20,12,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,whandleleads,aconcept,wcompleteapplication,wcompleteapplication,wcompleteapplication,ocancelled,osentmailandonline,wassesspotentialfraud,wcompleteapplication,wcompleteapplication,acomplete,ocreated,wcallafteroffers,avalidating,wvalidateapplication,wcallafteroffers,aconcept,wcompleteapplication,15.0,20,13,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,wcompleteapplication,aaccepted,aconcept,osentmailandonline,wcompleteapplication,ocreated,aconcept,wcallafteroffers,adenied,wcallafteroffers,ocancelled,wassesspotentialfraud,ocancelled,wvalidateapplication,wcompleteapplication,wcallafteroffers,15.0,20,14,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,whandleleads,aconcept,0,ocreateoffer,0,0,wcompleteapplication,wcallafteroffers,wcallafteroffers,0,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wvalidateapplication,0,wvalidateapplication,oaccepted,20.0,20,15,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,whandleleads,aconcept,0,ocreateoffer,0,0,wcompleteapplication,wcallafteroffers,wcallafteroffers,whandleleads,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,0,0,wvalidateapplication,oaccepted,20.0,20,16,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,whandleleads,aconcept,0,ocreateoffer,0,0,wcompleteapplication,wcallafteroffers,wcallafteroffers,0,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,0,0,wvalidateapplication,oaccepted,20.0,20,17,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,whandleleads,0,ocreateoffer,0,0,wcompleteapplication,wcallafteroffers,wcallafteroffers,wassesspotentialfraud,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,0,0,wvalidateapplication,oaccepted,20.0,20,18,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,0,ocreateoffer,0,0,wcompleteapplication,wcallafteroffers,wcallafteroffers,0,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,0,0,wvalidateapplication,oaccepted,20.0,20,19,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,wassesspotentialfraud,ocreateoffer,aaccepted,ocancelled,wcompleteapplication,wcallafteroffers,wcallafteroffers,ocancelled,wcallafteroffers,wcallafteroffers,aaccepted,acancelled,aaccepted,wshortenedcompletion,osentmailandonline,apending,5.0,21,0,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,wassesspotentialfraud,ocreateoffer,aaccepted,0,wcompleteapplication,wcallafteroffers,wcallafteroffers,ocancelled,wcallafteroffers,wcallafteroffers,osentmailandonline,acancelled,aaccepted,wshortenedcompletion,osentmailandonline,apending,5.0,21,1,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,wassesspotentialfraud,ocreateoffer,0,ocancelled,wcompleteapplication,wcallafteroffers,wcallafteroffers,0,wcallafteroffers,wcallafteroffers,aaccepted,0,aaccepted,wshortenedcompletion,osentmailandonline,apending,5.0,21,2,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,aaccepted,wcompleteapplication,wcompleteapplication,wcompleteapplication,wcompleteapplication,wcompleteapplication,ocreateoffer,ocreated,osentmailandonline,wcompleteapplication,wcallafteroffers,wcallafteroffers,acomplete,wcallafteroffers,5.0,21,3,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,whandleleads,aconcept,aaccepted,aconcept,ocreateoffer,aaccepted,osentonlineonly,ocreateoffer,wshortenedcompletion,ocreated,aconcept,wcallafteroffers,aaccepted,ocreateoffer,wvalidateapplication,0,acomplete,wcompleteapplication,5.0,21,4,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,0,ocreateoffer,ocreated,osentmailandonline,wcompleteapplication,wcallafteroffers,wcallafteroffers,0,wcallafteroffers,wcallafteroffers,0,0,orefused,0,ocancelled,osentmailandonline,10.0,21,5,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,0,ocreateoffer,0,0,wcompleteapplication,wcallafteroffers,wcallafteroffers,0,wcallafteroffers,wcallafteroffers,0,acomplete,0,wshortenedcompletion,ocancelled,acomplete,10.0,21,6,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,wassesspotentialfraud,ocreateoffer,whandleleads,aaccepted,wcompleteapplication,wcallafteroffers,wcallafteroffers,ocreated,wcallafteroffers,wcallafteroffers,ocancelled,aaccepted,whandleleads,0,wvalidateapplication,oaccepted,10.0,21,7,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,0,ocreateoffer,0,0,wcompleteapplication,wcallafteroffers,wcallafteroffers,0,wcallafteroffers,wcallafteroffers,0,acomplete,ocreated,wshortenedcompletion,ocancelled,acomplete,10.0,21,8,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,wassesspotentialfraud,ocreateoffer,aaccepted,0,wcompleteapplication,wcallafteroffers,wcallafteroffers,0,wcallafteroffers,wcallafteroffers,0,acomplete,adenied,wshortenedcompletion,ocancelled,acomplete,10.0,21,9,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,whandleleads,ocreateoffer,ocreated,0,wcompleteapplication,wcallafteroffers,wcallafteroffers,osentmailandonline,wcallafteroffers,wcallafteroffers,0,avalidating,ocancelled,orefused,avalidating,oaccepted,15.0,21,10,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,aaccepted,ocreateoffer,ocreated,0,ocancelled,wcallafteroffers,wcallafteroffers,0,wcallafteroffers,wcallafteroffers,0,acancelled,0,0,oreturned,wvalidateapplication,15.0,21,11,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,0,ocreateoffer,wassesspotentialfraud,osentmailandonline,wcompleteapplication,wcallafteroffers,wcallafteroffers,osentmailandonline,wcallafteroffers,wcallafteroffers,acancelled,0,ocancelled,0,ocreated,aincomplete,15.0,21,12,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,whandleleads,aconcept,0,ocreateoffer,0,0,wcompleteapplication,wcallafteroffers,wcallafteroffers,osentmailandonline,wcallafteroffers,wcallafteroffers,ocancelled,0,0,whandleleads,ocreated,oaccepted,15.0,21,13,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,0,ocreateoffer,aaccepted,osentmailandonline,wcompleteapplication,wcallafteroffers,wcallafteroffers,0,wcallafteroffers,wcallafteroffers,acancelled,0,0,wassesspotentialfraud,avalidating,oaccepted,15.0,21,14,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,whandleleads,aconcept,aaccepted,ocreateoffer,0,0,wcompleteapplication,wcallafteroffers,wcallafteroffers,osentmailandonline,wcallafteroffers,wcallafteroffers,ocancelled,avalidating,avalidating,0,acomplete,osentmailandonline,20.0,21,15,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,aaccepted,ocreateoffer,0,0,wcompleteapplication,wcallafteroffers,wcallafteroffers,osentmailandonline,wcallafteroffers,wcallafteroffers,ocancelled,avalidating,avalidating,0,acomplete,osentmailandonline,20.0,21,16,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,aaccepted,ocreateoffer,0,0,wcompleteapplication,wcallafteroffers,wcallafteroffers,0,wcallafteroffers,wcallafteroffers,ocancelled,avalidating,avalidating,0,acomplete,osentmailandonline,20.0,21,17,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,whandleleads,0,ocreateoffer,0,osentmailandonline,wcompleteapplication,wcallafteroffers,wcallafteroffers,0,wcallafteroffers,wcallafteroffers,0,0,0,0,osentmailandonline,osentmailandonline,20.0,21,18,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,aaccepted,ocreateoffer,0,0,wcompleteapplication,wcallafteroffers,wcallafteroffers,0,wcallafteroffers,wcallafteroffers,ocancelled,avalidating,acancelled,0,acomplete,apending,20.0,21,19,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,whandleleads,aconcept,aaccepted,aconcept,ocreateoffer,aaccepted,osentonlineonly,ocreateoffer,wshortenedcompletion,ocreated,aconcept,wcallafteroffers,aaccepted,ocreateoffer,wvalidateapplication,0,acomplete,wcompleteapplication,5.0,20,0,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,aaccepted,wcompleteapplication,wcompleteapplication,wcompleteapplication,wcompleteapplication,wcompleteapplication,ocreateoffer,ocreated,osentmailandonline,wcompleteapplication,wcallafteroffers,wcallafteroffers,acomplete,wcallafteroffers,5.0,20,1,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,whandleleads,whandleleads,wassesspotentialfraud,wcompleteapplication,ocreateoffer,wassesspotentialfraud,osentonlineonly,wcompleteapplication,ocreated,wcallafteroffers,ocancelled,wcallafteroffers,adenied,avalidating,wcallafteroffers,wshortenedcompletion,oaccepted,oaccepted,5.0,20,2,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,wcompleteapplication,aconcept,wassesspotentialfraud,wassesspotentialfraud,wcompleteapplication,ocancelled,ocreated,wassesspotentialfraud,wassesspotentialfraud,ocancelled,wcallafteroffers,wcallafteroffers,aaccepted,acancelled,aaccepted,wshortenedcompletion,osentmailandonline,apending,5.0,20,3,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,whandleleads,aconcept,wcompleteapplication,wassesspotentialfraud,wassesspotentialfraud,osentonlineonly,ocancelled,ocreateoffer,aconcept,wcallafteroffers,acancelled,osentonlineonly,ocancelled,aaccepted,ocancelled,wcompleteapplication,wvalidateapplication,oreturned,5.0,20,4,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,wcompleteapplication,whandleleads,aaccepted,ocreateoffer,ocreated,osentmailandonline,aconcept,wcallafteroffers,osentonlineonly,acomplete,ocancelled,whandleleads,aconcept,aconcept,orefused,wvalidateapplication,ocreated,wcallafteroffers,10.0,20,5,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,whandleleads,aconcept,aaccepted,aconcept,ocreateoffer,aaccepted,osentonlineonly,ocreateoffer,wshortenedcompletion,ocreated,aconcept,wcallafteroffers,aaccepted,ocreateoffer,wvalidateapplication,0,acomplete,wcompleteapplication,10.0,20,6,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,whandleleads,whandleleads,aaccepted,wcompleteapplication,aconcept,aaccepted,whandleleads,wcallafteroffers,ocancelled,acomplete,adenied,wcallafteroffers,ocancelled,adenied,wcompleteapplication,wcallafteroffers,oaccepted,wvalidateapplication,10.0,20,7,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wassesspotentialfraud,aaccepted,wcompleteapplication,wcompleteapplication,osentmailandonline,aaccepted,aconcept,aaccepted,aconcept,acomplete,wcallafteroffers,adenied,aaccepted,wcallafteroffers,wcallafteroffers,apending,10.0,20,8,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,whandleleads,wassesspotentialfraud,wcompleteapplication,wassesspotentialfraud,aaccepted,wassesspotentialfraud,ocreateoffer,aaccepted,acomplete,ocancelled,wcallafteroffers,orefused,aconcept,wshortenedcompletion,acomplete,wcallafteroffers,wcallafteroffers,10.0,20,9,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,aaccepted,aaccepted,ocreated,wcompleteapplication,osentmailandonline,ocreateoffer,wcompleteapplication,acomplete,acancelled,acancelled,wassesspotentialfraud,wcallafteroffers,ocancelled,oreturned,oreturned,wvalidateapplication,15.0,20,10,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,wcompleteapplication,aaccepted,aconcept,osentmailandonline,wcompleteapplication,ocreated,aconcept,wcallafteroffers,adenied,wcallafteroffers,ocancelled,wassesspotentialfraud,ocancelled,wvalidateapplication,wcompleteapplication,wcallafteroffers,15.0,20,11,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,whandleleads,aconcept,wcompleteapplication,wcompleteapplication,wcompleteapplication,ocancelled,osentmailandonline,wassesspotentialfraud,wcompleteapplication,wcompleteapplication,acomplete,ocreated,wcallafteroffers,avalidating,wvalidateapplication,wcallafteroffers,aconcept,wcompleteapplication,15.0,20,12,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,wcompleteapplication,ocreateoffer,aconcept,ocancelled,wshortenedcompletion,aaccepted,ocreated,wcallafteroffers,ocancelled,wcallafteroffers,ocancelled,avalidating,avalidating,oreturned,0,aincomplete,15.0,20,13,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,whandleleads,aconcept,wassesspotentialfraud,aaccepted,wassesspotentialfraud,ocreated,aconcept,aaccepted,wcallafteroffers,ocreateoffer,wcompleteapplication,wcallafteroffers,ocreateoffer,ocreateoffer,ocancelled,avalidating,avalidating,oaccepted,15.0,20,14,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,wcompleteapplication,aconcept,aaccepted,aaccepted,wassesspotentialfraud,aconcept,aaccepted,aconcept,wcompleteapplication,wassesspotentialfraud,wcompleteapplication,osentmailandonline,wcallafteroffers,wvalidateapplication,wshortenedcompletion,orefused,wcallafteroffers,wcallafteroffers,20.0,20,15,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,wcompleteapplication,aconcept,aaccepted,aconcept,ocreateoffer,ocancelled,ocreateoffer,wassesspotentialfraud,osentonlineonly,wcallafteroffers,wcompleteapplication,wcallafteroffers,ocancelled,wassesspotentialfraud,aaccepted,aconcept,wcallafteroffers,apending,20.0,20,16,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,whandleleads,aaccepted,aconcept,ocreated,ocreated,aaccepted,ocancelled,aconcept,ocreated,adenied,ocreated,aaccepted,osentmailandonline,ocancelled,wcallafteroffers,aaccepted,aincomplete,20.0,20,17,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,wcompleteapplication,whandleleads,wcompleteapplication,ocreateoffer,wassesspotentialfraud,aaccepted,wassesspotentialfraud,aconcept,wcompleteapplication,ocancelled,wassesspotentialfraud,wcallafteroffers,whandleleads,ocancelled,wvalidateapplication,adenied,ocreateoffer,wcompleteapplication,20.0,20,18,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,whandleleads,aaccepted,aaccepted,wcompleteapplication,wcompleteapplication,ocreateoffer,wcallafteroffers,aconcept,osentmailandonline,ocreateoffer,acancelled,ocancelled,aaccepted,wcompleteapplication,0,oreturned,aincomplete,20.0,20,19,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,aaccepted,wcompleteapplication,wcompleteapplication,wcompleteapplication,wcompleteapplication,wcompleteapplication,ocreateoffer,ocreated,osentmailandonline,wcompleteapplication,wcallafteroffers,wcallafteroffers,acomplete,wcallafteroffers,5.0,21,0,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,whandleleads,aconcept,aaccepted,aconcept,ocreateoffer,aaccepted,osentonlineonly,ocreateoffer,wshortenedcompletion,ocreated,aconcept,wcallafteroffers,aaccepted,ocreateoffer,wvalidateapplication,0,acomplete,wcompleteapplication,5.0,21,1,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,whandleleads,whandleleads,wassesspotentialfraud,wcompleteapplication,ocreateoffer,wassesspotentialfraud,osentonlineonly,wcompleteapplication,ocreated,wcallafteroffers,ocancelled,wcallafteroffers,adenied,avalidating,wcallafteroffers,wshortenedcompletion,oaccepted,oaccepted,5.0,21,2,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,wcompleteapplication,aconcept,wassesspotentialfraud,wassesspotentialfraud,wcompleteapplication,ocancelled,ocreated,wassesspotentialfraud,wassesspotentialfraud,ocancelled,wcallafteroffers,wcallafteroffers,aaccepted,acancelled,aaccepted,wshortenedcompletion,osentmailandonline,apending,5.0,21,3,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,whandleleads,aconcept,wcompleteapplication,wassesspotentialfraud,wassesspotentialfraud,osentonlineonly,ocancelled,ocreateoffer,aconcept,wcallafteroffers,acancelled,osentonlineonly,ocancelled,aaccepted,ocancelled,wcompleteapplication,wvalidateapplication,oreturned,5.0,21,4,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,whandleleads,whandleleads,aaccepted,wcompleteapplication,aconcept,aaccepted,whandleleads,wcallafteroffers,ocancelled,acomplete,adenied,wcallafteroffers,ocancelled,adenied,wcompleteapplication,wcallafteroffers,oaccepted,wvalidateapplication,10.0,21,5,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,wcompleteapplication,whandleleads,aaccepted,ocreateoffer,ocreated,osentmailandonline,aconcept,wcallafteroffers,osentonlineonly,acomplete,ocancelled,whandleleads,aconcept,aconcept,orefused,wvalidateapplication,ocreated,wcallafteroffers,10.0,21,6,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wassesspotentialfraud,aaccepted,wcompleteapplication,wcompleteapplication,osentmailandonline,aaccepted,aconcept,aaccepted,aconcept,acomplete,wcallafteroffers,adenied,aaccepted,wcallafteroffers,wcallafteroffers,apending,10.0,21,7,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,whandleleads,wassesspotentialfraud,wcompleteapplication,wassesspotentialfraud,aaccepted,wassesspotentialfraud,ocreateoffer,aaccepted,acomplete,ocancelled,wcallafteroffers,orefused,aconcept,wshortenedcompletion,acomplete,wcallafteroffers,wcallafteroffers,10.0,21,8,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,whandleleads,aconcept,aaccepted,aconcept,ocreateoffer,aaccepted,osentonlineonly,ocreateoffer,wshortenedcompletion,ocreated,aconcept,wcallafteroffers,aaccepted,ocreateoffer,wvalidateapplication,0,acomplete,wcompleteapplication,10.0,21,9,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,aaccepted,aaccepted,ocreated,wcompleteapplication,osentmailandonline,ocreateoffer,wcompleteapplication,acomplete,acancelled,acancelled,wassesspotentialfraud,wcallafteroffers,ocancelled,oreturned,oreturned,wvalidateapplication,15.0,21,10,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,wcompleteapplication,ocreateoffer,aconcept,ocancelled,wshortenedcompletion,aaccepted,ocreated,wcallafteroffers,ocancelled,wcallafteroffers,ocancelled,avalidating,avalidating,oreturned,0,aincomplete,15.0,21,11,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,whandleleads,whandleleads,wcompleteapplication,aconcept,aconcept,osentonlineonly,wassesspotentialfraud,wassesspotentialfraud,wassesspotentialfraud,ocancelled,ocancelled,wcallafteroffers,acomplete,wvalidateapplication,aaccepted,oreturned,wcallincompletefiles,avalidating,15.0,21,12,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,wcompleteapplication,aaccepted,aconcept,osentmailandonline,wcompleteapplication,ocreated,aconcept,wcallafteroffers,adenied,wcallafteroffers,ocancelled,wassesspotentialfraud,ocancelled,wvalidateapplication,wcompleteapplication,wcallafteroffers,15.0,21,13,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,whandleleads,whandleleads,aaccepted,aconcept,wcompleteapplication,aaccepted,ocreated,osentmailandonline,osentmailandonline,ocancelled,osentmailandonline,aaccepted,adenied,wshortenedcompletion,wcompleteapplication,wshortenedcompletion,wcallafteroffers,wvalidateapplication,15.0,21,14,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,wcompleteapplication,aconcept,aaccepted,aaccepted,wassesspotentialfraud,aconcept,aaccepted,aconcept,wcompleteapplication,wassesspotentialfraud,wcompleteapplication,osentmailandonline,wcallafteroffers,wvalidateapplication,wshortenedcompletion,orefused,wcallafteroffers,wcallafteroffers,20.0,21,15,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,wcompleteapplication,aconcept,aaccepted,aconcept,ocreateoffer,ocancelled,ocreateoffer,wassesspotentialfraud,osentonlineonly,wcallafteroffers,wcompleteapplication,wcallafteroffers,ocancelled,wassesspotentialfraud,aaccepted,aconcept,wcallafteroffers,apending,20.0,21,16,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,wcompleteapplication,wassesspotentialfraud,ocreateoffer,ocancelled,aconcept,aaccepted,ocreated,osentmailandonline,ocancelled,adenied,wvalidateapplication,acomplete,acancelled,wcallafteroffers,wshortenedcompletion,oaccepted,20.0,21,17,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,whandleleads,whandleleads,aaccepted,wcompleteapplication,ocreateoffer,wassesspotentialfraud,wcompleteapplication,aaccepted,wcallafteroffers,osentonlineonly,aconcept,acomplete,wvalidateapplication,aconcept,oreturned,wcallafteroffers,wvalidateapplication,oaccepted,20.0,21,18,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,aaccepted,wcompleteapplication,aaccepted,aaccepted,wcompleteapplication,whandleleads,ocancelled,wassesspotentialfraud,wcallafteroffers,acomplete,wvalidateapplication,0,ocancelled,wcallafteroffers,oaccepted,adenied,20.0,21,19,BPIC17_O_ACCEPTED,xgboost
