prefix_1,prefix_2,prefix_3,prefix_4,prefix_5,prefix_6,prefix_7,prefix_8,prefix_9,prefix_10,prefix_11,prefix_12,prefix_13,prefix_14,prefix_15,prefix_16,prefix_17,prefix_18,prefix_19,prefix_20,prefix_21,prefix_22,prefix_23,prefix_24,prefix_25,desired_cfs,idx,test_id,dataset,black_box
acreateapplication,0,whandleleads,whandleleads,wcompleteapplication,aconcept,wassesspotentialfraud,ocreateoffer,aaccepted,ocancelled,wcompleteapplication,wcallafteroffers,wcallafteroffers,ocancelled,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,osentmailandonline,wassesspotentialfraud,acancelled,ocreated,oaccepted,wshortenedcompletion,apending,10.0,21,8,BPIC17_O_ACCEPTED,xgboost
acreateapplication,0,whandleleads,0,wcompleteapplication,aconcept,aaccepted,ocreateoffer,ocreated,wassesspotentialfraud,wcompleteapplication,wcallafteroffers,wcallafteroffers,wvalidateapplication,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,ocancelled,avalidating,aincomplete,ocancelled,0,osentonlineonly,apending,10.0,21,9,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,0,whandleleads,wcompleteapplication,aconcept,aaccepted,ocreateoffer,aaccepted,acancelled,wcompleteapplication,wcallafteroffers,wcallafteroffers,acomplete,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,osentonlineonly,ocreated,avalidating,osentmailandonline,apending,avalidating,oaccepted,15.0,21,10,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,0,whandleleads,wcompleteapplication,aconcept,ocreated,ocreateoffer,0,osentmailandonline,wcompleteapplication,wcallafteroffers,wcallafteroffers,acancelled,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,avalidating,acancelled,oaccepted,ocancelled,aincomplete,aincomplete,apending,15.0,21,11,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,0,whandleleads,wcompleteapplication,aconcept,0,ocreateoffer,ocreated,wassesspotentialfraud,wcompleteapplication,wcallafteroffers,wcallafteroffers,ocancelled,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wassesspotentialfraud,wvalidateapplication,oaccepted,aincomplete,apending,aincomplete,wvalidateapplication,15.0,21,12,BPIC17_O_ACCEPTED,xgboost
acreateapplication,0,0,whandleleads,wcompleteapplication,aconcept,0,ocreateoffer,ocreated,ocancelled,wcompleteapplication,wcallafteroffers,wcallafteroffers,adenied,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,osentmailandonline,oaccepted,avalidating,apending,avalidating,oaccepted,apending,15.0,21,13,BPIC17_O_ACCEPTED,xgboost
acreateapplication,0,whandleleads,whandleleads,wcompleteapplication,aconcept,aaccepted,ocreateoffer,0,ocancelled,wcompleteapplication,wcallafteroffers,wcallafteroffers,acancelled,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,orefused,ocancelled,oaccepted,wcallincompletefiles,wshortenedcompletion,orefused,apending,15.0,21,14,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,aaccepted,ocreateoffer,osentmailandonline,whandleleads,wcompleteapplication,wcallafteroffers,wcallafteroffers,osentmailandonline,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,adenied,aaccepted,avalidating,avalidating,ocreated,osentmailandonline,ocancelled,20.0,21,15,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,aaccepted,ocreateoffer,0,ocancelled,wcompleteapplication,wcallafteroffers,wcallafteroffers,aaccepted,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wassesspotentialfraud,wvalidateapplication,oaccepted,avalidating,oaccepted,whandleleads,oaccepted,20.0,21,16,BPIC17_O_ACCEPTED,xgboost
acreateapplication,0,whandleleads,whandleleads,wcompleteapplication,aconcept,0,ocreateoffer,aaccepted,whandleleads,wcompleteapplication,wcallafteroffers,wcallafteroffers,whandleleads,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,avalidating,0,avalidating,apending,aaccepted,wassesspotentialfraud,0,20.0,21,17,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,0,whandleleads,wcompleteapplication,aconcept,whandleleads,ocreateoffer,aaccepted,ocancelled,wcompleteapplication,wcallafteroffers,wcallafteroffers,adenied,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,acomplete,0,avalidating,apending,oaccepted,oaccepted,aaccepted,20.0,21,18,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,whandleleads,ocreateoffer,acancelled,ocancelled,wcompleteapplication,wcallafteroffers,wcallafteroffers,wvalidateapplication,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,whandleleads,0,wshortenedcompletion,aincomplete,aaccepted,acomplete,oaccepted,20.0,21,19,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,wcompleteapplication,whandleleads,wassesspotentialfraud,aconcept,ocreateoffer,aaccepted,wshortenedcompletion,aconcept,osentmailandonline,wcallafteroffers,wcompleteapplication,acomplete,ocancelled,orefused,acancelled,aaccepted,ocreateoffer,wcallafteroffers,acancelled,0,oaccepted,wcallafteroffers,oreturned,5.0,17,0,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,whandleleads,wcompleteapplication,wassesspotentialfraud,ocreated,osentmailandonline,osentonlineonly,aaccepted,wcompleteapplication,osentmailandonline,adenied,adenied,aaccepted,ocreateoffer,wvalidateapplication,osentonlineonly,ocancelled,wassesspotentialfraud,oaccepted,wvalidateapplication,wcallafteroffers,aincomplete,avalidating,5.0,17,1,BPIC17_O_ACCEPTED,xgboost
acreateapplication,0,whandleleads,0,wcompleteapplication,aconcept,ocreated,ocreateoffer,0,wassesspotentialfraud,wcompleteapplication,wcallafteroffers,wcallafteroffers,aaccepted,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,ocancelled,0,0,ocancelled,0,wassesspotentialfraud,oaccepted,10.0,17,2,BPIC17_O_ACCEPTED,xgboost
acreateapplication,0,0,0,wcompleteapplication,aconcept,0,ocreateoffer,0,0,wcompleteapplication,wcallafteroffers,wcallafteroffers,0,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,0,0,oreturned,0,0,wassesspotentialfraud,apending,10.0,17,3,BPIC17_O_ACCEPTED,xgboost
acreateapplication,0,0,0,wcompleteapplication,aconcept,0,ocreateoffer,0,0,wcompleteapplication,wcallafteroffers,wcallafteroffers,0,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,0,0,0,0,0,wassesspotentialfraud,apending,10.0,17,4,BPIC17_O_ACCEPTED,xgboost
acreateapplication,0,0,0,wcompleteapplication,aconcept,0,ocreateoffer,0,0,wcompleteapplication,wcallafteroffers,whandleleads,0,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,0,0,oreturned,0,0,wassesspotentialfraud,apending,10.0,17,5,BPIC17_O_ACCEPTED,xgboost
acreateapplication,0,0,0,wcompleteapplication,aconcept,0,ocreateoffer,0,0,wcompleteapplication,wcallafteroffers,0,0,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,0,0,0,0,0,wassesspotentialfraud,apending,10.0,17,6,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,0,ocreateoffer,aaccepted,0,wcompleteapplication,wcallafteroffers,osentonlineonly,orefused,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallincompletefiles,oaccepted,avalidating,osentmailandonline,0,oreturned,ocancelled,15.0,17,7,BPIC17_O_ACCEPTED,xgboost
acreateapplication,0,whandleleads,whandleleads,wcompleteapplication,aconcept,aaccepted,ocreateoffer,0,0,wcompleteapplication,wcallafteroffers,wcallafteroffers,0,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wvalidateapplication,0,aincomplete,0,avalidating,wcallincompletefiles,oaccepted,15.0,17,8,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,whandleleads,0,wcompleteapplication,aconcept,0,ocreateoffer,0,aaccepted,wcompleteapplication,wcallafteroffers,wcallafteroffers,ocancelled,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,ocancelled,ocreated,aincomplete,aincomplete,apending,ocancelled,0,15.0,17,9,BPIC17_O_ACCEPTED,xgboost
acreateapplication,0,0,whandleleads,wcompleteapplication,aconcept,0,ocreateoffer,ocreated,0,wcompleteapplication,wcallafteroffers,wcallafteroffers,wvalidateapplication,wcallafteroffers,wvalidateapplication,wcallafteroffers,wcallafteroffers,ocancelled,oaccepted,avalidating,0,ocreated,0,0,15.0,17,10,BPIC17_O_ACCEPTED,xgboost
acreateapplication,0,0,0,wcompleteapplication,aconcept,0,ocreateoffer,0,0,wcompleteapplication,wcallafteroffers,wcallafteroffers,acomplete,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,0,0,0,oreturned,0,wassesspotentialfraud,apending,15.0,17,11,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,0,ocreateoffer,ocreated,ocancelled,wcompleteapplication,wcallafteroffers,wcallafteroffers,0,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,0,oaccepted,0,wvalidateapplication,aincomplete,aincomplete,oaccepted,20.0,17,12,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,0,whandleleads,wcompleteapplication,0,whandleleads,ocreateoffer,osentonlineonly,0,wcompleteapplication,wcallafteroffers,wcompleteapplication,0,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,oreturned,wvalidateapplication,wshortenedcompletion,avalidating,oaccepted,wshortenedcompletion,oaccepted,20.0,17,13,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,whandleleads,0,wcompleteapplication,0,0,ocreateoffer,aaccepted,osentonlineonly,wcompleteapplication,wcallafteroffers,wcallafteroffers,aaccepted,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,avalidating,oaccepted,0,wvalidateapplication,ocreated,avalidating,oaccepted,20.0,17,14,BPIC17_O_ACCEPTED,xgboost
acreateapplication,0,0,0,wcompleteapplication,aconcept,0,ocreateoffer,osentonlineonly,ocreated,wcompleteapplication,wcallafteroffers,wcallafteroffers,wassesspotentialfraud,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,0,0,avalidating,0,apending,aincomplete,0,20.0,17,15,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,0,0,wcompleteapplication,wassesspotentialfraud,whandleleads,ocreateoffer,osentonlineonly,0,wcompleteapplication,wcallafteroffers,wcallafteroffers,0,wcallafteroffers,wcallafteroffers,ocreated,wcallafteroffers,oreturned,aincomplete,0,0,oaccepted,wshortenedcompletion,wcallincompletefiles,20.0,17,16,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,wcompleteapplication,whandleleads,wassesspotentialfraud,aconcept,ocreateoffer,aaccepted,wshortenedcompletion,aconcept,osentmailandonline,wcallafteroffers,wcompleteapplication,acomplete,ocancelled,orefused,acancelled,aaccepted,ocreateoffer,wcallafteroffers,acancelled,0,oaccepted,wcallafteroffers,oreturned,5.0,18,0,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,whandleleads,wcompleteapplication,wassesspotentialfraud,ocreated,osentmailandonline,osentonlineonly,aaccepted,wcompleteapplication,osentmailandonline,adenied,adenied,aaccepted,ocreateoffer,wvalidateapplication,osentonlineonly,ocancelled,wassesspotentialfraud,oaccepted,wvalidateapplication,wcallafteroffers,aincomplete,avalidating,5.0,18,1,BPIC17_O_ACCEPTED,xgboost
acreateapplication,0,whandleleads,0,wcompleteapplication,aconcept,ocreated,ocreateoffer,0,wassesspotentialfraud,wcompleteapplication,wcallafteroffers,wcallafteroffers,aaccepted,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,ocancelled,0,0,ocancelled,0,wassesspotentialfraud,oaccepted,10.0,18,2,BPIC17_O_ACCEPTED,xgboost
acreateapplication,0,0,0,wcompleteapplication,aconcept,0,ocreateoffer,0,0,wcompleteapplication,wcallafteroffers,wcallafteroffers,0,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,0,0,oreturned,0,0,wassesspotentialfraud,apending,10.0,18,3,BPIC17_O_ACCEPTED,xgboost
acreateapplication,0,0,0,wcompleteapplication,aconcept,0,ocreateoffer,0,0,wcompleteapplication,wcallafteroffers,wcallafteroffers,0,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,0,0,0,0,0,wassesspotentialfraud,apending,10.0,18,4,BPIC17_O_ACCEPTED,xgboost
acreateapplication,0,0,0,wcompleteapplication,aconcept,0,ocreateoffer,0,0,wcompleteapplication,wcallafteroffers,whandleleads,0,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,0,0,oreturned,0,0,wassesspotentialfraud,apending,10.0,18,5,BPIC17_O_ACCEPTED,xgboost
acreateapplication,0,0,0,wcompleteapplication,aconcept,0,ocreateoffer,0,0,wcompleteapplication,wcallafteroffers,0,0,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,0,0,0,0,0,wassesspotentialfraud,apending,10.0,18,6,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,0,ocreateoffer,aaccepted,0,wcompleteapplication,wcallafteroffers,osentonlineonly,orefused,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallincompletefiles,oaccepted,avalidating,osentmailandonline,0,oreturned,ocancelled,15.0,18,7,BPIC17_O_ACCEPTED,xgboost
acreateapplication,0,whandleleads,whandleleads,wcompleteapplication,aconcept,aaccepted,ocreateoffer,0,0,wcompleteapplication,wcallafteroffers,wcallafteroffers,0,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wvalidateapplication,0,aincomplete,0,avalidating,wcallincompletefiles,oaccepted,15.0,18,8,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,whandleleads,0,wcompleteapplication,aconcept,0,ocreateoffer,0,aaccepted,wcompleteapplication,wcallafteroffers,wcallafteroffers,ocancelled,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,ocancelled,ocreated,aincomplete,aincomplete,apending,ocancelled,0,15.0,18,9,BPIC17_O_ACCEPTED,xgboost
acreateapplication,0,0,whandleleads,wcompleteapplication,aconcept,0,ocreateoffer,ocreated,0,wcompleteapplication,wcallafteroffers,wcallafteroffers,wvalidateapplication,wcallafteroffers,wvalidateapplication,wcallafteroffers,wcallafteroffers,ocancelled,oaccepted,avalidating,0,ocreated,0,0,15.0,18,10,BPIC17_O_ACCEPTED,xgboost
acreateapplication,0,0,0,wcompleteapplication,aconcept,0,ocreateoffer,0,0,wcompleteapplication,wcallafteroffers,wcallafteroffers,acomplete,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,0,0,0,oreturned,0,wassesspotentialfraud,apending,15.0,18,11,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,0,ocreateoffer,ocreated,ocancelled,wcompleteapplication,wcallafteroffers,wcallafteroffers,0,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,0,oaccepted,0,wvalidateapplication,aincomplete,aincomplete,oaccepted,20.0,18,12,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,0,whandleleads,wcompleteapplication,0,whandleleads,ocreateoffer,osentonlineonly,0,wcompleteapplication,wcallafteroffers,wcompleteapplication,0,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,oreturned,wvalidateapplication,wshortenedcompletion,avalidating,oaccepted,wshortenedcompletion,oaccepted,20.0,18,13,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,whandleleads,0,wcompleteapplication,0,0,ocreateoffer,aaccepted,osentonlineonly,wcompleteapplication,wcallafteroffers,wcallafteroffers,aaccepted,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,avalidating,oaccepted,0,wvalidateapplication,ocreated,avalidating,oaccepted,20.0,18,14,BPIC17_O_ACCEPTED,xgboost
acreateapplication,0,0,0,wcompleteapplication,aconcept,0,ocreateoffer,osentonlineonly,ocreated,wcompleteapplication,wcallafteroffers,wcallafteroffers,wassesspotentialfraud,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,0,0,avalidating,0,apending,aincomplete,0,20.0,18,15,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,0,0,wcompleteapplication,wassesspotentialfraud,whandleleads,ocreateoffer,osentonlineonly,0,wcompleteapplication,wcallafteroffers,wcallafteroffers,0,wcallafteroffers,wcallafteroffers,ocreated,wcallafteroffers,oreturned,aincomplete,0,0,oaccepted,wshortenedcompletion,wcallincompletefiles,20.0,18,16,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,wcompleteapplication,whandleleads,wassesspotentialfraud,aconcept,ocreateoffer,aaccepted,wshortenedcompletion,aconcept,osentmailandonline,wcallafteroffers,wcompleteapplication,acomplete,ocancelled,orefused,acancelled,aaccepted,ocreateoffer,wcallafteroffers,acancelled,0,oaccepted,wcallafteroffers,oreturned,5.0,17,0,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,whandleleads,wcompleteapplication,wassesspotentialfraud,ocreated,osentmailandonline,osentonlineonly,aaccepted,wcompleteapplication,osentmailandonline,adenied,adenied,aaccepted,ocreateoffer,wvalidateapplication,osentonlineonly,ocancelled,wassesspotentialfraud,oaccepted,wvalidateapplication,wcallafteroffers,aincomplete,avalidating,5.0,17,1,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,whandleleads,whandleleads,wcompleteapplication,aconcept,wassesspotentialfraud,whandleleads,ocreateoffer,osentmailandonline,ocancelled,aaccepted,wassesspotentialfraud,wcallafteroffers,wcallafteroffers,acomplete,ocancelled,oreturned,wcompleteapplication,whandleleads,orefused,wcallafteroffers,aincomplete,acomplete,apending,10.0,17,2,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,wassesspotentialfraud,wassesspotentialfraud,wcompleteapplication,wcompleteapplication,ocreated,wcompleteapplication,ocreated,aaccepted,whandleleads,ocreated,acomplete,ocreated,wshortenedcompletion,wvalidateapplication,osentmailandonline,oaccepted,wvalidateapplication,apending,adenied,oaccepted,10.0,17,3,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,wcompleteapplication,whandleleads,wassesspotentialfraud,wcompleteapplication,ocreateoffer,wcompleteapplication,whandleleads,wcompleteapplication,wcallafteroffers,whandleleads,acancelled,osentmailandonline,ocancelled,wvalidateapplication,wcallafteroffers,aconcept,acomplete,ocancelled,avalidating,ocreateoffer,wcallafteroffers,oreturned,ocancelled,10.0,17,4,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,aaccepted,ocreateoffer,wcompleteapplication,aaccepted,wassesspotentialfraud,aaccepted,aaccepted,aconcept,wshortenedcompletion,acancelled,aconcept,0,adenied,ocreated,adenied,acomplete,osentonlineonly,wvalidateapplication,acomplete,wcallafteroffers,oaccepted,10.0,17,5,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,whandleleads,whandleleads,ocreateoffer,wcompleteapplication,ocreated,ocreateoffer,osentonlineonly,whandleleads,wcompleteapplication,wcallafteroffers,aconcept,adenied,osentmailandonline,0,wcallafteroffers,ocancelled,wcallafteroffers,adenied,ocancelled,avalidating,orefused,wvalidateapplication,10.0,17,6,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,wassesspotentialfraud,whandleleads,aaccepted,aaccepted,osentonlineonly,ocancelled,aconcept,osentonlineonly,orefused,wcallafteroffers,wcallafteroffers,aaccepted,wcallafteroffers,acomplete,wassesspotentialfraud,aincomplete,avalidating,wvalidateapplication,oaccepted,aaccepted,15.0,17,7,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,wcompleteapplication,whandleleads,wcompleteapplication,aaccepted,aconcept,ocreateoffer,ocreated,aaccepted,osentmailandonline,osentonlineonly,wcompleteapplication,ocancelled,osentonlineonly,0,wvalidateapplication,osentonlineonly,avalidating,wcallafteroffers,aincomplete,0,aconcept,osentmailandonline,aaccepted,15.0,17,8,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,wcompleteapplication,whandleleads,wcompleteapplication,wcompleteapplication,wshortenedcompletion,aconcept,wcompleteapplication,aconcept,wshortenedcompletion,acomplete,wcompleteapplication,wassesspotentialfraud,adenied,acomplete,wshortenedcompletion,0,ocancelled,wcompleteapplication,oaccepted,wcallafteroffers,aincomplete,acomplete,aincomplete,15.0,17,9,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,whandleleads,whandleleads,wassesspotentialfraud,aconcept,ocreateoffer,aaccepted,wshortenedcompletion,wassesspotentialfraud,wcompleteapplication,ocancelled,ocreated,acancelled,wcallafteroffers,avalidating,aaccepted,ocancelled,0,adenied,wvalidateapplication,orefused,avalidating,wcallincompletefiles,oaccepted,15.0,17,10,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,whandleleads,aconcept,wassesspotentialfraud,whandleleads,aaccepted,osentonlineonly,osentmailandonline,osentmailandonline,wcallafteroffers,wcompleteapplication,wcompleteapplication,aconcept,wvalidateapplication,wshortenedcompletion,wcallafteroffers,oreturned,osentonlineonly,oreturned,avalidating,adenied,acomplete,ocancelled,ocancelled,15.0,17,11,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,wcompleteapplication,whandleleads,wassesspotentialfraud,aconcept,aaccepted,osentonlineonly,osentmailandonline,wcallafteroffers,ocreateoffer,ocreated,wassesspotentialfraud,aaccepted,wcallafteroffers,osentonlineonly,osentonlineonly,avalidating,oreturned,wvalidateapplication,oaccepted,avalidating,oaccepted,ocancelled,oaccepted,20.0,17,12,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,whandleleads,whandleleads,wcompleteapplication,wassesspotentialfraud,aconcept,aconcept,aconcept,whandleleads,wcompleteapplication,aaccepted,acancelled,ocancelled,ocancelled,avalidating,wshortenedcompletion,0,wassesspotentialfraud,aconcept,avalidating,wcallincompletefiles,ocreated,0,ocancelled,20.0,17,13,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wassesspotentialfraud,wcompleteapplication,ocreateoffer,ocreateoffer,osentonlineonly,whandleleads,whandleleads,ocancelled,aconcept,wcompleteapplication,ocancelled,0,aconcept,ocreateoffer,orefused,wcallincompletefiles,avalidating,wcallafteroffers,ocreated,wassesspotentialfraud,wcallafteroffers,20.0,17,14,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,wcompleteapplication,whandleleads,wcompleteapplication,whandleleads,ocreateoffer,aconcept,ocreated,ocancelled,aaccepted,osentonlineonly,wcallafteroffers,wshortenedcompletion,aconcept,adenied,ocancelled,ocreateoffer,osentonlineonly,aaccepted,ocreated,wvalidateapplication,aaccepted,aincomplete,apending,20.0,17,15,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,ocreateoffer,aconcept,ocancelled,wassesspotentialfraud,aaccepted,wcallafteroffers,aconcept,adenied,ocreated,orefused,0,0,ocreated,adenied,ocreated,aincomplete,ocreated,aincomplete,acomplete,ocancelled,20.0,17,16,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,wcompleteapplication,whandleleads,wassesspotentialfraud,aconcept,ocreateoffer,aaccepted,wshortenedcompletion,aconcept,osentmailandonline,wcallafteroffers,wcompleteapplication,acomplete,ocancelled,orefused,acancelled,aaccepted,ocreateoffer,wcallafteroffers,acancelled,0,oaccepted,wcallafteroffers,oreturned,5.0,18,0,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,whandleleads,wcompleteapplication,wassesspotentialfraud,ocreated,osentmailandonline,osentonlineonly,aaccepted,wcompleteapplication,osentmailandonline,adenied,adenied,aaccepted,ocreateoffer,wvalidateapplication,osentonlineonly,ocancelled,wassesspotentialfraud,oaccepted,wvalidateapplication,wcallafteroffers,aincomplete,avalidating,5.0,18,1,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,whandleleads,whandleleads,wcompleteapplication,aconcept,wassesspotentialfraud,whandleleads,ocreateoffer,osentmailandonline,ocancelled,aaccepted,wassesspotentialfraud,wcallafteroffers,wcallafteroffers,acomplete,ocancelled,oreturned,wcompleteapplication,whandleleads,orefused,wcallafteroffers,aincomplete,acomplete,apending,10.0,18,2,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,wassesspotentialfraud,wassesspotentialfraud,wcompleteapplication,wcompleteapplication,ocreated,wcompleteapplication,ocreated,aaccepted,whandleleads,ocreated,acomplete,ocreated,wshortenedcompletion,wvalidateapplication,osentmailandonline,oaccepted,wvalidateapplication,apending,adenied,oaccepted,10.0,18,3,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,wcompleteapplication,whandleleads,wassesspotentialfraud,wcompleteapplication,ocreateoffer,wcompleteapplication,whandleleads,wcompleteapplication,wcallafteroffers,whandleleads,acancelled,osentmailandonline,ocancelled,wvalidateapplication,wcallafteroffers,aconcept,acomplete,ocancelled,avalidating,ocreateoffer,wcallafteroffers,oreturned,ocancelled,10.0,18,4,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,aaccepted,ocreateoffer,wcompleteapplication,aaccepted,wassesspotentialfraud,aaccepted,aaccepted,aconcept,wshortenedcompletion,acancelled,aconcept,0,adenied,ocreated,adenied,acomplete,osentonlineonly,wvalidateapplication,acomplete,wcallafteroffers,oaccepted,10.0,18,5,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,whandleleads,whandleleads,ocreateoffer,wcompleteapplication,ocreated,ocreateoffer,osentonlineonly,whandleleads,wcompleteapplication,wcallafteroffers,aconcept,adenied,osentmailandonline,0,wcallafteroffers,ocancelled,wcallafteroffers,adenied,ocancelled,avalidating,orefused,wvalidateapplication,10.0,18,6,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,wassesspotentialfraud,whandleleads,aaccepted,aaccepted,osentonlineonly,ocancelled,aconcept,osentonlineonly,orefused,wcallafteroffers,wcallafteroffers,aaccepted,wcallafteroffers,acomplete,wassesspotentialfraud,aincomplete,avalidating,wvalidateapplication,oaccepted,aaccepted,15.0,18,7,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,wcompleteapplication,whandleleads,wcompleteapplication,aaccepted,aconcept,ocreateoffer,ocreated,aaccepted,osentmailandonline,osentonlineonly,wcompleteapplication,ocancelled,osentonlineonly,0,wvalidateapplication,osentonlineonly,avalidating,wcallafteroffers,aincomplete,0,aconcept,osentmailandonline,aaccepted,15.0,18,8,BPIC17_O_ACCEPTED,xgboost
