prefix_1,prefix_2,prefix_3,prefix_4,prefix_5,prefix_6,prefix_7,prefix_8,prefix_9,prefix_10,prefix_11,prefix_12,prefix_13,prefix_14,prefix_15,prefix_16,prefix_17,prefix_18,prefix_19,prefix_20,prefix_21,prefix_22,prefix_23,prefix_24,prefix_25,desired_cfs,idx,test_id,dataset,black_box
acreateapplication,wcompleteapplication,whandleleads,whandleleads,wassesspotentialfraud,aconcept,wcompleteapplication,wassesspotentialfraud,wcompleteapplication,wcompleteapplication,wcompleteapplication,aconcept,wcompleteapplication,wcompleteapplication,whandleleads,wcompleteapplication,aaccepted,aaccepted,wcompleteapplication,wcompleteapplication,wcompleteapplication,wcompleteapplication,wcompleteapplication,aaccepted,wcompleteapplication,5.0,20,2,sampled_logs,xgboost
acreateapplication,asubmitted,wcompleteapplication,whandleleads,wassesspotentialfraud,aconcept,wcompleteapplication,aconcept,wcompleteapplication,wcompleteapplication,wcompleteapplication,whandleleads,wcompleteapplication,wcompleteapplication,wcompleteapplication,wcompleteapplication,whandleleads,wcompleteapplication,aaccepted,aconcept,wcompleteapplication,wcompleteapplication,wcompleteapplication,aaccepted,wcompleteapplication,5.0,20,3,sampled_logs,xgboost
acreateapplication,wcompleteapplication,whandleleads,whandleleads,wassesspotentialfraud,aconcept,wcompleteapplication,wassesspotentialfraud,whandleleads,wcompleteapplication,wcompleteapplication,wcompleteapplication,wcompleteapplication,wcompleteapplication,wcompleteapplication,whandleleads,aaccepted,aaccepted,aaccepted,wcompleteapplication,wcompleteapplication,wcompleteapplication,wcompleteapplication,aaccepted,wcompleteapplication,5.0,20,4,sampled_logs,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,wassesspotentialfraud,wassesspotentialfraud,aconcept,wcompleteapplication,wcompleteapplication,whandleleads,whandleleads,wcompleteapplication,wcompleteapplication,wcompleteapplication,whandleleads,wcompleteapplication,wcompleteapplication,wcompleteapplication,wcompleteapplication,wcompleteapplication,wcompleteapplication,wcompleteapplication,aaccepted,wcompleteapplication,10.0,20,5,sampled_logs,xgboost
acreateapplication,wcompleteapplication,whandleleads,aconcept,wcompleteapplication,wassesspotentialfraud,wcompleteapplication,aconcept,wcompleteapplication,wcompleteapplication,wcompleteapplication,aconcept,wcompleteapplication,wcompleteapplication,wcompleteapplication,wcompleteapplication,wcompleteapplication,wcompleteapplication,aaccepted,wcompleteapplication,wcompleteapplication,wcompleteapplication,wcompleteapplication,aaccepted,wcompleteapplication,10.0,20,6,sampled_logs,xgboost
acreateapplication,asubmitted,wcompleteapplication,whandleleads,wcompleteapplication,wassesspotentialfraud,whandleleads,aconcept,wcompleteapplication,wcompleteapplication,wcompleteapplication,wcompleteapplication,wcompleteapplication,wcompleteapplication,wcompleteapplication,wcompleteapplication,aaccepted,wcompleteapplication,aaccepted,wassesspotentialfraud,wcompleteapplication,wcompleteapplication,wcompleteapplication,aaccepted,wcompleteapplication,10.0,20,7,sampled_logs,xgboost
acreateapplication,wcompleteapplication,whandleleads,whandleleads,wcompleteapplication,aconcept,wcompleteapplication,aconcept,whandleleads,wcompleteapplication,wcompleteapplication,whandleleads,wcompleteapplication,whandleleads,wcompleteapplication,whandleleads,aaccepted,wcompleteapplication,wcompleteapplication,wcompleteapplication,wcompleteapplication,wcompleteapplication,wcompleteapplication,aaccepted,wcompleteapplication,10.0,20,8,sampled_logs,xgboost
acreateapplication,asubmitted,wcompleteapplication,aconcept,wassesspotentialfraud,wassesspotentialfraud,whandleleads,wcompleteapplication,whandleleads,wcompleteapplication,wcompleteapplication,whandleleads,wcompleteapplication,whandleleads,wcompleteapplication,wcompleteapplication,aaccepted,wcompleteapplication,wcompleteapplication,wcompleteapplication,wcompleteapplication,wcompleteapplication,wcompleteapplication,aaccepted,wcompleteapplication,10.0,20,9,sampled_logs,xgboost
acreateapplication,wcompleteapplication,whandleleads,whandleleads,whandleleads,wassesspotentialfraud,wassesspotentialfraud,wcompleteapplication,wcompleteapplication,wcompleteapplication,wcompleteapplication,wcompleteapplication,wcompleteapplication,whandleleads,wcompleteapplication,wcompleteapplication,aaccepted,wcompleteapplication,wcompleteapplication,wcompleteapplication,wcompleteapplication,wcompleteapplication,wcompleteapplication,aaccepted,wcompleteapplication,15.0,20,10,sampled_logs,xgboost
acreateapplication,wcompleteapplication,whandleleads,whandleleads,wassesspotentialfraud,wassesspotentialfraud,wassesspotentialfraud,wassesspotentialfraud,whandleleads,wcompleteapplication,wcompleteapplication,whandleleads,wcompleteapplication,whandleleads,wcompleteapplication,wcompleteapplication,wcompleteapplication,wcompleteapplication,wcompleteapplication,wcompleteapplication,wcompleteapplication,wcompleteapplication,wcompleteapplication,aaccepted,wcompleteapplication,15.0,20,11,sampled_logs,xgboost
acreateapplication,asubmitted,wcompleteapplication,whandleleads,wcompleteapplication,wassesspotentialfraud,wcompleteapplication,aconcept,wcompleteapplication,wcompleteapplication,wcompleteapplication,whandleleads,wcompleteapplication,wcompleteapplication,wcompleteapplication,whandleleads,aaccepted,wcompleteapplication,wcompleteapplication,wcompleteapplication,wcompleteapplication,wcompleteapplication,wcompleteapplication,aaccepted,wcompleteapplication,15.0,20,12,sampled_logs,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,wassesspotentialfraud,whandleleads,aconcept,wcompleteapplication,wcompleteapplication,wcompleteapplication,wcompleteapplication,wcompleteapplication,whandleleads,wcompleteapplication,wcompleteapplication,aaccepted,aaccepted,aaccepted,wcompleteapplication,wcompleteapplication,wcompleteapplication,wcompleteapplication,aaccepted,aaccepted,15.0,20,13,sampled_logs,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,whandleleads,wassesspotentialfraud,wcompleteapplication,aconcept,wcompleteapplication,aconcept,wcompleteapplication,wcompleteapplication,wcompleteapplication,wcompleteapplication,wcompleteapplication,wcompleteapplication,wassesspotentialfraud,aaccepted,aaccepted,wcompleteapplication,wcompleteapplication,wcompleteapplication,wcompleteapplication,aaccepted,wcompleteapplication,15.0,20,14,sampled_logs,xgboost
acreateapplication,asubmitted,wcompleteapplication,whandleleads,wassesspotentialfraud,aconcept,wassesspotentialfraud,aconcept,wcompleteapplication,wcompleteapplication,wcompleteapplication,aconcept,wcompleteapplication,whandleleads,wcompleteapplication,wcompleteapplication,aaccepted,aaccepted,wcompleteapplication,wcompleteapplication,wcompleteapplication,wcompleteapplication,wcompleteapplication,aaccepted,wcompleteapplication,20.0,20,15,sampled_logs,xgboost
acreateapplication,asubmitted,wcompleteapplication,whandleleads,wcompleteapplication,wassesspotentialfraud,wassesspotentialfraud,aconcept,whandleleads,wcompleteapplication,wcompleteapplication,wcompleteapplication,wcompleteapplication,whandleleads,wcompleteapplication,wcompleteapplication,wcompleteapplication,aaccepted,aaccepted,wcompleteapplication,wcompleteapplication,wcompleteapplication,wcompleteapplication,aaccepted,wcompleteapplication,20.0,20,16,sampled_logs,xgboost
acreateapplication,wcompleteapplication,whandleleads,whandleleads,wassesspotentialfraud,wassesspotentialfraud,wcompleteapplication,wassesspotentialfraud,wcompleteapplication,wcompleteapplication,wcompleteapplication,aconcept,wcompleteapplication,whandleleads,whandleleads,wcompleteapplication,wassesspotentialfraud,wcompleteapplication,wcompleteapplication,wcompleteapplication,wcompleteapplication,wcompleteapplication,wcompleteapplication,aaccepted,wcompleteapplication,20.0,20,17,sampled_logs,xgboost
acreateapplication,wcompleteapplication,whandleleads,aconcept,wassesspotentialfraud,wassesspotentialfraud,whandleleads,wcompleteapplication,wcompleteapplication,wcompleteapplication,wcompleteapplication,aconcept,wcompleteapplication,whandleleads,wcompleteapplication,wcompleteapplication,whandleleads,aaccepted,wcompleteapplication,wcompleteapplication,wcompleteapplication,wcompleteapplication,wcompleteapplication,aaccepted,wcompleteapplication,20.0,20,18,sampled_logs,xgboost
acreateapplication,asubmitted,wcompleteapplication,aconcept,wassesspotentialfraud,wassesspotentialfraud,wcompleteapplication,wassesspotentialfraud,wcompleteapplication,wcompleteapplication,wcompleteapplication,wcompleteapplication,wcompleteapplication,whandleleads,whandleleads,wcompleteapplication,whandleleads,wcompleteapplication,wcompleteapplication,wcompleteapplication,wcompleteapplication,wcompleteapplication,wcompleteapplication,aaccepted,wcompleteapplication,20.0,20,19,sampled_logs,xgboost
