prefix_1,prefix_2,prefix_3,prefix_4,prefix_5,prefix_6,prefix_7,prefix_8,prefix_9,prefix_10,prefix_11,prefix_12,prefix_13,prefix_14,prefix_15,prefix_16,prefix_17,prefix_18,prefix_19,prefix_20,prefix_21,prefix_22,prefix_23,prefix_24,prefix_25,prefix_26,prefix_27,prefix_28,prefix_29,prefix_30,desired_cfs,idx,test_id,dataset,black_box
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,0,aaccepted,wshortenedcompletion,ocreated,wcompleteapplication,ocreateoffer,wcallafteroffers,wassesspotentialfraud,ocreateoffer,acomplete,osentmailandonline,wcallafteroffers,aaccepted,wvalidateapplication,ocreateoffer,wvalidateapplication,0,adenied,avalidating,apending,adenied,apending,orefused,avalidating,0,avalidating,5.0,21,2,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,aaccepted,whandleleads,wshortenedcompletion,acancelled,wcompleteapplication,acancelled,acancelled,wassesspotentialfraud,wcallafteroffers,acomplete,orefused,adenied,acancelled,wvalidateapplication,ocreateoffer,osentmailandonline,0,whandleleads,oaccepted,apending,oaccepted,0,osentmailandonline,avalidating,wassesspotentialfraud,0,5.0,21,3,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,aaccepted,whandleleads,wshortenedcompletion,acancelled,wcompleteapplication,acancelled,acancelled,wassesspotentialfraud,wcallafteroffers,osentonlineonly,orefused,adenied,avalidating,ocancelled,ocreated,osentmailandonline,0,whandleleads,oaccepted,apending,oaccepted,0,osentmailandonline,acancelled,wcallafteroffers,0,5.0,21,4,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,0,0,0,osentonlineonly,wcompleteapplication,wcallafteroffers,wshortenedcompletion,adenied,wcallafteroffers,adenied,acomplete,acomplete,acancelled,oreturned,wcallafteroffers,acomplete,wcallafteroffers,aincomplete,apending,ocreateoffer,apending,wvalidateapplication,adenied,ocreateoffer,0,avalidating,10.0,21,5,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,0,0,aaccepted,aaccepted,wcompleteapplication,whandleleads,0,ocancelled,wcallafteroffers,adenied,wcallafteroffers,ocancelled,acancelled,oreturned,wcallafteroffers,acancelled,wcallafteroffers,avalidating,oaccepted,apending,oaccepted,apending,wcallincompletefiles,avalidating,osentonlineonly,wcallafteroffers,10.0,21,6,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,0,0,0,ocreated,wcompleteapplication,osentonlineonly,osentonlineonly,ocancelled,wcallafteroffers,wvalidateapplication,acomplete,wcallafteroffers,ocreated,wshortenedcompletion,wcallincompletefiles,acomplete,wcallafteroffers,avalidating,oreturned,adenied,wcallincompletefiles,apending,avalidating,aincomplete,orefused,wvalidateapplication,10.0,21,7,sampled_logs,xgboost
acreateapplication,wcompleteapplication,whandleleads,whandleleads,wcompleteapplication,aconcept,wassesspotentialfraud,osentonlineonly,orefused,ocreated,0,osentonlineonly,adenied,aconcept,0,wcallafteroffers,aaccepted,acomplete,ocancelled,oreturned,wcallafteroffers,whandleleads,wvalidateapplication,ocreateoffer,apending,oaccepted,wcompleteapplication,acomplete,wassesspotentialfraud,0,10.0,21,8,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,0,ocreateoffer,aaccepted,ocreateoffer,wcompleteapplication,wassesspotentialfraud,wshortenedcompletion,ocreateoffer,wcallafteroffers,acancelled,osentonlineonly,wvalidateapplication,acancelled,0,acomplete,ocreated,oaccepted,avalidating,wassesspotentialfraud,avalidating,wvalidateapplication,apending,aincomplete,aincomplete,0,wvalidateapplication,10.0,21,9,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,0,aaccepted,ocreated,aaccepted,wcompleteapplication,wcallafteroffers,ocreated,ocreateoffer,wcallafteroffers,ocreated,acomplete,ocreated,wcallafteroffers,wcallafteroffers,avalidating,ocreated,wcallafteroffers,ocreated,wcallafteroffers,aaccepted,wvalidateapplication,wvalidateapplication,oaccepted,aincomplete,aincomplete,apending,15.0,21,10,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,wassesspotentialfraud,ocreateoffer,ocreated,ocreated,wcompleteapplication,wassesspotentialfraud,osentmailandonline,adenied,wshortenedcompletion,ocreated,ocancelled,wcallafteroffers,adenied,wassesspotentialfraud,acomplete,wcallafteroffers,avalidating,osentmailandonline,wcallincompletefiles,wvalidateapplication,apending,apending,wvalidateapplication,apending,adenied,oreturned,15.0,21,11,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,0,0,wassesspotentialfraud,aaccepted,wcompleteapplication,osentmailandonline,osentonlineonly,acomplete,ocancelled,wvalidateapplication,aaccepted,acomplete,wcallafteroffers,wcallafteroffers,ocreateoffer,wcallafteroffers,aincomplete,avalidating,aaccepted,wassesspotentialfraud,apending,0,avalidating,wcallincompletefiles,0,osentonlineonly,15.0,21,12,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,0,aaccepted,ocreated,ocreateoffer,wcompleteapplication,ocreateoffer,ocreated,acancelled,wcallafteroffers,wcallafteroffers,acomplete,acancelled,whandleleads,wcallafteroffers,ocreateoffer,wcallafteroffers,wcallafteroffers,ocreateoffer,oaccepted,orefused,wcallincompletefiles,0,aaccepted,apending,wcallafteroffers,oreturned,15.0,21,13,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,0,ocreateoffer,ocreated,ocancelled,wcompleteapplication,osentonlineonly,0,wcallafteroffers,0,wcallafteroffers,osentmailandonline,ocreated,acancelled,wcallafteroffers,ocancelled,wassesspotentialfraud,aincomplete,ocancelled,oaccepted,acancelled,0,ocreateoffer,acancelled,0,acomplete,ocancelled,15.0,21,14,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,0,wassesspotentialfraud,ocreateoffer,osentmailandonline,wcompleteapplication,ocreateoffer,wshortenedcompletion,osentonlineonly,wcallafteroffers,wcallafteroffers,wshortenedcompletion,wcallafteroffers,acancelled,wcallincompletefiles,acomplete,orefused,aaccepted,oreturned,apending,whandleleads,wcallafteroffers,0,adenied,wcallincompletefiles,0,wvalidateapplication,20.0,21,15,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,aaccepted,ocreateoffer,wshortenedcompletion,aaccepted,wcompleteapplication,osentonlineonly,osentmailandonline,adenied,wassesspotentialfraud,wcallafteroffers,acomplete,avalidating,whandleleads,ocreateoffer,wassesspotentialfraud,oaccepted,aaccepted,ocreated,oreturned,oaccepted,oaccepted,apending,aincomplete,wcallincompletefiles,wcallafteroffers,oaccepted,20.0,21,16,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,0,ocreateoffer,ocreated,osentonlineonly,wcompleteapplication,ocreated,acancelled,ocreateoffer,0,wcallafteroffers,acomplete,osentmailandonline,wvalidateapplication,wcallafteroffers,aaccepted,wcallincompletefiles,whandleleads,ocancelled,apending,ocreateoffer,aaccepted,0,acomplete,acomplete,wcallafteroffers,wvalidateapplication,20.0,21,17,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,whandleleads,0,whandleleads,aaccepted,wcompleteapplication,ocreated,ocreateoffer,0,wcallafteroffers,wcallafteroffers,whandleleads,wcallafteroffers,acancelled,acancelled,oaccepted,wcallincompletefiles,0,oaccepted,apending,ocreateoffer,ocreated,osentmailandonline,aincomplete,wvalidateapplication,wvalidateapplication,wvalidateapplication,20.0,21,18,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,0,0,ocreated,whandleleads,wcompleteapplication,wcallafteroffers,wcallafteroffers,adenied,acancelled,adenied,wcallafteroffers,wcallafteroffers,wcallafteroffers,aaccepted,wcallafteroffers,wcallincompletefiles,acomplete,acancelled,apending,0,0,ocreateoffer,aincomplete,acomplete,acancelled,wvalidateapplication,20.0,21,19,sampled_logs,xgboost
acreateapplication,0,whandleleads,whandleleads,wcompleteapplication,aconcept,0,adenied,ocreateoffer,0,wcompleteapplication,osentmailandonline,wcallafteroffers,wcallafteroffers,wcallafteroffers,aaccepted,0,wcallafteroffers,wvalidateapplication,wvalidateapplication,wcallafteroffers,0,aaccepted,adenied,0,0,0,apending,wassesspotentialfraud,wcallincompletefiles,5.0,20,0,sampled_logs,xgboost
acreateapplication,0,whandleleads,whandleleads,wcompleteapplication,aconcept,wshortenedcompletion,0,0,0,wcompleteapplication,wassesspotentialfraud,wcallafteroffers,acomplete,acomplete,0,wcallafteroffers,wcallafteroffers,ocreateoffer,wvalidateapplication,0,aaccepted,oaccepted,apending,0,apending,0,acancelled,wassesspotentialfraud,wassesspotentialfraud,5.0,20,1,sampled_logs,xgboost
acreateapplication,asubmitted,0,whandleleads,wcompleteapplication,aconcept,wassesspotentialfraud,0,ocreateoffer,whandleleads,wcompleteapplication,0,wcallafteroffers,0,osentmailandonline,0,0,wcallafteroffers,orefused,oaccepted,0,0,aincomplete,0,oaccepted,oaccepted,orefused,apending,wcallincompletefiles,avalidating,5.0,20,2,sampled_logs,xgboost
acreateapplication,0,0,whandleleads,wcompleteapplication,aconcept,0,adenied,0,0,aconcept,0,wcallafteroffers,wcallafteroffers,wcallafteroffers,adenied,whandleleads,wcallafteroffers,0,wvalidateapplication,0,aaccepted,aaccepted,ocancelled,0,apending,0,apending,wassesspotentialfraud,avalidating,5.0,20,3,sampled_logs,xgboost
acreateapplication,0,0,0,wcompleteapplication,ocreateoffer,wshortenedcompletion,0,ocreateoffer,0,wcompleteapplication,0,acancelled,acomplete,acomplete,adenied,wcallafteroffers,wcallafteroffers,0,wvalidateapplication,0,0,aaccepted,ocancelled,adenied,0,wvalidateapplication,0,wassesspotentialfraud,avalidating,5.0,20,4,sampled_logs,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,0,ocreateoffer,aaccepted,ocreateoffer,wcompleteapplication,adenied,ocreated,acancelled,acomplete,0,acancelled,wcallafteroffers,0,wcallafteroffers,wcallafteroffers,orefused,wcallafteroffers,wvalidateapplication,0,apending,aincomplete,avalidating,0,apending,10.0,20,5,sampled_logs,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,0,ocreateoffer,0,wassesspotentialfraud,wcompleteapplication,ocreateoffer,wcallafteroffers,acancelled,osentmailandonline,0,wcallafteroffers,oreturned,aaccepted,wcallafteroffers,wcallafteroffers,0,oreturned,wassesspotentialfraud,0,apending,0,avalidating,wassesspotentialfraud,wvalidateapplication,10.0,20,6,sampled_logs,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,0,0,aaccepted,ocreateoffer,wcompleteapplication,ocancelled,ocreated,acancelled,acomplete,0,wcallafteroffers,wcallafteroffers,acomplete,adenied,wcallafteroffers,wcallafteroffers,ocreateoffer,wshortenedcompletion,whandleleads,avalidating,aincomplete,avalidating,oaccepted,apending,10.0,20,7,sampled_logs,xgboost
acreateapplication,asubmitted,whandleleads,0,wcompleteapplication,aconcept,aaccepted,0,aaccepted,0,wcompleteapplication,aaccepted,adenied,whandleleads,0,ocancelled,wassesspotentialfraud,wcallafteroffers,wcallafteroffers,wcallafteroffers,acancelled,ocreateoffer,0,wcallincompletefiles,acancelled,wcallincompletefiles,avalidating,acomplete,aincomplete,avalidating,10.0,20,8,sampled_logs,xgboost
acreateapplication,wcompleteapplication,whandleleads,whandleleads,wcompleteapplication,aconcept,wassesspotentialfraud,osentonlineonly,orefused,ocreated,0,osentonlineonly,adenied,aconcept,0,wcallafteroffers,aaccepted,acomplete,ocancelled,oreturned,wcallafteroffers,whandleleads,wvalidateapplication,ocreateoffer,apending,oaccepted,wcompleteapplication,acomplete,wassesspotentialfraud,0,10.0,20,9,sampled_logs,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,ocreateoffer,aaccepted,aaccepted,wcallafteroffers,wcompleteapplication,0,0,wcallafteroffers,osentmailandonline,0,wcallafteroffers,orefused,wcallafteroffers,wcallafteroffers,0,osentonlineonly,ocreated,0,wcallafteroffers,0,aincomplete,avalidating,adenied,apending,15.0,20,10,sampled_logs,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,ocreateoffer,aaccepted,aaccepted,wcallafteroffers,wcompleteapplication,wcallafteroffers,ocreateoffer,0,osentmailandonline,acomplete,0,0,acomplete,wcallafteroffers,wcallafteroffers,osentonlineonly,wcallafteroffers,wvalidateapplication,wcallafteroffers,avalidating,0,wvalidateapplication,0,apending,15.0,20,11,sampled_logs,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,0,0,acancelled,0,wassesspotentialfraud,0,0,osentonlineonly,acomplete,wcallafteroffers,0,adenied,ocreateoffer,aincomplete,0,aaccepted,ocreated,ocancelled,apending,wcallincompletefiles,0,0,apending,avalidating,15.0,20,12,sampled_logs,xgboost
acreateapplication,0,whandleleads,0,wcompleteapplication,aconcept,ocreateoffer,aaccepted,wassesspotentialfraud,0,wcompleteapplication,wcallafteroffers,0,wcallafteroffers,acomplete,ocreateoffer,0,wcallafteroffers,0,aincomplete,ocancelled,0,wcallafteroffers,acomplete,wcallafteroffers,wcallincompletefiles,avalidating,wvalidateapplication,aincomplete,apending,15.0,20,13,sampled_logs,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,0,0,0,aaccepted,wcompleteapplication,adenied,acancelled,osentmailandonline,ocancelled,0,wassesspotentialfraud,wcallafteroffers,ocreateoffer,oaccepted,0,ocreated,oaccepted,whandleleads,apending,0,acomplete,wvalidateapplication,ocreated,0,15.0,20,14,sampled_logs,xgboost
acreateapplication,asubmitted,0,whandleleads,wcompleteapplication,aconcept,aaccepted,ocreateoffer,ocreateoffer,aaccepted,wcompleteapplication,ocreated,osentmailandonline,0,aaccepted,wcallafteroffers,ocreated,0,wcallafteroffers,wvalidateapplication,apending,wshortenedcompletion,wcallafteroffers,avalidating,0,acomplete,wcallincompletefiles,apending,0,wcallincompletefiles,20.0,20,15,sampled_logs,xgboost
acreateapplication,asubmitted,0,0,wcompleteapplication,aconcept,wshortenedcompletion,0,ocancelled,ocreateoffer,wcompleteapplication,0,wcallafteroffers,0,acomplete,wcallafteroffers,wcallafteroffers,0,wcallafteroffers,acancelled,orefused,ocreateoffer,aincomplete,oaccepted,oaccepted,apending,aincomplete,0,acancelled,0,20.0,20,16,sampled_logs,xgboost
acreateapplication,0,whandleleads,whandleleads,wcompleteapplication,aconcept,wshortenedcompletion,aaccepted,0,wshortenedcompletion,wcompleteapplication,0,wcallafteroffers,0,acomplete,wcallafteroffers,wcallafteroffers,0,ocreateoffer,0,ocancelled,ocreateoffer,aincomplete,oaccepted,0,wvalidateapplication,wvalidateapplication,apending,oreturned,0,20.0,20,17,sampled_logs,xgboost
acreateapplication,0,whandleleads,0,wcompleteapplication,aconcept,wshortenedcompletion,aaccepted,0,osentmailandonline,acancelled,0,wcallafteroffers,0,acomplete,wcallafteroffers,wcallafteroffers,0,ocreateoffer,0,ocancelled,ocreateoffer,aincomplete,oaccepted,wvalidateapplication,0,wvalidateapplication,apending,oreturned,0,20.0,20,18,sampled_logs,xgboost
acreateapplication,0,whandleleads,whandleleads,wcompleteapplication,aconcept,whandleleads,0,orefused,osentmailandonline,wcompleteapplication,osentmailandonline,0,wcallafteroffers,wcallafteroffers,acomplete,0,0,wcallafteroffers,wcallafteroffers,aincomplete,wassesspotentialfraud,wassesspotentialfraud,wvalidateapplication,wvalidateapplication,wassesspotentialfraud,apending,0,avalidating,0,20.0,20,19,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,0,whandleleads,0,acancelled,wcompleteapplication,whandleleads,0,wassesspotentialfraud,wcallafteroffers,osentonlineonly,osentonlineonly,adenied,0,wcallincompletefiles,ocreateoffer,wvalidateapplication,0,whandleleads,oaccepted,apending,adenied,0,orefused,0,wassesspotentialfraud,0,5.0,21,0,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,0,0,0,0,wcompleteapplication,0,0,0,wcallafteroffers,osentmailandonline,osentonlineonly,ocreateoffer,0,0,0,wvalidateapplication,0,whandleleads,oaccepted,apending,0,0,wvalidateapplication,0,wassesspotentialfraud,osentonlineonly,5.0,21,1,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,0,whandleleads,0,acancelled,wcompleteapplication,0,acancelled,wassesspotentialfraud,wcallafteroffers,aaccepted,osentonlineonly,adenied,0,0,0,0,0,0,oaccepted,apending,adenied,0,wcallafteroffers,0,wassesspotentialfraud,0,5.0,21,2,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,wassesspotentialfraud,whandleleads,0,acancelled,whandleleads,whandleleads,0,0,wcallafteroffers,aaccepted,osentonlineonly,ocreateoffer,whandleleads,aaccepted,0,wvalidateapplication,0,ocreated,oaccepted,apending,adenied,0,orefused,0,wassesspotentialfraud,0,5.0,21,3,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,0,0,0,0,wcompleteapplication,whandleleads,0,0,0,0,0,0,0,0,0,0,0,whandleleads,oaccepted,0,0,0,0,0,0,avalidating,5.0,21,4,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,aaccepted,0,0,0,wcompleteapplication,0,0,0,ocreateoffer,wcallafteroffers,0,acancelled,0,0,0,0,aincomplete,adenied,0,wvalidateapplication,0,0,0,0,orefused,avalidating,10.0,21,5,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,aaccepted,0,0,aaccepted,wcompleteapplication,0,0,0,ocreateoffer,wcallafteroffers,0,acancelled,wcallafteroffers,0,wassesspotentialfraud,0,aincomplete,adenied,0,wvalidateapplication,acancelled,0,whandleleads,wvalidateapplication,0,avalidating,10.0,21,6,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,0,0,0,0,wcompleteapplication,wcallafteroffers,0,0,ocreateoffer,0,wshortenedcompletion,acancelled,wcallafteroffers,0,wassesspotentialfraud,0,0,adenied,0,wvalidateapplication,acancelled,wvalidateapplication,0,0,0,avalidating,10.0,21,7,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,aaccepted,0,0,0,whandleleads,wcallafteroffers,0,acancelled,ocreateoffer,wcallafteroffers,0,acancelled,0,wcallafteroffers,0,0,aincomplete,adenied,0,wvalidateapplication,acancelled,wvalidateapplication,0,0,orefused,avalidating,10.0,21,8,sampled_logs,xgboost
acreateapplication,wcompleteapplication,whandleleads,aconcept,0,0,0,ocreated,wcompleteapplication,0,0,0,0,wcallafteroffers,osentmailandonline,0,0,wcallafteroffers,wassesspotentialfraud,0,0,oreturned,0,wcallafteroffers,0,aaccepted,whandleleads,0,0,avalidating,10.0,21,9,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,wassesspotentialfraud,ocreateoffer,ocreated,ocancelled,wcompleteapplication,wassesspotentialfraud,osentmailandonline,0,0,whandleleads,acancelled,wcallafteroffers,0,avalidating,acomplete,wassesspotentialfraud,adenied,0,aaccepted,0,0,apending,0,apending,adenied,0,15.0,21,10,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,0,0,wshortenedcompletion,0,wcompleteapplication,wassesspotentialfraud,aaccepted,0,wshortenedcompletion,orefused,acomplete,wcallafteroffers,wcallafteroffers,0,avalidating,0,oaccepted,0,aaccepted,ocancelled,0,0,aincomplete,0,ocreated,oreturned,15.0,21,11,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,wassesspotentialfraud,0,0,ocancelled,wcompleteapplication,wassesspotentialfraud,osentmailandonline,0,0,0,0,wcallafteroffers,0,0,0,adenied,adenied,ocreateoffer,aaccepted,0,apending,0,ocreateoffer,0,0,oreturned,15.0,21,12,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,0,ocreateoffer,wshortenedcompletion,ocancelled,wcompleteapplication,wassesspotentialfraud,aaccepted,whandleleads,0,0,acancelled,wcallafteroffers,acancelled,acancelled,wassesspotentialfraud,0,adenied,whandleleads,oaccepted,0,apending,apending,0,apending,apending,0,15.0,21,13,sampled_logs,xgboost
acreateapplication,wcompleteapplication,whandleleads,whandleleads,wassesspotentialfraud,aaccepted,ocreated,ocancelled,acancelled,wcompleteapplication,wcallafteroffers,acomplete,wshortenedcompletion,ocancelled,whandleleads,wcompleteapplication,acomplete,oreturned,aaccepted,wassesspotentialfraud,apending,acomplete,oaccepted,avalidating,oaccepted,acancelled,wcallincompletefiles,0,wcompleteapplication,0,15.0,21,14,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,0,0,0,osentonlineonly,wcompleteapplication,osentonlineonly,0,0,0,wcallafteroffers,0,0,0,wcallafteroffers,0,ocreated,0,wcallafteroffers,aincomplete,aaccepted,oaccepted,0,0,0,0,0,20.0,21,15,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,0,0,0,0,wcompleteapplication,0,0,0,0,wcallafteroffers,0,0,0,0,avalidating,ocreated,apending,0,aincomplete,aaccepted,0,0,0,0,0,0,20.0,21,16,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,whandleleads,0,whandleleads,0,wcompleteapplication,0,whandleleads,0,0,0,0,wcallafteroffers,orefused,wcallafteroffers,wcallafteroffers,0,orefused,ocreateoffer,aincomplete,aaccepted,oaccepted,apending,0,acomplete,0,0,20.0,21,17,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,whandleleads,0,0,0,0,wcompleteapplication,0,0,0,0,0,0,0,0,0,avalidating,0,apending,0,oreturned,ocancelled,oaccepted,0,0,0,0,0,20.0,21,18,sampled_logs,xgboost
acreateapplication,wcompleteapplication,0,aconcept,0,0,0,0,wcompleteapplication,0,0,0,0,0,acomplete,0,0,ocreateoffer,avalidating,0,aaccepted,ocreated,oreturned,0,oaccepted,0,0,0,0,0,20.0,21,19,sampled_logs,xgboost
acreateapplication,asubmitted,wcompleteapplication,aconcept,wcompleteapplication,whandleleads,wshortenedcompletion,acancelled,ocreateoffer,whandleleads,acancelled,wassesspotentialfraud,wcallafteroffers,osentonlineonly,osentonlineonly,adenied,wcompleteapplication,wcallincompletefiles,ocreateoffer,wvalidateapplication,0,whandleleads,oaccepted,apending,adenied,0,orefused,avalidating,wassesspotentialfraud,0,5.0,19,0,sampled_logs,xgboost
acreateapplication,asubmitted,wcompleteapplication,whandleleads,wassesspotentialfraud,aaccepted,wassesspotentialfraud,wshortenedcompletion,aaccepted,whandleleads,acancelled,acancelled,ocreateoffer,aaccepted,osentmailandonline,ocreateoffer,whandleleads,aaccepted,orefused,oaccepted,0,adenied,aincomplete,ocancelled,oaccepted,oaccepted,orefused,apending,wcallincompletefiles,avalidating,5.0,19,1,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,whandleleads,wassesspotentialfraud,wassesspotentialfraud,ocreateoffer,aconcept,osentmailandonline,wassesspotentialfraud,wcallafteroffers,ocreated,adenied,aaccepted,adenied,wcallafteroffers,aaccepted,aaccepted,acancelled,oreturned,avalidating,whandleleads,oreturned,ocancelled,adenied,acancelled,wcallafteroffers,aaccepted,orefused,adenied,5.0,19,2,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,aaccepted,aaccepted,wcompleteapplication,acancelled,orefused,wassesspotentialfraud,wcompleteapplication,wshortenedcompletion,ocancelled,aconcept,osentonlineonly,0,wshortenedcompletion,wcallincompletefiles,orefused,aincomplete,aconcept,wcompleteapplication,wcallincompletefiles,ocreateoffer,avalidating,apending,wcallafteroffers,aincomplete,wcompleteapplication,wcallincompletefiles,5.0,19,3,sampled_logs,xgboost
acreateapplication,asubmitted,wcompleteapplication,whandleleads,wcompleteapplication,aconcept,wcompleteapplication,ocreateoffer,aconcept,wassesspotentialfraud,wshortenedcompletion,adenied,wcompleteapplication,acancelled,acomplete,avalidating,acancelled,oreturned,aaccepted,adenied,wcallafteroffers,orefused,oreturned,wshortenedcompletion,whandleleads,apending,aincomplete,avalidating,acomplete,wvalidateapplication,10.0,19,4,sampled_logs,xgboost
acreateapplication,wcompleteapplication,whandleleads,whandleleads,wcompleteapplication,aconcept,wassesspotentialfraud,osentonlineonly,orefused,ocreated,0,osentonlineonly,adenied,aconcept,0,wcallafteroffers,aaccepted,acomplete,ocancelled,oreturned,wcallafteroffers,whandleleads,wvalidateapplication,ocreateoffer,apending,oaccepted,wcompleteapplication,acomplete,wassesspotentialfraud,0,10.0,19,5,sampled_logs,xgboost
acreateapplication,asubmitted,wcompleteapplication,whandleleads,aaccepted,aconcept,aconcept,ocreated,wcompleteapplication,wcallafteroffers,acancelled,acancelled,ocreateoffer,whandleleads,osentonlineonly,acancelled,wcompleteapplication,wcallafteroffers,wassesspotentialfraud,acancelled,aincomplete,oreturned,ocreated,wcallincompletefiles,acancelled,aaccepted,whandleleads,aincomplete,orefused,avalidating,10.0,19,6,sampled_logs,xgboost
acreateapplication,asubmitted,wcompleteapplication,whandleleads,wcompleteapplication,wassesspotentialfraud,aaccepted,acancelled,aaccepted,osentmailandonline,osentonlineonly,aaccepted,adenied,aconcept,aaccepted,ocancelled,wassesspotentialfraud,wcallincompletefiles,whandleleads,apending,acancelled,oreturned,0,osentonlineonly,wcallincompletefiles,wcallincompletefiles,avalidating,acomplete,aincomplete,apending,10.0,19,7,sampled_logs,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,whandleleads,wcompleteapplication,wshortenedcompletion,ocreateoffer,aconcept,osentonlineonly,wassesspotentialfraud,acomplete,osentmailandonline,adenied,wcallafteroffers,wcompleteapplication,wassesspotentialfraud,aaccepted,whandleleads,adenied,osentonlineonly,acomplete,oreturned,aincomplete,osentmailandonline,avalidating,aaccepted,0,avalidating,avalidating,10.0,19,8,sampled_logs,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,ocreateoffer,ocreated,ocancelled,ocreated,ocreated,wcompleteapplication,aconcept,0,whandleleads,acancelled,ocreated,acomplete,avalidating,wassesspotentialfraud,wassesspotentialfraud,aincomplete,wcompleteapplication,aaccepted,aaccepted,wvalidateapplication,ocreateoffer,aincomplete,wcallincompletefiles,oaccepted,0,15.0,19,9,sampled_logs,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wassesspotentialfraud,ocreateoffer,wshortenedcompletion,wcompleteapplication,wassesspotentialfraud,wassesspotentialfraud,osentmailandonline,wcompleteapplication,wshortenedcompletion,ocreated,0,wcallafteroffers,acancelled,acomplete,acomplete,adenied,adenied,wcompleteapplication,aaccepted,ocancelled,apending,apending,ocreateoffer,apending,adenied,wcallincompletefiles,15.0,19,10,sampled_logs,xgboost
acreateapplication,asubmitted,wcompleteapplication,whandleleads,wcompleteapplication,ocreateoffer,aaccepted,ocancelled,osentmailandonline,ocreateoffer,aconcept,wcompleteapplication,0,0,wvalidateapplication,ocreated,acancelled,avalidating,ocancelled,avalidating,whandleleads,oreturned,apending,acancelled,0,aincomplete,ocreated,avalidating,oaccepted,acomplete,15.0,19,11,sampled_logs,xgboost
