prefix_1,prefix_2,prefix_3,prefix_4,prefix_5,prefix_6,prefix_7,prefix_8,prefix_9,prefix_10,prefix_11,prefix_12,prefix_13,prefix_14,prefix_15,prefix_16,prefix_17,prefix_18,prefix_19,prefix_20,prefix_21,prefix_22,prefix_23,prefix_24,prefix_25,desired_cfs,idx,test_id,dataset,black_box
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,wassesspotentialfraud,ocreateoffer,ocreated,aaccepted,wcompleteapplication,ocreated,osentmailandonline,ocancelled,wshortenedcompletion,wcallafteroffers,aaccepted,wcallafteroffers,ocreated,ocancelled,ocreateoffer,ocreated,osentmailandonline,avalidating,oaccepted,wvalidateapplication,apending,15.0,21,10,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,wassesspotentialfraud,0,wassesspotentialfraud,aaccepted,wcompleteapplication,ocancelled,osentmailandonline,ocancelled,wassesspotentialfraud,wcallafteroffers,acomplete,wcallafteroffers,ocreated,ocancelled,wcallafteroffers,osentmailandonline,wvalidateapplication,avalidating,oaccepted,0,apending,15.0,21,11,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,aaccepted,ocreateoffer,wassesspotentialfraud,aaccepted,wcompleteapplication,whandleleads,aaccepted,ocancelled,wcallafteroffers,0,wvalidateapplication,whandleleads,wcallafteroffers,ocancelled,adenied,aincomplete,acomplete,wassesspotentialfraud,oreturned,wvalidateapplication,oaccepted,15.0,21,12,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,aaccepted,0,wassesspotentialfraud,aaccepted,wcompleteapplication,osentonlineonly,osentmailandonline,ocreated,wassesspotentialfraud,wcallafteroffers,acomplete,osentmailandonline,ocreated,adenied,wcallafteroffers,acomplete,wvalidateapplication,avalidating,oaccepted,wcallafteroffers,apending,15.0,21,13,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,wassesspotentialfraud,0,wassesspotentialfraud,aaccepted,wcompleteapplication,osentmailandonline,aaccepted,wcallafteroffers,wassesspotentialfraud,wcallafteroffers,ocreateoffer,wcallafteroffers,orefused,ocancelled,wcallafteroffers,ocreateoffer,ocreated,avalidating,wvalidateapplication,0,apending,15.0,21,14,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,0,0,0,aaccepted,wcompleteapplication,acancelled,osentmailandonline,wshortenedcompletion,adenied,wcallafteroffers,wcallafteroffers,wcallafteroffers,avalidating,wvalidateapplication,ocreateoffer,aincomplete,0,oaccepted,oreturned,whandleleads,oaccepted,20.0,21,15,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,0,0,0,osentmailandonline,wcompleteapplication,whandleleads,0,acomplete,osentmailandonline,wcallafteroffers,osentmailandonline,whandleleads,wcallafteroffers,wcallafteroffers,aaccepted,oreturned,0,oaccepted,aincomplete,wvalidateapplication,oaccepted,20.0,21,16,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,0,0,0,aaccepted,wcompleteapplication,ocreated,ocreateoffer,wassesspotentialfraud,ocancelled,wcallafteroffers,ocreateoffer,acancelled,wcallafteroffers,acomplete,wcallafteroffers,wcallincompletefiles,whandleleads,oaccepted,apending,wvalidateapplication,oaccepted,20.0,21,17,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,0,0,0,aaccepted,wcompleteapplication,ocreated,acancelled,adenied,ocancelled,adenied,wcallafteroffers,whandleleads,wcallafteroffers,wcallafteroffers,aaccepted,avalidating,0,oaccepted,apending,wvalidateapplication,oaccepted,20.0,21,18,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,0,0,0,aaccepted,wcompleteapplication,wcallafteroffers,osentmailandonline,wassesspotentialfraud,ocancelled,adenied,ocreated,0,wcallafteroffers,wcallafteroffers,aaccepted,avalidating,0,oaccepted,apending,wvalidateapplication,oaccepted,20.0,21,19,sampled_logs,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aaccepted,0,aaccepted,acancelled,ocreateoffer,wcompleteapplication,osentonlineonly,wcallafteroffers,wcallafteroffers,acomplete,wcallafteroffers,wcallafteroffers,wcallafteroffers,ocreateoffer,acancelled,wvalidateapplication,aincomplete,oreturned,wvalidateapplication,oaccepted,5.0,18,0,sampled_logs,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,0,0,ocreateoffer,wcallafteroffers,wcompleteapplication,0,wcallafteroffers,orefused,0,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,0,avalidating,0,oreturned,0,oaccepted,5.0,18,1,sampled_logs,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,0,aaccepted,ocreateoffer,wcallafteroffers,wcompleteapplication,0,wcallafteroffers,orefused,orefused,wcallafteroffers,0,adenied,oreturned,0,avalidating,ocreated,wvalidateapplication,0,avalidating,5.0,18,2,sampled_logs,xgboost
acreateapplication,0,0,whandleleads,wcompleteapplication,aconcept,0,aaccepted,0,0,wcompleteapplication,0,wcallafteroffers,ocreateoffer,0,wcallafteroffers,wcallafteroffers,wcallafteroffers,0,wvalidateapplication,wcallafteroffers,avalidating,oreturned,wvalidateapplication,wvalidateapplication,10.0,18,3,sampled_logs,xgboost
acreateapplication,0,0,whandleleads,wcompleteapplication,aconcept,0,ocancelled,ocreateoffer,0,wcompleteapplication,ocreated,wcallafteroffers,osentmailandonline,0,wcallafteroffers,wcallafteroffers,wcallafteroffers,0,wvalidateapplication,wcallafteroffers,orefused,oreturned,apending,aincomplete,10.0,18,4,sampled_logs,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,0,0,aaccepted,ocreateoffer,wcompleteapplication,osentmailandonline,0,ocreateoffer,wcallafteroffers,acomplete,wcallafteroffers,osentmailandonline,wcallafteroffers,ocreateoffer,0,wcallincompletefiles,0,wvalidateapplication,wvalidateapplication,10.0,18,5,sampled_logs,xgboost
acreateapplication,asubmitted,whandleleads,0,wcompleteapplication,aconcept,aaccepted,0,0,aaccepted,osentmailandonline,whandleleads,0,0,0,wcallafteroffers,wcallafteroffers,avalidating,0,0,adenied,oreturned,wvalidateapplication,aaccepted,oaccepted,10.0,18,6,sampled_logs,xgboost
acreateapplication,asubmitted,whandleleads,0,wcompleteapplication,aconcept,ocreateoffer,whandleleads,0,aaccepted,wcompleteapplication,0,0,osentmailandonline,osentonlineonly,wcallafteroffers,wcallafteroffers,acomplete,wcallafteroffers,oaccepted,wcallafteroffers,oreturned,wvalidateapplication,0,oaccepted,10.0,18,7,sampled_logs,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,0,0,0,0,wcompleteapplication,0,0,0,0,0,wcallafteroffers,wcallafteroffers,acomplete,wcallafteroffers,0,wcallafteroffers,wcallafteroffers,wvalidateapplication,wvalidateapplication,15.0,18,8,sampled_logs,xgboost
acreateapplication,asubmitted,whandleleads,0,wcompleteapplication,aconcept,0,0,0,ocreateoffer,wcompleteapplication,0,0,0,0,wcallafteroffers,wcallafteroffers,0,acomplete,wcallafteroffers,wcallafteroffers,wcallafteroffers,wvalidateapplication,wvalidateapplication,0,15.0,18,9,sampled_logs,xgboost
acreateapplication,0,whandleleads,whandleleads,wcompleteapplication,aconcept,0,0,aaccepted,0,wcompleteapplication,0,0,ocreateoffer,0,ocreateoffer,ocreated,wcallafteroffers,0,acomplete,wcallafteroffers,acomplete,wvalidateapplication,wvalidateapplication,0,15.0,18,10,sampled_logs,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,0,aaccepted,aaccepted,aaccepted,wcompleteapplication,0,ocreated,0,ocancelled,0,acomplete,wshortenedcompletion,avalidating,osentonlineonly,ocreateoffer,wcallafteroffers,avalidating,wvalidateapplication,0,15.0,18,11,sampled_logs,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,wcompleteapplication,0,0,0,aaccepted,wcompleteapplication,ocreated,0,ocreated,osentmailandonline,0,ocreated,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wvalidateapplication,15.0,18,12,sampled_logs,xgboost
acreateapplication,asubmitted,whandleleads,0,wcompleteapplication,aconcept,0,aaccepted,aaccepted,ocreated,wcompleteapplication,0,wcallafteroffers,wcallafteroffers,osentmailandonline,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,avalidating,oreturned,wvalidateapplication,0,20.0,18,13,sampled_logs,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,0,0,aaccepted,ocreateoffer,wcompleteapplication,0,ocreated,0,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wvalidateapplication,wvalidateapplication,0,20.0,18,14,sampled_logs,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,0,aaccepted,aaccepted,0,wcompleteapplication,ocreated,adenied,wcallafteroffers,0,0,wcallafteroffers,wcallafteroffers,wcallafteroffers,ocreateoffer,adenied,acomplete,0,wvalidateapplication,wcallafteroffers,20.0,18,15,sampled_logs,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,wassesspotentialfraud,aaccepted,ocreateoffer,osentmailandonline,wcompleteapplication,aaccepted,osentmailandonline,whandleleads,wshortenedcompletion,wshortenedcompletion,wcallafteroffers,0,adenied,oaccepted,ocreated,apending,apending,ocreated,apending,20.0,18,16,sampled_logs,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,aaccepted,aaccepted,orefused,0,wcompleteapplication,osentonlineonly,0,adenied,adenied,wassesspotentialfraud,acancelled,whandleleads,avalidating,aincomplete,oaccepted,oreturned,wvalidateapplication,0,apending,20.0,18,17,sampled_logs,xgboost
acreateapplication,asubmitted,wcompleteapplication,whandleleads,wcompleteapplication,wassesspotentialfraud,wcompleteapplication,aaccepted,ocancelled,wcallafteroffers,acancelled,0,wcallafteroffers,orefused,orefused,wcallafteroffers,acomplete,adenied,oreturned,ocreated,avalidating,ocreated,adenied,ocancelled,oaccepted,5.0,21,0,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,0,wassesspotentialfraud,0,0,wcompleteapplication,0,acancelled,0,wcallafteroffers,orefused,0,wcallafteroffers,0,0,wcallafteroffers,ocreated,avalidating,ocreated,oreturned,0,oaccepted,5.0,21,1,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,0,0,0,0,wcompleteapplication,ocreated,0,0,wcallafteroffers,0,0,0,acomplete,wcallafteroffers,0,0,0,aincomplete,oreturned,wvalidateapplication,avalidating,5.0,21,2,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,wassesspotentialfraud,0,0,0,wcompleteapplication,ocreateoffer,0,aaccepted,wcallafteroffers,wcallafteroffers,0,0,wcallafteroffers,adenied,acomplete,acancelled,aincomplete,0,adenied,wvalidateapplication,wvalidateapplication,5.0,21,3,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,wassesspotentialfraud,wassesspotentialfraud,0,aaccepted,wcompleteapplication,0,osentmailandonline,adenied,ocreateoffer,ocreated,acomplete,wassesspotentialfraud,orefused,0,0,ocancelled,ocancelled,avalidating,aincomplete,wvalidateapplication,oaccepted,5.0,21,4,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,0,0,0,aaccepted,wcompleteapplication,ocreated,ocreated,0,0,ocreateoffer,acomplete,wcallafteroffers,wcallafteroffers,osentmailandonline,osentonlineonly,ocreateoffer,0,orefused,wvalidateapplication,wvalidateapplication,oaccepted,10.0,21,5,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,0,0,0,0,wcompleteapplication,0,0,0,wassesspotentialfraud,wcallafteroffers,acomplete,wcallafteroffers,0,0,wcallafteroffers,acomplete,0,avalidating,wvalidateapplication,ocancelled,0,10.0,21,6,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,0,0,0,0,wcompleteapplication,0,0,0,wassesspotentialfraud,wcallafteroffers,acancelled,0,0,0,wcallafteroffers,0,0,avalidating,wvalidateapplication,wvalidateapplication,0,10.0,21,7,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,0,0,0,0,wcompleteapplication,0,0,0,osentmailandonline,wcallafteroffers,0,0,wcallafteroffers,0,wcallafteroffers,0,0,orefused,wvalidateapplication,wvalidateapplication,0,10.0,21,8,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,0,0,0,0,wcompleteapplication,ocreateoffer,aaccepted,0,aaccepted,wcallafteroffers,0,0,wcallafteroffers,0,wcallafteroffers,0,aincomplete,0,wvalidateapplication,wvalidateapplication,0,10.0,21,9,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,aaccepted,0,aaccepted,ocreateoffer,wcompleteapplication,ocancelled,ocreateoffer,ocancelled,wcallafteroffers,osentonlineonly,wcallafteroffers,wcallafteroffers,wcallafteroffers,ocancelled,wcallafteroffers,0,wcallafteroffers,aincomplete,wvalidateapplication,0,oaccepted,15.0,21,10,sampled_logs,xgboost
acreateapplication,wcompleteapplication,whandleleads,aconcept,aaccepted,wassesspotentialfraud,wcompleteapplication,ocreateoffer,wassesspotentialfraud,ocreateoffer,osentonlineonly,ocreated,osentmailandonline,wshortenedcompletion,aconcept,wcallafteroffers,avalidating,adenied,wcallafteroffers,oreturned,adenied,aincomplete,oreturned,osentonlineonly,ocancelled,15.0,21,11,sampled_logs,xgboost
acreateapplication,asubmitted,wcompleteapplication,aconcept,aaccepted,aconcept,wcompleteapplication,aaccepted,aaccepted,wassesspotentialfraud,ocancelled,0,whandleleads,0,ocancelled,ocancelled,0,oreturned,adenied,aincomplete,ocreated,acomplete,aaccepted,wvalidateapplication,aincomplete,15.0,21,12,sampled_logs,xgboost
acreateapplication,asubmitted,wcompleteapplication,whandleleads,wassesspotentialfraud,wcompleteapplication,wcompleteapplication,aconcept,ocreateoffer,aaccepted,0,whandleleads,ocreated,aconcept,aconcept,aaccepted,acomplete,wshortenedcompletion,avalidating,osentonlineonly,ocreateoffer,wcallincompletefiles,avalidating,wvalidateapplication,0,15.0,21,13,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,whandleleads,wassesspotentialfraud,ocreateoffer,wshortenedcompletion,ocreated,ocreateoffer,osentmailandonline,0,wshortenedcompletion,wcallafteroffers,wcompleteapplication,wvalidateapplication,wassesspotentialfraud,wvalidateapplication,acancelled,0,orefused,acomplete,ocancelled,oreturned,wcallincompletefiles,apending,15.0,21,14,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,0,0,0,aaccepted,0,ocreated,0,0,wcallafteroffers,0,ocreateoffer,0,wcallafteroffers,0,0,0,acancelled,wcallafteroffers,oreturned,wvalidateapplication,0,20.0,21,15,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,0,0,0,aaccepted,wcompleteapplication,ocreated,0,0,wcallafteroffers,0,0,0,0,0,ocreateoffer,0,osentmailandonline,wcallafteroffers,oreturned,wvalidateapplication,0,20.0,21,16,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,0,0,0,0,aaccepted,wcompleteapplication,ocreated,0,0,wcallafteroffers,acancelled,ocreateoffer,0,0,0,ocreateoffer,0,acancelled,wcallafteroffers,oreturned,wvalidateapplication,0,20.0,21,17,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,0,0,0,aaccepted,wcompleteapplication,0,0,0,wcallafteroffers,ocreated,osentmailandonline,0,0,0,0,0,0,wcallafteroffers,oreturned,wvalidateapplication,0,20.0,21,18,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,0,0,0,aaccepted,wcompleteapplication,ocreated,0,0,wcallafteroffers,0,ocreateoffer,wshortenedcompletion,wassesspotentialfraud,adenied,0,0,0,acomplete,oreturned,wcallafteroffers,0,20.0,21,19,sampled_logs,xgboost
acreateapplication,asubmitted,wcompleteapplication,whandleleads,wcompleteapplication,wassesspotentialfraud,wcompleteapplication,aaccepted,ocancelled,wcallafteroffers,acancelled,0,wcallafteroffers,orefused,orefused,wcallafteroffers,acomplete,adenied,oreturned,ocreated,avalidating,ocreated,adenied,ocancelled,oaccepted,5.0,20,0,sampled_logs,xgboost
acreateapplication,asubmitted,wcompleteapplication,aconcept,wassesspotentialfraud,aconcept,wcompleteapplication,whandleleads,acancelled,ocreateoffer,wassesspotentialfraud,osentonlineonly,wshortenedcompletion,aconcept,ocreated,wcompleteapplication,0,osentmailandonline,ocreateoffer,acancelled,aincomplete,aincomplete,oreturned,wvalidateapplication,oaccepted,5.0,20,1,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,whandleleads,wcompleteapplication,wcompleteapplication,aconcept,wassesspotentialfraud,whandleleads,osentonlineonly,osentmailandonline,acancelled,adenied,acancelled,aaccepted,wcompleteapplication,wassesspotentialfraud,wcallafteroffers,wvalidateapplication,acomplete,adenied,ocreated,oaccepted,osentmailandonline,osentmailandonline,5.0,20,2,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,whandleleads,whandleleads,wassesspotentialfraud,aconcept,wshortenedcompletion,aaccepted,osentmailandonline,ocreateoffer,aconcept,ocreateoffer,aaccepted,acomplete,acomplete,ocancelled,osentonlineonly,wcallincompletefiles,wcompleteapplication,acancelled,ocreateoffer,apending,oreturned,oaccepted,5.0,20,3,sampled_logs,xgboost
acreateapplication,wcompleteapplication,whandleleads,whandleleads,aaccepted,wcompleteapplication,ocreated,aconcept,acancelled,acancelled,adenied,osentmailandonline,acomplete,osentonlineonly,ocancelled,aaccepted,acomplete,wassesspotentialfraud,wassesspotentialfraud,ocancelled,apending,orefused,oreturned,acomplete,apending,5.0,20,4,sampled_logs,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,wcompleteapplication,ocreated,wcompleteapplication,osentmailandonline,ocreated,wassesspotentialfraud,aconcept,wassesspotentialfraud,whandleleads,adenied,aaccepted,ocreated,avalidating,avalidating,adenied,avalidating,avalidating,avalidating,ocancelled,oaccepted,10.0,20,5,sampled_logs,xgboost
acreateapplication,asubmitted,wcompleteapplication,whandleleads,aaccepted,whandleleads,aconcept,ocancelled,aconcept,wcompleteapplication,aconcept,wcompleteapplication,0,ocreateoffer,osentmailandonline,acomplete,wcallafteroffers,osentmailandonline,osentonlineonly,ocreateoffer,0,wcallincompletefiles,wvalidateapplication,wvalidateapplication,oaccepted,10.0,20,6,sampled_logs,xgboost
acreateapplication,wcompleteapplication,whandleleads,whandleleads,wcompleteapplication,wcompleteapplication,wassesspotentialfraud,wassesspotentialfraud,ocreated,osentmailandonline,adenied,ocreated,ocancelled,ocancelled,acomplete,osentmailandonline,wassesspotentialfraud,wshortenedcompletion,acancelled,aconcept,apending,ocreated,oreturned,0,apending,10.0,20,7,sampled_logs,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,aaccepted,wcompleteapplication,wshortenedcompletion,ocancelled,ocreated,acancelled,aaccepted,ocreated,whandleleads,ocreateoffer,acancelled,acomplete,adenied,wcompleteapplication,wvalidateapplication,0,aconcept,orefused,wvalidateapplication,apending,aincomplete,10.0,20,8,sampled_logs,xgboost
acreateapplication,asubmitted,wcompleteapplication,whandleleads,wcompleteapplication,aaccepted,ocreated,aaccepted,ocancelled,ocreateoffer,ocreateoffer,ocreated,acomplete,wcompleteapplication,acancelled,wvalidateapplication,oreturned,acancelled,whandleleads,orefused,wcallincompletefiles,acancelled,oaccepted,aincomplete,oaccepted,10.0,20,9,sampled_logs,xgboost
acreateapplication,wcompleteapplication,whandleleads,whandleleads,whandleleads,aconcept,ocreateoffer,aaccepted,aconcept,whandleleads,wcompleteapplication,aconcept,wcallafteroffers,0,whandleleads,avalidating,acancelled,wassesspotentialfraud,ocancelled,orefused,osentonlineonly,osentmailandonline,wvalidateapplication,wcallincompletefiles,apending,15.0,20,10,sampled_logs,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,whandleleads,ocreateoffer,ocreateoffer,osentonlineonly,wassesspotentialfraud,aaccepted,wcompleteapplication,acomplete,acomplete,ocancelled,ocreated,wshortenedcompletion,wassesspotentialfraud,wcallafteroffers,avalidating,wassesspotentialfraud,aaccepted,orefused,adenied,oaccepted,wvalidateapplication,15.0,20,11,sampled_logs,xgboost
acreateapplication,wcompleteapplication,whandleleads,whandleleads,wassesspotentialfraud,aconcept,aaccepted,adenied,osentonlineonly,osentmailandonline,wcompleteapplication,whandleleads,ocreateoffer,orefused,wcallafteroffers,wshortenedcompletion,oreturned,osentmailandonline,ocreateoffer,acancelled,acomplete,wcompleteapplication,apending,0,apending,15.0,20,12,sampled_logs,xgboost
acreateapplication,asubmitted,wcompleteapplication,aconcept,aaccepted,aconcept,wcompleteapplication,aaccepted,aaccepted,wassesspotentialfraud,ocancelled,0,whandleleads,0,ocancelled,ocancelled,0,oreturned,adenied,aincomplete,ocreated,acomplete,aaccepted,wvalidateapplication,aincomplete,15.0,20,13,sampled_logs,xgboost
acreateapplication,asubmitted,wcompleteapplication,whandleleads,wassesspotentialfraud,wcompleteapplication,wcompleteapplication,aconcept,ocreateoffer,aaccepted,0,whandleleads,ocreated,aconcept,aconcept,aaccepted,acomplete,wshortenedcompletion,avalidating,osentonlineonly,ocreateoffer,wcallincompletefiles,avalidating,wvalidateapplication,0,15.0,20,14,sampled_logs,xgboost
acreateapplication,asubmitted,wcompleteapplication,whandleleads,wassesspotentialfraud,aconcept,aaccepted,ocreateoffer,osentonlineonly,osentonlineonly,acancelled,ocreated,adenied,wcallafteroffers,wcallafteroffers,acomplete,ocreateoffer,wshortenedcompletion,osentmailandonline,ocreateoffer,oaccepted,avalidating,oreturned,osentmailandonline,wcallincompletefiles,20.0,20,15,sampled_logs,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aaccepted,aaccepted,aaccepted,orefused,aconcept,aaccepted,osentonlineonly,0,adenied,adenied,wassesspotentialfraud,acancelled,osentmailandonline,wcallafteroffers,acancelled,aconcept,oreturned,ocreated,osentmailandonline,apending,20.0,20,16,sampled_logs,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aaccepted,ocreated,wshortenedcompletion,ocreated,acancelled,whandleleads,ocreateoffer,ocancelled,adenied,ocreateoffer,0,ocancelled,ocancelled,ocancelled,aconcept,wassesspotentialfraud,ocancelled,aaccepted,wcompleteapplication,oaccepted,20.0,20,17,sampled_logs,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,ocreateoffer,wshortenedcompletion,whandleleads,ocreated,wcallafteroffers,whandleleads,ocancelled,wassesspotentialfraud,0,wshortenedcompletion,0,acancelled,adenied,ocreated,adenied,apending,osentmailandonline,ocreateoffer,aaccepted,oaccepted,20.0,20,18,sampled_logs,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,whandleleads,ocreateoffer,ocreateoffer,osentonlineonly,wassesspotentialfraud,aaccepted,wcompleteapplication,acomplete,acomplete,ocancelled,ocreated,wshortenedcompletion,wassesspotentialfraud,wcallafteroffers,avalidating,wassesspotentialfraud,aaccepted,orefused,adenied,oaccepted,wvalidateapplication,20.0,20,19,sampled_logs,xgboost
acreateapplication,asubmitted,wcompleteapplication,whandleleads,wcompleteapplication,wassesspotentialfraud,wcompleteapplication,aaccepted,ocancelled,wcallafteroffers,acancelled,0,wcallafteroffers,orefused,orefused,wcallafteroffers,acomplete,adenied,oreturned,ocreated,avalidating,ocreated,adenied,ocancelled,oaccepted,5.0,21,0,sampled_logs,xgboost
acreateapplication,asubmitted,wcompleteapplication,aconcept,wassesspotentialfraud,aconcept,wcompleteapplication,whandleleads,acancelled,ocreateoffer,wassesspotentialfraud,osentonlineonly,wshortenedcompletion,aconcept,ocreated,wcompleteapplication,0,osentmailandonline,ocreateoffer,acancelled,aincomplete,aincomplete,oreturned,wvalidateapplication,oaccepted,5.0,21,1,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,whandleleads,aaccepted,wcompleteapplication,wassesspotentialfraud,wassesspotentialfraud,wcompleteapplication,aconcept,wassesspotentialfraud,ocancelled,ocreated,orefused,aaccepted,wcallafteroffers,aaccepted,ocancelled,wassesspotentialfraud,acancelled,0,aincomplete,wcallincompletefiles,oreturned,apending,5.0,21,2,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,whandleleads,wassesspotentialfraud,aaccepted,aconcept,whandleleads,aconcept,aaccepted,aconcept,aaccepted,0,wshortenedcompletion,acomplete,ocancelled,acomplete,oreturned,ocancelled,oreturned,aaccepted,osentonlineonly,oreturned,ocancelled,0,5.0,21,3,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,whandleleads,whandleleads,wassesspotentialfraud,aconcept,wshortenedcompletion,aaccepted,osentmailandonline,ocreateoffer,aconcept,ocreateoffer,aaccepted,acomplete,acomplete,ocancelled,osentonlineonly,wcallincompletefiles,wcompleteapplication,acancelled,ocreateoffer,apending,oreturned,oaccepted,5.0,21,4,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,whandleleads,ocreateoffer,ocreateoffer,aaccepted,whandleleads,whandleleads,ocancelled,osentonlineonly,adenied,0,ocancelled,avalidating,aaccepted,osentmailandonline,wcompleteapplication,ocancelled,acomplete,oaccepted,oreturned,wvalidateapplication,oaccepted,10.0,21,5,sampled_logs,xgboost
acreateapplication,asubmitted,wcompleteapplication,whandleleads,aaccepted,whandleleads,aconcept,ocancelled,aconcept,wcompleteapplication,aconcept,wcompleteapplication,0,ocreateoffer,osentmailandonline,acomplete,wcallafteroffers,osentmailandonline,osentonlineonly,ocreateoffer,0,wcallincompletefiles,wvalidateapplication,wvalidateapplication,oaccepted,10.0,21,6,sampled_logs,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,wcompleteapplication,ocreated,wcompleteapplication,osentmailandonline,ocreated,wassesspotentialfraud,aconcept,wassesspotentialfraud,whandleleads,adenied,aaccepted,ocreated,avalidating,avalidating,adenied,avalidating,avalidating,avalidating,ocancelled,oaccepted,10.0,21,7,sampled_logs,xgboost
acreateapplication,wcompleteapplication,whandleleads,aconcept,aaccepted,aaccepted,wshortenedcompletion,aaccepted,ocreateoffer,acancelled,osentmailandonline,wassesspotentialfraud,ocancelled,ocancelled,aconcept,osentonlineonly,wvalidateapplication,whandleleads,wassesspotentialfraud,adenied,0,wassesspotentialfraud,oaccepted,wcompleteapplication,oaccepted,10.0,21,8,sampled_logs,xgboost
acreateapplication,wcompleteapplication,whandleleads,aconcept,aaccepted,aconcept,wassesspotentialfraud,osentonlineonly,acancelled,wcompleteapplication,ocancelled,wcompleteapplication,ocreateoffer,acomplete,osentmailandonline,acomplete,adenied,orefused,ocreateoffer,oreturned,acomplete,apending,avalidating,ocreateoffer,oaccepted,10.0,21,9,sampled_logs,xgboost
