prefix_1,prefix_2,prefix_3,prefix_4,prefix_5,prefix_6,prefix_7,prefix_8,prefix_9,prefix_10,prefix_11,prefix_12,prefix_13,prefix_14,prefix_15,prefix_16,prefix_17,prefix_18,prefix_19,prefix_20,desired_cfs,idx,test_id,dataset,black_box
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,0,0,0,ocreateoffer,wcompleteapplication,0,0,osentmailandonline,0,0,wcallafteroffers,acomplete,wcallafteroffers,wcallafteroffers,wcallafteroffers,wvalidateapplication,5.0,19,1,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,0,0,0,ocreateoffer,wcompleteapplication,ocreateoffer,0,0,0,wcallafteroffers,0,0,wvalidateapplication,wcallafteroffers,osentmailandonline,wvalidateapplication,5.0,19,2,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,0,0,0,0,wcompleteapplication,0,ocreated,0,0,0,wcallafteroffers,0,wcallafteroffers,0,osentmailandonline,wvalidateapplication,5.0,19,3,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,aaccepted,wcompleteapplication,wcompleteapplication,wcompleteapplication,ocreateoffer,ocreated,osentmailandonline,wcompleteapplication,wcallafteroffers,wcallafteroffers,acomplete,wcallafteroffers,wcallafteroffers,wvalidateapplication,10.0,19,4,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,0,wassesspotentialfraud,wassesspotentialfraud,osentmailandonline,wcompleteapplication,0,wcallafteroffers,acomplete,osentmailandonline,0,wcallafteroffers,avalidating,0,wcallafteroffers,wcallafteroffers,acomplete,10.0,19,5,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,wcompleteapplication,whandleleads,wcompleteapplication,wassesspotentialfraud,wassesspotentialfraud,osentmailandonline,wcompleteapplication,osentmailandonline,wcallafteroffers,acomplete,wshortenedcompletion,orefused,wcallafteroffers,avalidating,0,adenied,wcompleteapplication,acomplete,10.0,19,6,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,0,0,aaccepted,0,wcompleteapplication,0,ocreateoffer,osentmailandonline,0,0,wcallafteroffers,wcallafteroffers,acomplete,wcallafteroffers,wcallafteroffers,wvalidateapplication,10.0,19,7,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,0,wassesspotentialfraud,wassesspotentialfraud,osentmailandonline,wcompleteapplication,osentmailandonline,wcallafteroffers,osentmailandonline,0,orefused,wcallafteroffers,avalidating,0,adenied,wcallafteroffers,acomplete,10.0,19,8,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,0,0,aaccepted,aaccepted,wcompleteapplication,aaccepted,ocancelled,acomplete,ocancelled,0,ocreated,wcallafteroffers,orefused,wvalidateapplication,avalidating,oreturned,15.0,19,9,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,whandleleads,whandleleads,aaccepted,aconcept,aaccepted,ocreateoffer,aconcept,ocreateoffer,osentmailandonline,ocreated,aconcept,wcallafteroffers,ocancelled,wassesspotentialfraud,aaccepted,ocreated,avalidating,acomplete,15.0,19,10,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,whandleleads,whandleleads,wcompleteapplication,aaccepted,aaccepted,ocreateoffer,ocreateoffer,ocreateoffer,0,acomplete,wcompleteapplication,acancelled,wcallafteroffers,acancelled,ocreateoffer,ocancelled,oreturned,apending,15.0,19,11,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,aaccepted,ocreateoffer,ocreated,wcompleteapplication,wcompleteapplication,wcompleteapplication,wcompleteapplication,osentmailandonline,wcompleteapplication,wcallafteroffers,wcallafteroffers,acomplete,wcallafteroffers,wcallafteroffers,15.0,19,12,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,wassesspotentialfraud,0,aaccepted,osentonlineonly,wcompleteapplication,adenied,ocreated,osentmailandonline,osentmailandonline,ocancelled,0,0,aaccepted,wcallafteroffers,wcallafteroffers,wvalidateapplication,15.0,19,13,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,wassesspotentialfraud,0,0,ocreateoffer,wcompleteapplication,aaccepted,0,ocreated,acomplete,wcallafteroffers,wcallafteroffers,acomplete,adenied,wcallafteroffers,wcallafteroffers,oaccepted,20.0,19,14,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,whandleleads,whandleleads,whandleleads,ocreateoffer,aaccepted,aaccepted,adenied,ocreateoffer,adenied,orefused,ocancelled,aaccepted,wcallafteroffers,wcallafteroffers,ocancelled,osentmailandonline,avalidating,aaccepted,20.0,19,15,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,0,aaccepted,whandleleads,acancelled,wcompleteapplication,wassesspotentialfraud,wcallafteroffers,osentmailandonline,acancelled,0,0,wcallafteroffers,wcallafteroffers,acomplete,wcallafteroffers,oaccepted,20.0,19,16,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,wassesspotentialfraud,aaccepted,wshortenedcompletion,ocancelled,wcompleteapplication,aaccepted,wcallafteroffers,0,0,wcallafteroffers,ocancelled,acomplete,wcallafteroffers,ocreateoffer,wvalidateapplication,oaccepted,20.0,19,17,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,aaccepted,ocreateoffer,ocreated,wcompleteapplication,wcompleteapplication,wcompleteapplication,wcompleteapplication,osentmailandonline,wcompleteapplication,wcallafteroffers,wcallafteroffers,acomplete,wcallafteroffers,wcallafteroffers,20.0,19,18,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,0,0,0,ocreateoffer,wcompleteapplication,ocreateoffer,ocreated,osentmailandonline,0,wcallafteroffers,wcallafteroffers,acomplete,wcallafteroffers,wcallafteroffers,wcallafteroffers,wvalidateapplication,5.0,21,0,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,whandleleads,0,0,0,osentmailandonline,wcompleteapplication,ocreateoffer,ocreated,0,0,wcallafteroffers,orefused,acomplete,wcallafteroffers,avalidating,wcallafteroffers,acomplete,5.0,21,1,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aaccepted,aaccepted,ocreateoffer,wcompleteapplication,wcompleteapplication,0,aconcept,wcallafteroffers,wcompleteapplication,0,acomplete,adenied,ocreateoffer,osentmailandonline,acomplete,5.0,21,2,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,0,aconcept,0,0,0,ocreateoffer,wcompleteapplication,0,ocreated,osentmailandonline,0,0,0,osentmailandonline,wcallafteroffers,avalidating,wcallafteroffers,acomplete,5.0,21,3,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,0,0,aaccepted,ocreateoffer,wcompleteapplication,ocreateoffer,0,ocreateoffer,0,0,wcallafteroffers,acomplete,adenied,acomplete,osentmailandonline,acomplete,5.0,21,4,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,aaccepted,wcompleteapplication,wcompleteapplication,wcompleteapplication,ocreateoffer,ocreated,osentmailandonline,wcompleteapplication,wcallafteroffers,wcallafteroffers,acomplete,wcallafteroffers,wcallafteroffers,wvalidateapplication,10.0,21,5,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,0,wassesspotentialfraud,wassesspotentialfraud,osentmailandonline,wcompleteapplication,0,wcallafteroffers,acomplete,osentmailandonline,0,wcallafteroffers,avalidating,0,wcallafteroffers,wcallafteroffers,acomplete,10.0,21,6,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,wcompleteapplication,whandleleads,wcompleteapplication,wassesspotentialfraud,wassesspotentialfraud,osentmailandonline,wcompleteapplication,osentmailandonline,wcallafteroffers,acomplete,wshortenedcompletion,orefused,wcallafteroffers,avalidating,0,adenied,wcompleteapplication,acomplete,10.0,21,7,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,0,0,aaccepted,osentmailandonline,orefused,0,0,acomplete,wcallafteroffers,wcallafteroffers,ocreated,aaccepted,0,wcallafteroffers,osentmailandonline,osentmailandonline,10.0,21,8,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,0,wassesspotentialfraud,wassesspotentialfraud,osentmailandonline,aaccepted,0,wcallafteroffers,acomplete,0,0,0,avalidating,0,adenied,wcallafteroffers,acomplete,10.0,21,9,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,wassesspotentialfraud,0,aaccepted,osentonlineonly,wcompleteapplication,adenied,ocreated,osentmailandonline,osentmailandonline,0,0,acancelled,aaccepted,wcallafteroffers,wcallafteroffers,wvalidateapplication,15.0,21,10,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,wcompleteapplication,aconcept,wassesspotentialfraud,aconcept,ocreateoffer,aconcept,acancelled,ocreateoffer,wshortenedcompletion,wshortenedcompletion,wcallafteroffers,wcompleteapplication,aconcept,0,wcallafteroffers,avalidating,wcallafteroffers,wcompleteapplication,15.0,21,11,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,wassesspotentialfraud,0,aaccepted,osentonlineonly,wcompleteapplication,adenied,ocreated,osentmailandonline,osentmailandonline,osentmailandonline,0,wcallafteroffers,wcallafteroffers,acomplete,wcallafteroffers,wcallafteroffers,15.0,21,12,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,aaccepted,wassesspotentialfraud,0,osentmailandonline,adenied,ocreateoffer,ocancelled,acomplete,acancelled,ocreateoffer,ocreateoffer,0,ocancelled,wcallincompletefiles,wcallafteroffers,acomplete,15.0,21,13,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,0,0,aaccepted,0,ocreated,adenied,ocreated,osentmailandonline,0,osentmailandonline,0,0,0,wcallafteroffers,wcallafteroffers,wvalidateapplication,15.0,21,14,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,whandleleads,aaccepted,0,acancelled,wcompleteapplication,ocreateoffer,ocreated,osentmailandonline,wassesspotentialfraud,wcallafteroffers,whandleleads,avalidating,wcallafteroffers,0,acomplete,oaccepted,20.0,21,15,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,wassesspotentialfraud,aaccepted,wshortenedcompletion,ocancelled,wcompleteapplication,aaccepted,wcallafteroffers,0,0,wcallafteroffers,ocancelled,acomplete,wcallafteroffers,ocreateoffer,wvalidateapplication,oaccepted,20.0,21,16,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wassesspotentialfraud,aaccepted,wshortenedcompletion,ocancelled,wcompleteapplication,aaccepted,wcallafteroffers,acomplete,adenied,osentonlineonly,ocancelled,acomplete,wcallafteroffers,wassesspotentialfraud,wvalidateapplication,oaccepted,20.0,21,17,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,wcompleteapplication,whandleleads,whandleleads,aaccepted,whandleleads,acancelled,aaccepted,wassesspotentialfraud,wcallafteroffers,osentmailandonline,acancelled,wcallafteroffers,whandleleads,avalidating,adenied,ocreateoffer,acomplete,oaccepted,20.0,21,18,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,aaccepted,ocreateoffer,ocreated,wcompleteapplication,wcompleteapplication,wcompleteapplication,wcompleteapplication,osentmailandonline,wcompleteapplication,wcallafteroffers,wcallafteroffers,acomplete,wcallafteroffers,wcallafteroffers,20.0,21,19,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aaccepted,aaccepted,ocreateoffer,wcompleteapplication,wcompleteapplication,0,aconcept,wcallafteroffers,wcompleteapplication,0,acomplete,adenied,ocreateoffer,osentmailandonline,acomplete,5.0,20,0,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,wassesspotentialfraud,aaccepted,ocreated,osentmailandonline,adenied,ocreated,orefused,osentonlineonly,ocancelled,ocreateoffer,ocreated,avalidating,aaccepted,adenied,wcallafteroffers,wcallafteroffers,5.0,20,1,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,wassesspotentialfraud,aaccepted,wcompleteapplication,wassesspotentialfraud,aaccepted,orefused,ocancelled,wcompleteapplication,ocancelled,orefused,aaccepted,acancelled,aconcept,wcallafteroffers,osentmailandonline,wcallafteroffers,5.0,20,2,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,wassesspotentialfraud,wcompleteapplication,aaccepted,ocreateoffer,adenied,aconcept,wcallafteroffers,ocancelled,acancelled,ocreated,0,0,wvalidateapplication,wcallafteroffers,wshortenedcompletion,wcallincompletefiles,5.0,20,3,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,whandleleads,wassesspotentialfraud,ocreateoffer,ocreateoffer,ocreateoffer,wassesspotentialfraud,wcompleteapplication,ocancelled,ocreated,ocancelled,acancelled,whandleleads,acomplete,0,ocancelled,wcallafteroffers,acomplete,5.0,20,4,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,aaccepted,wcompleteapplication,wcompleteapplication,wcompleteapplication,ocreateoffer,ocreated,osentmailandonline,wcompleteapplication,wcallafteroffers,wcallafteroffers,acomplete,wcallafteroffers,wcallafteroffers,wvalidateapplication,10.0,20,5,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,wcompleteapplication,whandleleads,wcompleteapplication,wassesspotentialfraud,wassesspotentialfraud,osentmailandonline,wcompleteapplication,osentmailandonline,wcallafteroffers,acomplete,wshortenedcompletion,orefused,wcallafteroffers,avalidating,0,adenied,wcompleteapplication,acomplete,10.0,20,6,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,aaccepted,ocreateoffer,ocreated,wcompleteapplication,wcompleteapplication,wcompleteapplication,wcompleteapplication,osentmailandonline,wcompleteapplication,wcallafteroffers,wcallafteroffers,acomplete,wcallafteroffers,wcallafteroffers,10.0,20,7,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,whandleleads,aaccepted,aconcept,ocreateoffer,ocreateoffer,acancelled,wassesspotentialfraud,wshortenedcompletion,acomplete,wcallafteroffers,ocreateoffer,ocancelled,aconcept,aconcept,wshortenedcompletion,ocreated,avalidating,10.0,20,8,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,wcompleteapplication,whandleleads,aaccepted,wassesspotentialfraud,wcompleteapplication,osentmailandonline,adenied,aaccepted,acancelled,acomplete,wshortenedcompletion,wcompleteapplication,ocreated,aaccepted,wshortenedcompletion,aconcept,osentmailandonline,aconcept,10.0,20,9,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,whandleleads,whandleleads,aaccepted,aconcept,aaccepted,ocreateoffer,aconcept,ocreateoffer,osentmailandonline,ocreated,aconcept,wcallafteroffers,ocancelled,wassesspotentialfraud,aaccepted,ocreated,avalidating,acomplete,15.0,20,10,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,aaccepted,ocreateoffer,ocreated,wcompleteapplication,wcompleteapplication,wcompleteapplication,wcompleteapplication,osentmailandonline,wcompleteapplication,wcallafteroffers,wcallafteroffers,acomplete,wcallafteroffers,wcallafteroffers,15.0,20,11,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,whandleleads,whandleleads,wcompleteapplication,aaccepted,aaccepted,ocreateoffer,ocreateoffer,ocreateoffer,0,acomplete,wcompleteapplication,acancelled,wcallafteroffers,acancelled,ocreateoffer,ocancelled,oreturned,apending,15.0,20,12,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,wcompleteapplication,aconcept,wassesspotentialfraud,aconcept,ocreateoffer,aconcept,acancelled,ocreateoffer,wshortenedcompletion,wshortenedcompletion,wcallafteroffers,wcompleteapplication,aconcept,0,wcallafteroffers,avalidating,wcallafteroffers,wcompleteapplication,15.0,20,13,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,wcompleteapplication,aconcept,wassesspotentialfraud,wassesspotentialfraud,ocreated,osentonlineonly,orefused,ocreateoffer,0,acomplete,acancelled,ocreateoffer,ocreateoffer,osentonlineonly,wvalidateapplication,wcallincompletefiles,wcallafteroffers,wcompleteapplication,15.0,20,14,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,whandleleads,whandleleads,whandleleads,ocreateoffer,aaccepted,aaccepted,adenied,ocreateoffer,adenied,orefused,ocancelled,aaccepted,wcallafteroffers,wcallafteroffers,ocancelled,osentmailandonline,avalidating,aaccepted,20.0,20,15,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,aaccepted,ocreateoffer,ocreated,wcompleteapplication,wcompleteapplication,wcompleteapplication,wcompleteapplication,osentmailandonline,wcompleteapplication,wcallafteroffers,wcallafteroffers,acomplete,wcallafteroffers,wcallafteroffers,20.0,20,16,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,whandleleads,whandleleads,whandleleads,wassesspotentialfraud,aaccepted,wcompleteapplication,aaccepted,adenied,ocancelled,acancelled,aaccepted,wcallafteroffers,wassesspotentialfraud,adenied,wcompleteapplication,wshortenedcompletion,avalidating,wcallafteroffers,20.0,20,17,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,wcompleteapplication,whandleleads,whandleleads,aaccepted,whandleleads,acancelled,aaccepted,wassesspotentialfraud,wcallafteroffers,osentmailandonline,acancelled,wcallafteroffers,whandleleads,avalidating,adenied,ocreateoffer,acomplete,oaccepted,20.0,20,18,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wassesspotentialfraud,aaccepted,wshortenedcompletion,ocancelled,wcompleteapplication,aaccepted,wcallafteroffers,acomplete,adenied,osentonlineonly,ocancelled,acomplete,wcallafteroffers,wassesspotentialfraud,wvalidateapplication,oaccepted,20.0,20,19,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aaccepted,aaccepted,ocreateoffer,wcompleteapplication,wcompleteapplication,0,aconcept,wcallafteroffers,wcompleteapplication,0,acomplete,adenied,ocreateoffer,osentmailandonline,acomplete,5.0,21,0,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,wcompleteapplication,whandleleads,wcompleteapplication,wassesspotentialfraud,aaccepted,osentmailandonline,ocreateoffer,adenied,whandleleads,0,aconcept,aaccepted,orefused,wvalidateapplication,wcompleteapplication,avalidating,oaccepted,acomplete,5.0,21,1,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,wassesspotentialfraud,aaccepted,ocreated,osentmailandonline,adenied,ocreated,orefused,osentonlineonly,ocancelled,ocreateoffer,ocreated,avalidating,aaccepted,adenied,wcallafteroffers,wcallafteroffers,5.0,21,2,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,wassesspotentialfraud,aaccepted,wcompleteapplication,wassesspotentialfraud,aaccepted,orefused,ocancelled,wcompleteapplication,ocancelled,orefused,aaccepted,acancelled,aconcept,wcallafteroffers,osentmailandonline,wcallafteroffers,5.0,21,3,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,whandleleads,wassesspotentialfraud,ocreateoffer,ocreateoffer,ocreateoffer,wassesspotentialfraud,wcompleteapplication,ocancelled,ocreated,ocancelled,acancelled,whandleleads,acomplete,0,ocancelled,wcallafteroffers,acomplete,5.0,21,4,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,aaccepted,wcompleteapplication,wcompleteapplication,wcompleteapplication,ocreateoffer,ocreated,osentmailandonline,wcompleteapplication,wcallafteroffers,wcallafteroffers,acomplete,wcallafteroffers,wcallafteroffers,wvalidateapplication,10.0,21,5,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,wcompleteapplication,whandleleads,wcompleteapplication,wassesspotentialfraud,wassesspotentialfraud,osentmailandonline,wcompleteapplication,osentmailandonline,wcallafteroffers,acomplete,wshortenedcompletion,orefused,wcallafteroffers,avalidating,0,adenied,wcompleteapplication,acomplete,10.0,21,6,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,aaccepted,ocreateoffer,ocreated,wcompleteapplication,wcompleteapplication,wcompleteapplication,wcompleteapplication,osentmailandonline,wcompleteapplication,wcallafteroffers,wcallafteroffers,acomplete,wcallafteroffers,wcallafteroffers,10.0,21,7,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,whandleleads,wassesspotentialfraud,aconcept,ocreated,osentonlineonly,aaccepted,wassesspotentialfraud,ocreated,ocancelled,ocreated,aaccepted,ocreated,avalidating,0,oreturned,aaccepted,acomplete,10.0,21,8,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,aaccepted,wassesspotentialfraud,ocreated,osentmailandonline,adenied,orefused,aaccepted,whandleleads,acancelled,osentmailandonline,ocancelled,orefused,ocancelled,oreturned,wshortenedcompletion,aincomplete,10.0,21,9,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,wcompleteapplication,aconcept,wassesspotentialfraud,aconcept,ocreateoffer,aconcept,acancelled,ocreateoffer,wshortenedcompletion,wshortenedcompletion,wcallafteroffers,wcompleteapplication,aconcept,0,wcallafteroffers,avalidating,wcallafteroffers,wcompleteapplication,15.0,21,10,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,aaccepted,ocreateoffer,ocreated,wcompleteapplication,wcompleteapplication,wcompleteapplication,wcompleteapplication,osentmailandonline,wcompleteapplication,wcallafteroffers,wcallafteroffers,acomplete,wcallafteroffers,wcallafteroffers,15.0,21,11,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,whandleleads,whandleleads,aaccepted,aconcept,aaccepted,ocreateoffer,aconcept,ocreateoffer,osentmailandonline,ocreated,aconcept,wcallafteroffers,ocancelled,wassesspotentialfraud,aaccepted,ocreated,avalidating,acomplete,15.0,21,12,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,whandleleads,whandleleads,wcompleteapplication,aaccepted,aaccepted,ocreateoffer,ocreateoffer,ocreateoffer,0,acomplete,wcompleteapplication,acancelled,wcallafteroffers,acancelled,ocreateoffer,ocancelled,oreturned,apending,15.0,21,13,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,wcompleteapplication,aconcept,wassesspotentialfraud,wassesspotentialfraud,ocreated,osentonlineonly,orefused,ocreateoffer,0,acomplete,acancelled,ocreateoffer,ocreateoffer,osentonlineonly,wvalidateapplication,wcallincompletefiles,wcallafteroffers,wcompleteapplication,15.0,21,14,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wassesspotentialfraud,aaccepted,wshortenedcompletion,ocancelled,wcompleteapplication,aaccepted,wcallafteroffers,acomplete,adenied,osentonlineonly,ocancelled,acomplete,wcallafteroffers,wassesspotentialfraud,wvalidateapplication,oaccepted,20.0,21,15,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,wcompleteapplication,whandleleads,whandleleads,aaccepted,whandleleads,acancelled,aaccepted,wassesspotentialfraud,wcallafteroffers,osentmailandonline,acancelled,wcallafteroffers,whandleleads,avalidating,adenied,ocreateoffer,acomplete,oaccepted,20.0,21,16,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,aaccepted,ocreateoffer,ocreated,wcompleteapplication,wcompleteapplication,wcompleteapplication,wcompleteapplication,osentmailandonline,wcompleteapplication,wcallafteroffers,wcallafteroffers,acomplete,wcallafteroffers,wcallafteroffers,20.0,21,17,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,wcompleteapplication,aconcept,aconcept,osentonlineonly,ocreateoffer,ocreated,wcompleteapplication,wshortenedcompletion,osentonlineonly,acomplete,acomplete,aaccepted,ocancelled,wcallafteroffers,wcallafteroffers,wvalidateapplication,20.0,21,18,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,whandleleads,whandleleads,whandleleads,wassesspotentialfraud,aaccepted,wcompleteapplication,aaccepted,adenied,ocancelled,acancelled,aaccepted,wcallafteroffers,wassesspotentialfraud,adenied,wcompleteapplication,wshortenedcompletion,avalidating,wcallafteroffers,20.0,21,19,BPIC17_O_ACCEPTED,xgboost
