prefix_1,prefix_2,prefix_3,prefix_4,prefix_5,prefix_6,prefix_7,prefix_8,prefix_9,prefix_10,prefix_11,prefix_12,prefix_13,prefix_14,prefix_15,prefix_16,prefix_17,prefix_18,prefix_19,prefix_20,prefix_21,prefix_22,prefix_23,prefix_24,prefix_25,prefix_26,prefix_27,prefix_28,prefix_29,prefix_30,desired_cfs,idx,test_id,dataset,black_box
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,wcompleteapplication,aaccepted,wcompleteapplication,ocreateoffer,ocreated,osentmailandonline,wcompleteapplication,wcallafteroffers,wcallafteroffers,acomplete,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wvalidateapplication,wvalidateapplication,avalidating,oreturned,5.0,21,0,BPIC17_O_ACCEPTED,xgboost
acreateapplication,0,0,0,wcompleteapplication,aconcept,wcompleteapplication,wcompleteapplication,wcompleteapplication,0,ocreateoffer,0,ocreated,wcompleteapplication,adenied,whandleleads,osentmailandonline,ocancelled,oreturned,whandleleads,oreturned,acomplete,ocancelled,ocancelled,avalidating,wcallafteroffers,oaccepted,apending,aaccepted,avalidating,5.0,21,1,BPIC17_O_ACCEPTED,xgboost
acreateapplication,0,0,0,wcompleteapplication,aconcept,wcompleteapplication,wcompleteapplication,wcompleteapplication,0,ocreateoffer,0,ocreated,wcompleteapplication,adenied,adenied,osentmailandonline,ocancelled,oreturned,avalidating,oreturned,osentonlineonly,wassesspotentialfraud,wassesspotentialfraud,wcallafteroffers,wcallafteroffers,oaccepted,apending,aincomplete,acomplete,5.0,21,2,BPIC17_O_ACCEPTED,xgboost
acreateapplication,0,whandleleads,0,wcompleteapplication,aconcept,wcompleteapplication,wcompleteapplication,wcompleteapplication,0,wcallafteroffers,0,ocreateoffer,wcompleteapplication,ocreated,aaccepted,ocreated,acancelled,oreturned,oaccepted,osentonlineonly,apending,ocreated,oaccepted,aincomplete,aincomplete,osentmailandonline,wvalidateapplication,acomplete,wcallafteroffers,5.0,21,3,BPIC17_O_ACCEPTED,xgboost
acreateapplication,0,0,0,wcompleteapplication,aconcept,wcompleteapplication,wcompleteapplication,wcompleteapplication,acancelled,ocreateoffer,orefused,0,wcompleteapplication,ocreateoffer,ocreateoffer,osentmailandonline,ocancelled,0,acomplete,oreturned,acomplete,wassesspotentialfraud,wassesspotentialfraud,ocancelled,apending,oaccepted,apending,aincomplete,wvalidateapplication,5.0,21,4,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,wcompleteapplication,wcompleteapplication,aaccepted,ocreateoffer,ocreated,osentmailandonline,wcompleteapplication,wcallafteroffers,wcallafteroffers,acomplete,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wvalidateapplication,wvalidateapplication,avalidating,oreturned,10.0,21,5,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,whandleleads,0,wcompleteapplication,aconcept,wcompleteapplication,wcompleteapplication,wcompleteapplication,0,acancelled,osentmailandonline,adenied,wcompleteapplication,wcallafteroffers,orefused,orefused,0,wvalidateapplication,osentonlineonly,orefused,oaccepted,ocancelled,wcallincompletefiles,acomplete,wcallafteroffers,apending,oaccepted,wvalidateapplication,wvalidateapplication,10.0,21,6,BPIC17_O_ACCEPTED,xgboost
acreateapplication,0,0,whandleleads,wcompleteapplication,aconcept,wcompleteapplication,wcompleteapplication,wcompleteapplication,osentonlineonly,adenied,osentonlineonly,0,wcompleteapplication,wcallafteroffers,wcallafteroffers,aaccepted,oreturned,orefused,whandleleads,avalidating,avalidating,ocancelled,wcallincompletefiles,acomplete,wcallafteroffers,apending,oaccepted,wvalidateapplication,wvalidateapplication,10.0,21,7,BPIC17_O_ACCEPTED,xgboost
acreateapplication,0,whandleleads,0,wcompleteapplication,aconcept,wcompleteapplication,wcompleteapplication,wcompleteapplication,osentonlineonly,ocreated,wcallafteroffers,adenied,wcompleteapplication,wcallafteroffers,orefused,orefused,0,oreturned,osentonlineonly,ocreated,acancelled,ocancelled,wcallincompletefiles,acomplete,apending,apending,oaccepted,wvalidateapplication,wvalidateapplication,10.0,21,8,BPIC17_O_ACCEPTED,xgboost
acreateapplication,0,0,0,wcompleteapplication,aconcept,wcompleteapplication,wcompleteapplication,wcompleteapplication,osentonlineonly,ocreated,osentmailandonline,ocancelled,wcompleteapplication,wcallafteroffers,orefused,orefused,oreturned,oreturned,aincomplete,ocreated,avalidating,ocancelled,wvalidateapplication,acomplete,apending,apending,oaccepted,wvalidateapplication,wvalidateapplication,10.0,21,9,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,wcompleteapplication,wcompleteapplication,aaccepted,ocreateoffer,ocreated,osentmailandonline,wcompleteapplication,wcallafteroffers,wcallafteroffers,acomplete,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,ocancelled,ocreateoffer,ocreated,osentmailandonline,wcallafteroffers,wvalidateapplication,wvalidateapplication,avalidating,15.0,21,10,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,wcompleteapplication,wcompleteapplication,aaccepted,ocreateoffer,ocreated,osentmailandonline,wcompleteapplication,wcallafteroffers,wcallafteroffers,acomplete,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wvalidateapplication,wvalidateapplication,avalidating,oreturned,15.0,21,11,BPIC17_O_ACCEPTED,xgboost
acreateapplication,0,whandleleads,whandleleads,wcompleteapplication,aconcept,wcompleteapplication,wcompleteapplication,wcompleteapplication,aaccepted,ocreated,ocreated,ocreated,wcompleteapplication,ocancelled,osentmailandonline,aaccepted,aaccepted,acomplete,ocancelled,avalidating,osentonlineonly,acancelled,whandleleads,acancelled,osentonlineonly,wcallafteroffers,apending,wvalidateapplication,0,15.0,21,12,BPIC17_O_ACCEPTED,xgboost
acreateapplication,0,whandleleads,0,wcompleteapplication,aconcept,wcompleteapplication,wcompleteapplication,wcompleteapplication,aaccepted,ocreated,acomplete,ocreated,wcompleteapplication,adenied,aaccepted,osentmailandonline,adenied,acomplete,apending,avalidating,wvalidateapplication,oaccepted,oaccepted,wassesspotentialfraud,wcallafteroffers,ocancelled,apending,avalidating,0,15.0,21,13,BPIC17_O_ACCEPTED,xgboost
acreateapplication,0,0,whandleleads,wcompleteapplication,aconcept,wcompleteapplication,wcompleteapplication,wcompleteapplication,0,ocreateoffer,aaccepted,0,wcompleteapplication,wshortenedcompletion,0,adenied,osentonlineonly,avalidating,wcallafteroffers,0,0,wcallafteroffers,0,aincomplete,wvalidateapplication,apending,0,wvalidateapplication,avalidating,15.0,21,14,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,wcompleteapplication,wcompleteapplication,aaccepted,ocreateoffer,ocreated,osentmailandonline,wcompleteapplication,wcallafteroffers,wcallafteroffers,acomplete,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,ocancelled,ocreateoffer,ocreated,osentmailandonline,wcallafteroffers,wvalidateapplication,wvalidateapplication,avalidating,20.0,21,15,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,wcompleteapplication,wcompleteapplication,aaccepted,ocreateoffer,ocreated,osentmailandonline,wcompleteapplication,wcallafteroffers,wcallafteroffers,acomplete,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wvalidateapplication,wvalidateapplication,avalidating,oreturned,20.0,21,16,BPIC17_O_ACCEPTED,xgboost
acreateapplication,0,0,whandleleads,wcompleteapplication,aconcept,wcompleteapplication,wcompleteapplication,wcompleteapplication,ocreateoffer,osentonlineonly,osentonlineonly,acomplete,wcompleteapplication,wvalidateapplication,acomplete,ocancelled,wcallafteroffers,0,wvalidateapplication,wcallafteroffers,acancelled,apending,avalidating,oreturned,apending,oaccepted,apending,wvalidateapplication,apending,20.0,21,17,BPIC17_O_ACCEPTED,xgboost
acreateapplication,0,0,whandleleads,wcompleteapplication,aconcept,wcompleteapplication,wcompleteapplication,wcompleteapplication,0,0,orefused,ocancelled,wcompleteapplication,acancelled,acomplete,avalidating,wcallafteroffers,wcallafteroffers,wcallincompletefiles,avalidating,wcallafteroffers,ocancelled,acancelled,wcallafteroffers,0,ocreateoffer,apending,aincomplete,acomplete,20.0,21,18,BPIC17_O_ACCEPTED,xgboost
acreateapplication,0,0,whandleleads,wcompleteapplication,aconcept,wcompleteapplication,wcompleteapplication,wcompleteapplication,0,aaccepted,orefused,0,wcompleteapplication,osentmailandonline,acomplete,adenied,wcallafteroffers,wcallafteroffers,oaccepted,aincomplete,wcallafteroffers,ocancelled,oaccepted,ocancelled,acomplete,0,apending,aincomplete,osentonlineonly,20.0,21,19,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,wcompleteapplication,aaccepted,wcompleteapplication,ocreateoffer,ocreated,osentmailandonline,wcompleteapplication,wcallafteroffers,wcallafteroffers,acomplete,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wvalidateapplication,wvalidateapplication,avalidating,oreturned,5.0,17,0,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,whandleleads,wassesspotentialfraud,ocreateoffer,aconcept,aconcept,ocreateoffer,wcompleteapplication,ocreateoffer,adenied,wcompleteapplication,ocreated,0,wvalidateapplication,osentonlineonly,aaccepted,oaccepted,whandleleads,avalidating,adenied,apending,acancelled,apending,wcallincompletefiles,apending,acancelled,acomplete,0,5.0,17,1,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,wcompleteapplication,wcompleteapplication,aaccepted,ocreateoffer,ocreated,osentmailandonline,wcompleteapplication,wcallafteroffers,wcallafteroffers,acomplete,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wvalidateapplication,wvalidateapplication,avalidating,oreturned,10.0,17,2,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,wcompleteapplication,wcompleteapplication,wcompleteapplication,wassesspotentialfraud,ocreateoffer,0,0,wcompleteapplication,0,0,acancelled,avalidating,wcallafteroffers,oreturned,aincomplete,apending,0,acancelled,0,ocancelled,0,osentmailandonline,0,acancelled,10.0,17,3,BPIC17_O_ACCEPTED,xgboost
acreateapplication,0,0,whandleleads,wcompleteapplication,aconcept,wcompleteapplication,wcompleteapplication,wcompleteapplication,0,0,0,wshortenedcompletion,wcompleteapplication,wassesspotentialfraud,wcallafteroffers,acancelled,0,wcallafteroffers,oreturned,aincomplete,apending,0,acancelled,0,0,apending,0,0,acancelled,10.0,17,4,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,0,whandleleads,wcompleteapplication,aconcept,wcompleteapplication,wcompleteapplication,wcompleteapplication,wassesspotentialfraud,0,0,wshortenedcompletion,acomplete,adenied,0,0,avalidating,wcallafteroffers,oreturned,aincomplete,apending,0,acancelled,0,0,apending,osentmailandonline,0,acancelled,10.0,17,5,BPIC17_O_ACCEPTED,xgboost
acreateapplication,0,0,0,wcompleteapplication,aconcept,wcompleteapplication,wcompleteapplication,wcompleteapplication,0,0,0,orefused,aaccepted,0,acomplete,acancelled,ocreateoffer,wcallafteroffers,oreturned,aincomplete,wcallafteroffers,0,0,0,0,apending,0,0,adenied,10.0,17,6,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,wcompleteapplication,wcompleteapplication,aaccepted,ocreateoffer,ocreated,osentmailandonline,wcompleteapplication,wcallafteroffers,wcallafteroffers,acomplete,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,ocancelled,ocreateoffer,ocreated,osentmailandonline,wcallafteroffers,wvalidateapplication,wvalidateapplication,avalidating,15.0,17,7,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,wcompleteapplication,wcompleteapplication,aaccepted,ocreateoffer,ocreated,osentmailandonline,wcompleteapplication,wcallafteroffers,wcallafteroffers,acomplete,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wvalidateapplication,wvalidateapplication,avalidating,oreturned,15.0,17,8,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,wcompleteapplication,wcompleteapplication,wcompleteapplication,ocreateoffer,ocreated,osentmailandonline,0,wcompleteapplication,wcallafteroffers,ocancelled,wcallafteroffers,wcallafteroffers,avalidating,wcallafteroffers,avalidating,ocreated,acomplete,0,0,osentmailandonline,avalidating,aincomplete,wvalidateapplication,ocreateoffer,15.0,17,9,BPIC17_O_ACCEPTED,xgboost
acreateapplication,0,whandleleads,0,wcompleteapplication,aconcept,wcompleteapplication,wcompleteapplication,wcompleteapplication,0,0,osentmailandonline,0,wcompleteapplication,wcallafteroffers,acomplete,0,wcallafteroffers,ocreated,wcallafteroffers,0,wcallafteroffers,wcallafteroffers,0,wvalidateapplication,avalidating,oaccepted,wvalidateapplication,wvalidateapplication,wvalidateapplication,15.0,17,10,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,wcompleteapplication,wcompleteapplication,wcompleteapplication,ocreateoffer,acancelled,acomplete,0,wcompleteapplication,wcallafteroffers,acomplete,avalidating,0,avalidating,ocreated,avalidating,ocreated,acomplete,osentmailandonline,wcallincompletefiles,0,avalidating,aincomplete,ocreateoffer,ocreateoffer,15.0,17,11,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,wcompleteapplication,wcompleteapplication,aaccepted,ocreateoffer,ocreated,osentmailandonline,wcompleteapplication,wcallafteroffers,wcallafteroffers,acomplete,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,ocancelled,ocreateoffer,ocreated,osentmailandonline,wcallafteroffers,wvalidateapplication,wvalidateapplication,avalidating,20.0,17,12,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,wcompleteapplication,wcompleteapplication,aaccepted,ocreateoffer,ocreated,osentmailandonline,wcompleteapplication,wcallafteroffers,wcallafteroffers,acomplete,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wvalidateapplication,wvalidateapplication,avalidating,oreturned,20.0,17,13,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,wcompleteapplication,wcompleteapplication,wcompleteapplication,0,ocreated,osentmailandonline,0,wcompleteapplication,wcallafteroffers,0,wcallafteroffers,0,0,0,avalidating,oaccepted,ocancelled,0,adenied,avalidating,oreturned,acomplete,wvalidateapplication,0,20.0,17,14,BPIC17_O_ACCEPTED,xgboost
acreateapplication,0,0,whandleleads,wcompleteapplication,aconcept,wcompleteapplication,wcompleteapplication,aaccepted,0,osentonlineonly,ocreateoffer,ocreated,wcompleteapplication,wcallafteroffers,acomplete,0,ocancelled,wcallafteroffers,0,avalidating,acancelled,aincomplete,0,0,0,oaccepted,0,ocreateoffer,0,20.0,17,15,BPIC17_O_ACCEPTED,xgboost
acreateapplication,0,whandleleads,whandleleads,wcompleteapplication,aconcept,wcompleteapplication,wcompleteapplication,wcompleteapplication,orefused,0,0,0,wcompleteapplication,0,0,0,wcallafteroffers,wcallafteroffers,ocancelled,aincomplete,0,0,0,0,ocreated,ocancelled,0,ocreateoffer,0,20.0,17,16,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,wcompleteapplication,aaccepted,wcompleteapplication,ocreateoffer,ocreated,osentmailandonline,wcompleteapplication,wcallafteroffers,wcallafteroffers,acomplete,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wvalidateapplication,wvalidateapplication,avalidating,oreturned,5.0,18,0,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,whandleleads,wassesspotentialfraud,ocreateoffer,aconcept,aconcept,ocreateoffer,wcompleteapplication,ocreateoffer,adenied,wcompleteapplication,ocreated,0,wvalidateapplication,osentonlineonly,aaccepted,oaccepted,whandleleads,avalidating,adenied,apending,acancelled,apending,wcallincompletefiles,apending,acancelled,acomplete,0,5.0,18,1,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,wcompleteapplication,wcompleteapplication,aaccepted,ocreateoffer,ocreated,osentmailandonline,wcompleteapplication,wcallafteroffers,wcallafteroffers,acomplete,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wvalidateapplication,wvalidateapplication,avalidating,oreturned,10.0,18,2,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,wcompleteapplication,wcompleteapplication,wcompleteapplication,wassesspotentialfraud,ocreateoffer,0,0,wcompleteapplication,0,0,acancelled,avalidating,wcallafteroffers,oreturned,aincomplete,apending,0,acancelled,0,ocancelled,0,osentmailandonline,0,acancelled,10.0,18,3,BPIC17_O_ACCEPTED,xgboost
acreateapplication,0,0,whandleleads,wcompleteapplication,aconcept,wcompleteapplication,wcompleteapplication,wcompleteapplication,0,0,0,wshortenedcompletion,wcompleteapplication,wassesspotentialfraud,wcallafteroffers,acancelled,0,wcallafteroffers,oreturned,aincomplete,apending,0,acancelled,0,0,apending,0,0,acancelled,10.0,18,4,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,0,whandleleads,wcompleteapplication,aconcept,wcompleteapplication,wcompleteapplication,wcompleteapplication,wassesspotentialfraud,0,0,wshortenedcompletion,acomplete,adenied,0,0,avalidating,wcallafteroffers,oreturned,aincomplete,apending,0,acancelled,0,0,apending,osentmailandonline,0,acancelled,10.0,18,5,BPIC17_O_ACCEPTED,xgboost
acreateapplication,0,0,0,wcompleteapplication,aconcept,wcompleteapplication,wcompleteapplication,wcompleteapplication,0,0,0,orefused,aaccepted,0,acomplete,acancelled,ocreateoffer,wcallafteroffers,oreturned,aincomplete,wcallafteroffers,0,0,0,0,apending,0,0,adenied,10.0,18,6,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,wcompleteapplication,wcompleteapplication,aaccepted,ocreateoffer,ocreated,osentmailandonline,wcompleteapplication,wcallafteroffers,wcallafteroffers,acomplete,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,ocancelled,ocreateoffer,ocreated,osentmailandonline,wcallafteroffers,wvalidateapplication,wvalidateapplication,avalidating,15.0,18,7,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,wcompleteapplication,wcompleteapplication,aaccepted,ocreateoffer,ocreated,osentmailandonline,wcompleteapplication,wcallafteroffers,wcallafteroffers,acomplete,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wvalidateapplication,wvalidateapplication,avalidating,oreturned,15.0,18,8,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,wcompleteapplication,wcompleteapplication,wcompleteapplication,ocreateoffer,ocreated,osentmailandonline,0,wcompleteapplication,wcallafteroffers,ocancelled,wcallafteroffers,wcallafteroffers,avalidating,wcallafteroffers,avalidating,ocreated,acomplete,0,0,osentmailandonline,avalidating,aincomplete,wvalidateapplication,ocreateoffer,15.0,18,9,BPIC17_O_ACCEPTED,xgboost
acreateapplication,0,whandleleads,0,wcompleteapplication,aconcept,wcompleteapplication,wcompleteapplication,wcompleteapplication,0,0,osentmailandonline,0,wcompleteapplication,wcallafteroffers,acomplete,0,wcallafteroffers,ocreated,wcallafteroffers,0,wcallafteroffers,wcallafteroffers,0,wvalidateapplication,avalidating,oaccepted,wvalidateapplication,wvalidateapplication,wvalidateapplication,15.0,18,10,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,wcompleteapplication,wcompleteapplication,wcompleteapplication,ocreateoffer,acancelled,acomplete,0,wcompleteapplication,wcallafteroffers,acomplete,avalidating,0,avalidating,ocreated,avalidating,ocreated,acomplete,osentmailandonline,wcallincompletefiles,0,avalidating,aincomplete,ocreateoffer,ocreateoffer,15.0,18,11,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,wcompleteapplication,wcompleteapplication,aaccepted,ocreateoffer,ocreated,osentmailandonline,wcompleteapplication,wcallafteroffers,wcallafteroffers,acomplete,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,ocancelled,ocreateoffer,ocreated,osentmailandonline,wcallafteroffers,wvalidateapplication,wvalidateapplication,avalidating,20.0,18,12,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,wcompleteapplication,wcompleteapplication,aaccepted,ocreateoffer,ocreated,osentmailandonline,wcompleteapplication,wcallafteroffers,wcallafteroffers,acomplete,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wvalidateapplication,wvalidateapplication,avalidating,oreturned,20.0,18,13,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,wcompleteapplication,wcompleteapplication,wcompleteapplication,0,ocreated,osentmailandonline,0,wcompleteapplication,wcallafteroffers,0,wcallafteroffers,0,0,0,avalidating,oaccepted,ocancelled,0,adenied,avalidating,oreturned,acomplete,wvalidateapplication,0,20.0,18,14,BPIC17_O_ACCEPTED,xgboost
acreateapplication,0,0,whandleleads,wcompleteapplication,aconcept,wcompleteapplication,wcompleteapplication,aaccepted,0,osentonlineonly,ocreateoffer,ocreated,wcompleteapplication,wcallafteroffers,acomplete,0,ocancelled,wcallafteroffers,0,avalidating,acancelled,aincomplete,0,0,0,oaccepted,0,ocreateoffer,0,20.0,18,15,BPIC17_O_ACCEPTED,xgboost
acreateapplication,0,whandleleads,whandleleads,wcompleteapplication,aconcept,wcompleteapplication,wcompleteapplication,wcompleteapplication,orefused,0,0,0,wcompleteapplication,0,0,0,wcallafteroffers,wcallafteroffers,ocancelled,aincomplete,0,0,0,0,ocreated,ocancelled,0,ocreateoffer,0,20.0,18,16,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,wcompleteapplication,aaccepted,wcompleteapplication,ocreateoffer,ocreated,osentmailandonline,wcompleteapplication,wcallafteroffers,wcallafteroffers,acomplete,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wvalidateapplication,wvalidateapplication,avalidating,oreturned,5.0,17,0,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,whandleleads,wassesspotentialfraud,ocreateoffer,aconcept,aconcept,ocreateoffer,wcompleteapplication,ocreateoffer,adenied,wcompleteapplication,ocreated,0,wvalidateapplication,osentonlineonly,aaccepted,oaccepted,whandleleads,avalidating,adenied,apending,acancelled,apending,wcallincompletefiles,apending,acancelled,acomplete,0,5.0,17,1,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,wcompleteapplication,wcompleteapplication,aaccepted,ocreateoffer,ocreated,osentmailandonline,wcompleteapplication,wcallafteroffers,wcallafteroffers,acomplete,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wvalidateapplication,wvalidateapplication,avalidating,oreturned,10.0,17,2,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,wcompleteapplication,whandleleads,wcompleteapplication,aconcept,aconcept,ocreateoffer,ocancelled,wassesspotentialfraud,ocreated,aconcept,wshortenedcompletion,ocreated,adenied,0,acancelled,avalidating,wcallafteroffers,oreturned,aincomplete,apending,0,acancelled,0,ocancelled,apending,osentmailandonline,aaccepted,acancelled,10.0,17,3,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,whandleleads,whandleleads,aaccepted,aconcept,aaccepted,aaccepted,aaccepted,adenied,wassesspotentialfraud,wcompleteapplication,adenied,whandleleads,ocreated,wvalidateapplication,wassesspotentialfraud,ocancelled,wcallafteroffers,wcompleteapplication,avalidating,acancelled,osentonlineonly,acomplete,avalidating,0,wshortenedcompletion,ocancelled,acancelled,wcallafteroffers,10.0,17,4,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,wcompleteapplication,whandleleads,wcompleteapplication,aaccepted,whandleleads,aconcept,aaccepted,aconcept,osentmailandonline,aconcept,ocreated,wassesspotentialfraud,ocancelled,whandleleads,wvalidateapplication,wcallincompletefiles,adenied,ocreateoffer,avalidating,acancelled,wcallafteroffers,oaccepted,ocreateoffer,acomplete,aconcept,apending,wvalidateapplication,osentmailandonline,10.0,17,5,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,wcompleteapplication,whandleleads,whandleleads,aconcept,ocreated,whandleleads,ocreateoffer,wcompleteapplication,acancelled,acomplete,orefused,wvalidateapplication,acancelled,ocancelled,avalidating,aconcept,avalidating,aaccepted,avalidating,ocreated,acomplete,acancelled,wcallincompletefiles,adenied,avalidating,aincomplete,wvalidateapplication,ocreateoffer,10.0,17,6,BPIC17_O_ACCEPTED,xgboost
