prefix_1,prefix_2,prefix_3,prefix_4,prefix_5,prefix_6,prefix_7,prefix_8,prefix_9,prefix_10,prefix_11,prefix_12,prefix_13,prefix_14,prefix_15,prefix_16,prefix_17,prefix_18,prefix_19,prefix_20,prefix_21,prefix_22,prefix_23,prefix_24,prefix_25,desired_cfs,idx,test_id,dataset,black_box
acreateapplication,0,whandleleads,0,wcompleteapplication,aconcept,0,acancelled,ocreated,0,wcompleteapplication,ocancelled,acomplete,acancelled,wcallafteroffers,wcallafteroffers,wcallafteroffers,orefused,adenied,avalidating,avalidating,osentmailandonline,orefused,avalidating,oaccepted,15.0,19,11,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,whandleleads,0,wcompleteapplication,aconcept,0,0,osentmailandonline,osentmailandonline,wcompleteapplication,acancelled,0,osentonlineonly,wshortenedcompletion,wcallafteroffers,wcallafteroffers,aaccepted,avalidating,avalidating,acancelled,avalidating,aaccepted,avalidating,apending,15.0,19,12,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,aaccepted,ocreateoffer,ocreated,ocreateoffer,ocreated,osentmailandonline,wcompleteapplication,wcallafteroffers,wcallafteroffers,acomplete,ocancelled,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wvalidateapplication,wvalidateapplication,avalidating,oreturned,20.0,19,13,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,whandleleads,0,wcompleteapplication,aconcept,aaccepted,osentonlineonly,aaccepted,osentmailandonline,wcompleteapplication,osentonlineonly,ocreated,ocancelled,wshortenedcompletion,acomplete,wcallafteroffers,wcallafteroffers,wcallafteroffers,wshortenedcompletion,wcallafteroffers,oreturned,wcallafteroffers,avalidating,apending,20.0,19,14,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,0,0,adenied,ocreateoffer,wcompleteapplication,ocancelled,whandleleads,wcallafteroffers,wcallafteroffers,acomplete,wshortenedcompletion,0,osentmailandonline,ocancelled,aincomplete,wcallincompletefiles,wcallafteroffers,wassesspotentialfraud,wvalidateapplication,20.0,19,15,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,aaccepted,ocreateoffer,aaccepted,orefused,wcompleteapplication,whandleleads,orefused,osentmailandonline,aaccepted,wassesspotentialfraud,wcallafteroffers,avalidating,whandleleads,osentonlineonly,aincomplete,aincomplete,wcallafteroffers,acomplete,ocancelled,20.0,19,16,BPIC17_O_ACCEPTED,xgboost
acreateapplication,0,0,whandleleads,wcompleteapplication,aconcept,ocreated,osentonlineonly,aaccepted,aaccepted,wcompleteapplication,orefused,ocancelled,osentmailandonline,osentonlineonly,acomplete,wcallafteroffers,wcallafteroffers,ocancelled,oaccepted,avalidating,oreturned,adenied,avalidating,ocancelled,20.0,19,17,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,wassesspotentialfraud,adenied,ocreateoffer,ocreated,wcompleteapplication,0,wcallafteroffers,wcallafteroffers,0,0,wcallafteroffers,whandleleads,wcallafteroffers,wcallafteroffers,wcallafteroffers,wvalidateapplication,oaccepted,avalidating,apending,5.0,20,0,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,whandleleads,0,wcompleteapplication,aconcept,0,0,aaccepted,0,wcompleteapplication,0,osentmailandonline,wcallafteroffers,ocreated,acomplete,0,wcallafteroffers,0,0,wcallafteroffers,osentmailandonline,wvalidateapplication,avalidating,apending,5.0,20,1,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,0,adenied,aaccepted,0,wcompleteapplication,0,adenied,aaccepted,wcallafteroffers,0,wassesspotentialfraud,0,wcallafteroffers,osentonlineonly,ocreated,osentmailandonline,oaccepted,wshortenedcompletion,wvalidateapplication,5.0,20,2,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,0,0,ocreateoffer,osentonlineonly,wcompleteapplication,0,adenied,0,wcallafteroffers,0,wassesspotentialfraud,0,wcallafteroffers,osentonlineonly,ocreated,apending,oaccepted,wshortenedcompletion,apending,5.0,20,3,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,0,adenied,ocreateoffer,osentonlineonly,wcompleteapplication,0,adenied,0,0,0,wassesspotentialfraud,whandleleads,wcallafteroffers,osentonlineonly,ocreated,apending,oaccepted,wshortenedcompletion,apending,5.0,20,4,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,0,whandleleads,aaccepted,wcallafteroffers,wassesspotentialfraud,0,0,0,ocreateoffer,ocreateoffer,osentonlineonly,acomplete,0,oaccepted,aincomplete,oaccepted,0,0,osentmailandonline,10.0,20,5,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,whandleleads,wassesspotentialfraud,0,whandleleads,wcompleteapplication,acomplete,osentmailandonline,ocancelled,wshortenedcompletion,0,ocancelled,0,osentmailandonline,oaccepted,avalidating,wshortenedcompletion,whandleleads,oaccepted,ocancelled,10.0,20,6,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,0,whandleleads,wcompleteapplication,aconcept,whandleleads,osentmailandonline,aaccepted,whandleleads,wcompleteapplication,acancelled,ocreated,0,acancelled,osentonlineonly,ocancelled,ocancelled,orefused,aaccepted,aincomplete,aincomplete,0,ocancelled,ocancelled,10.0,20,7,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,0,whandleleads,wcompleteapplication,aconcept,whandleleads,adenied,osentmailandonline,whandleleads,wcompleteapplication,0,0,0,acancelled,wcallafteroffers,ocancelled,ocancelled,acomplete,aaccepted,aincomplete,aincomplete,0,ocancelled,ocancelled,10.0,20,8,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,0,whandleleads,wcompleteapplication,aconcept,whandleleads,adenied,osentmailandonline,wcallafteroffers,wcompleteapplication,0,ocreated,aaccepted,0,wcallafteroffers,ocancelled,oreturned,acomplete,0,aincomplete,oaccepted,avalidating,oaccepted,osentmailandonline,10.0,20,9,BPIC17_O_ACCEPTED,xgboost
acreateapplication,0,0,0,wcompleteapplication,aconcept,0,0,aaccepted,ocreateoffer,wcompleteapplication,0,acomplete,0,wcallafteroffers,0,wcallafteroffers,0,0,wvalidateapplication,avalidating,osentmailandonline,wvalidateapplication,0,0,15.0,20,10,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,0,0,wcompleteapplication,aconcept,aaccepted,ocreated,ocreated,osentmailandonline,wcompleteapplication,0,0,wcallafteroffers,0,aaccepted,ocreateoffer,wcallafteroffers,0,0,avalidating,adenied,ocancelled,0,oaccepted,15.0,20,11,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,0,whandleleads,wcompleteapplication,aconcept,whandleleads,acancelled,adenied,ocreateoffer,wcompleteapplication,osentmailandonline,ocreateoffer,0,wcallafteroffers,wshortenedcompletion,0,wcallafteroffers,adenied,ocreateoffer,aincomplete,whandleleads,apending,wassesspotentialfraud,ocancelled,15.0,20,12,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,wassesspotentialfraud,acancelled,0,ocreated,wcompleteapplication,0,wcallafteroffers,osentmailandonline,orefused,ocreated,0,0,0,oreturned,avalidating,ocreateoffer,aincomplete,oaccepted,aaccepted,15.0,20,13,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,whandleleads,whandleleads,wcompleteapplication,aconcept,wshortenedcompletion,adenied,ocreateoffer,wcallafteroffers,wshortenedcompletion,acancelled,ocancelled,wcallafteroffers,wcallafteroffers,ocancelled,aconcept,oreturned,osentonlineonly,acancelled,oaccepted,oreturned,apending,aaccepted,apending,15.0,20,14,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,aaccepted,ocreateoffer,ocreated,ocreateoffer,ocreated,osentmailandonline,wcompleteapplication,wcallafteroffers,wcallafteroffers,acomplete,ocancelled,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wvalidateapplication,wvalidateapplication,avalidating,oreturned,20.0,20,15,BPIC17_O_ACCEPTED,xgboost
acreateapplication,0,whandleleads,whandleleads,wcompleteapplication,aconcept,0,0,ocreated,ocreateoffer,wcompleteapplication,0,0,osentmailandonline,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wvalidateapplication,wvalidateapplication,avalidating,oreturned,20.0,20,16,BPIC17_O_ACCEPTED,xgboost
acreateapplication,0,0,whandleleads,wcompleteapplication,aconcept,aaccepted,0,aaccepted,ocreateoffer,wcompleteapplication,osentmailandonline,0,0,wcallafteroffers,wcallafteroffers,avalidating,wcallafteroffers,0,wcallafteroffers,avalidating,aincomplete,ocreateoffer,0,0,20.0,20,17,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,0,aaccepted,orefused,ocreateoffer,wcompleteapplication,0,osentonlineonly,wcallafteroffers,acancelled,0,aaccepted,wcallafteroffers,wcallafteroffers,oaccepted,avalidating,0,ocreated,oaccepted,0,20.0,20,18,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,whandleleads,0,wcompleteapplication,aconcept,0,0,0,0,wcompleteapplication,aaccepted,osentonlineonly,0,acancelled,acomplete,wcallafteroffers,wcallafteroffers,wcallafteroffers,oaccepted,avalidating,ocreated,ocreateoffer,ocreated,osentmailandonline,20.0,20,19,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,wassesspotentialfraud,adenied,ocreateoffer,ocreated,wcompleteapplication,0,wcallafteroffers,wcallafteroffers,0,0,wcallafteroffers,whandleleads,wcallafteroffers,wcallafteroffers,wcallafteroffers,wvalidateapplication,oaccepted,avalidating,apending,5.0,21,0,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,whandleleads,0,wcompleteapplication,aconcept,0,0,aaccepted,0,wcompleteapplication,0,osentmailandonline,wcallafteroffers,ocreated,acomplete,0,wcallafteroffers,0,0,wcallafteroffers,osentmailandonline,wvalidateapplication,avalidating,apending,5.0,21,1,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,0,adenied,aaccepted,0,wcompleteapplication,0,adenied,aaccepted,wcallafteroffers,0,wassesspotentialfraud,0,wcallafteroffers,osentonlineonly,ocreated,osentmailandonline,oaccepted,wshortenedcompletion,wvalidateapplication,5.0,21,2,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,0,0,ocreateoffer,osentonlineonly,wcompleteapplication,0,adenied,0,wcallafteroffers,0,wassesspotentialfraud,0,wcallafteroffers,osentonlineonly,ocreated,apending,oaccepted,wshortenedcompletion,apending,5.0,21,3,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,0,adenied,ocreateoffer,osentonlineonly,wcompleteapplication,0,adenied,0,0,0,wassesspotentialfraud,whandleleads,wcallafteroffers,osentonlineonly,ocreated,apending,oaccepted,wshortenedcompletion,apending,5.0,21,4,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,0,whandleleads,aaccepted,wcallafteroffers,wassesspotentialfraud,0,0,0,ocreateoffer,ocreateoffer,osentonlineonly,acomplete,0,oaccepted,aincomplete,oaccepted,0,0,osentmailandonline,10.0,21,5,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,whandleleads,wassesspotentialfraud,0,whandleleads,wcompleteapplication,acomplete,osentmailandonline,ocancelled,wshortenedcompletion,0,ocancelled,0,osentmailandonline,oaccepted,avalidating,wshortenedcompletion,whandleleads,oaccepted,ocancelled,10.0,21,6,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,0,whandleleads,wcompleteapplication,aconcept,whandleleads,osentmailandonline,aaccepted,whandleleads,wcompleteapplication,acancelled,ocreated,0,acancelled,osentonlineonly,ocancelled,ocancelled,orefused,aaccepted,aincomplete,aincomplete,0,ocancelled,ocancelled,10.0,21,7,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,0,whandleleads,wcompleteapplication,aconcept,whandleleads,adenied,osentmailandonline,whandleleads,wcompleteapplication,0,0,0,acancelled,wcallafteroffers,ocancelled,ocancelled,acomplete,aaccepted,aincomplete,aincomplete,0,ocancelled,ocancelled,10.0,21,8,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,0,whandleleads,wcompleteapplication,aconcept,whandleleads,adenied,osentmailandonline,wcallafteroffers,wcompleteapplication,0,ocreated,aaccepted,0,wcallafteroffers,ocancelled,oreturned,acomplete,0,aincomplete,oaccepted,avalidating,oaccepted,osentmailandonline,10.0,21,9,BPIC17_O_ACCEPTED,xgboost
acreateapplication,0,0,0,wcompleteapplication,aconcept,0,0,aaccepted,ocreateoffer,wcompleteapplication,0,acomplete,0,wcallafteroffers,0,wcallafteroffers,0,0,wvalidateapplication,avalidating,osentmailandonline,wvalidateapplication,0,0,15.0,21,10,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,0,0,wcompleteapplication,aconcept,aaccepted,ocreated,ocreated,osentmailandonline,wcompleteapplication,0,0,wcallafteroffers,0,aaccepted,ocreateoffer,wcallafteroffers,0,0,avalidating,adenied,ocancelled,0,oaccepted,15.0,21,11,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,0,whandleleads,wcompleteapplication,aconcept,whandleleads,acancelled,adenied,ocreateoffer,wcompleteapplication,osentmailandonline,ocreateoffer,0,wcallafteroffers,wshortenedcompletion,0,wcallafteroffers,adenied,ocreateoffer,aincomplete,whandleleads,apending,wassesspotentialfraud,ocancelled,15.0,21,12,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,wassesspotentialfraud,acancelled,0,ocreated,wcompleteapplication,0,wcallafteroffers,osentmailandonline,orefused,ocreated,0,0,0,oreturned,avalidating,ocreateoffer,aincomplete,oaccepted,aaccepted,15.0,21,13,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,whandleleads,whandleleads,wcompleteapplication,aconcept,wshortenedcompletion,adenied,ocreateoffer,wcallafteroffers,wshortenedcompletion,acancelled,ocancelled,wcallafteroffers,wcallafteroffers,ocancelled,aconcept,oreturned,osentonlineonly,acancelled,oaccepted,oreturned,apending,aaccepted,apending,15.0,21,14,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,aaccepted,ocreateoffer,ocreated,ocreateoffer,ocreated,osentmailandonline,wcompleteapplication,wcallafteroffers,wcallafteroffers,acomplete,ocancelled,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wvalidateapplication,wvalidateapplication,avalidating,oreturned,20.0,21,15,BPIC17_O_ACCEPTED,xgboost
acreateapplication,0,whandleleads,whandleleads,wcompleteapplication,aconcept,0,0,ocreated,ocreateoffer,wcompleteapplication,0,0,osentmailandonline,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wvalidateapplication,wvalidateapplication,avalidating,oreturned,20.0,21,16,BPIC17_O_ACCEPTED,xgboost
acreateapplication,0,0,whandleleads,wcompleteapplication,aconcept,aaccepted,0,aaccepted,ocreateoffer,wcompleteapplication,osentmailandonline,0,0,wcallafteroffers,wcallafteroffers,avalidating,wcallafteroffers,0,wcallafteroffers,avalidating,aincomplete,ocreateoffer,0,0,20.0,21,17,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,0,aaccepted,orefused,ocreateoffer,wcompleteapplication,0,osentonlineonly,wcallafteroffers,acancelled,0,aaccepted,wcallafteroffers,wcallafteroffers,oaccepted,avalidating,0,ocreated,oaccepted,0,20.0,21,18,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,whandleleads,0,wcompleteapplication,aconcept,0,0,0,0,wcompleteapplication,aaccepted,osentonlineonly,0,acancelled,acomplete,wcallafteroffers,wcallafteroffers,wcallafteroffers,oaccepted,avalidating,ocreated,ocreateoffer,ocreated,osentmailandonline,20.0,21,19,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wassesspotentialfraud,wcompleteapplication,wassesspotentialfraud,adenied,ocreateoffer,osentonlineonly,wshortenedcompletion,0,adenied,aaccepted,wcallafteroffers,0,wassesspotentialfraud,whandleleads,wcallafteroffers,osentonlineonly,ocreated,apending,oaccepted,wshortenedcompletion,apending,5.0,17,0,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,wcompleteapplication,aaccepted,ocreateoffer,adenied,ocreateoffer,whandleleads,osentonlineonly,adenied,wcompleteapplication,wvalidateapplication,ocancelled,aconcept,wcompleteapplication,wcallincompletefiles,osentonlineonly,avalidating,apending,aaccepted,oaccepted,apending,apending,5.0,17,1,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,wcompleteapplication,whandleleads,wcompleteapplication,aconcept,whandleleads,adenied,aaccepted,whandleleads,acancelled,acancelled,ocreated,aaccepted,acancelled,wcallafteroffers,ocancelled,ocancelled,acomplete,aconcept,aincomplete,avalidating,avalidating,aconcept,osentmailandonline,10.0,17,2,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,whandleleads,whandleleads,wassesspotentialfraud,aconcept,wshortenedcompletion,ocreateoffer,aaccepted,wassesspotentialfraud,osentonlineonly,osentonlineonly,ocancelled,orefused,wvalidateapplication,adenied,oreturned,0,wcallincompletefiles,acomplete,avalidating,wcallincompletefiles,aconcept,aincomplete,apending,10.0,17,3,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,aaccepted,wcompleteapplication,ocreateoffer,ocreated,acancelled,orefused,acancelled,aconcept,0,osentmailandonline,orefused,avalidating,adenied,osentonlineonly,ocancelled,0,aincomplete,avalidating,wvalidateapplication,ocreateoffer,0,10.0,17,4,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,whandleleads,whandleleads,aaccepted,wassesspotentialfraud,wassesspotentialfraud,acancelled,wassesspotentialfraud,wcompleteapplication,wcompleteapplication,wcallafteroffers,wcallafteroffers,aaccepted,ocreateoffer,adenied,adenied,wshortenedcompletion,wvalidateapplication,wcallincompletefiles,whandleleads,wvalidateapplication,oaccepted,aaccepted,oaccepted,10.0,17,5,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,wcompleteapplication,whandleleads,wassesspotentialfraud,wassesspotentialfraud,aconcept,whandleleads,osentmailandonline,wcallafteroffers,ocancelled,orefused,wcompleteapplication,wcompleteapplication,acancelled,osentonlineonly,osentonlineonly,oreturned,osentmailandonline,oaccepted,aincomplete,oaccepted,acancelled,oaccepted,osentmailandonline,10.0,17,6,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,whandleleads,whandleleads,wcompleteapplication,aconcept,wshortenedcompletion,adenied,ocreateoffer,wcallafteroffers,wshortenedcompletion,acancelled,ocancelled,wcallafteroffers,wcallafteroffers,ocancelled,aconcept,oreturned,osentonlineonly,acancelled,oaccepted,oreturned,apending,aaccepted,apending,15.0,17,7,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,whandleleads,aaccepted,aconcept,wshortenedcompletion,acancelled,adenied,ocreateoffer,wcompleteapplication,wshortenedcompletion,wassesspotentialfraud,aaccepted,orefused,wcallafteroffers,wcallafteroffers,wcallafteroffers,aaccepted,wvalidateapplication,wshortenedcompletion,avalidating,ocreateoffer,wassesspotentialfraud,apending,15.0,17,8,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,ocreateoffer,ocreated,ocreateoffer,aconcept,aaccepted,wcompleteapplication,acomplete,acomplete,whandleleads,ocancelled,orefused,acancelled,aconcept,wassesspotentialfraud,ocreated,wcallafteroffers,acomplete,oaccepted,wcallafteroffers,apending,15.0,17,9,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,whandleleads,whandleleads,wcompleteapplication,aconcept,wcompleteapplication,aconcept,orefused,aaccepted,osentmailandonline,osentmailandonline,acancelled,wshortenedcompletion,osentmailandonline,0,0,osentmailandonline,oreturned,apending,avalidating,osentmailandonline,acomplete,oreturned,osentonlineonly,15.0,17,10,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,whandleleads,whandleleads,wcompleteapplication,wassesspotentialfraud,aaccepted,ocreateoffer,orefused,aconcept,wcallafteroffers,wassesspotentialfraud,wshortenedcompletion,ocreated,wcallafteroffers,acomplete,osentmailandonline,ocancelled,wshortenedcompletion,ocancelled,oaccepted,aaccepted,aconcept,oreturned,avalidating,15.0,17,11,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,aaccepted,ocreateoffer,ocreated,ocreateoffer,ocreated,osentmailandonline,wcompleteapplication,wcallafteroffers,wcallafteroffers,acomplete,ocancelled,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wvalidateapplication,wvalidateapplication,avalidating,oreturned,20.0,17,12,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,whandleleads,whandleleads,wcompleteapplication,whandleleads,whandleleads,ocreated,wcompleteapplication,osentmailandonline,wcompleteapplication,wcallafteroffers,acancelled,wcallafteroffers,ocancelled,aconcept,wvalidateapplication,ocreateoffer,wassesspotentialfraud,oaccepted,aincomplete,aconcept,aaccepted,orefused,apending,20.0,17,13,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,whandleleads,whandleleads,aaccepted,wcompleteapplication,wassesspotentialfraud,ocreated,ocancelled,ocreateoffer,wcompleteapplication,wcompleteapplication,ocreateoffer,whandleleads,acancelled,wcallafteroffers,aconcept,wcallafteroffers,acancelled,0,osentmailandonline,oaccepted,adenied,apending,apending,20.0,17,14,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,wcompleteapplication,aconcept,wcompleteapplication,aconcept,aaccepted,whandleleads,wcallafteroffers,wcallafteroffers,acomplete,osentonlineonly,whandleleads,wvalidateapplication,aaccepted,0,wvalidateapplication,apending,osentonlineonly,avalidating,0,avalidating,apending,20.0,17,15,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,whandleleads,whandleleads,wassesspotentialfraud,aconcept,whandleleads,whandleleads,ocreated,aconcept,wcallafteroffers,wshortenedcompletion,osentonlineonly,acancelled,acancelled,wvalidateapplication,orefused,ocreateoffer,wvalidateapplication,acancelled,apending,wvalidateapplication,apending,wassesspotentialfraud,oaccepted,20.0,17,16,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wassesspotentialfraud,wcompleteapplication,wassesspotentialfraud,adenied,ocreateoffer,osentonlineonly,wshortenedcompletion,0,adenied,aaccepted,wcallafteroffers,0,wassesspotentialfraud,whandleleads,wcallafteroffers,osentonlineonly,ocreated,apending,oaccepted,wshortenedcompletion,apending,5.0,18,0,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,wcompleteapplication,aaccepted,ocreateoffer,adenied,ocreateoffer,whandleleads,osentonlineonly,adenied,wcompleteapplication,wvalidateapplication,ocancelled,aconcept,wcompleteapplication,wcallincompletefiles,osentonlineonly,avalidating,apending,aaccepted,oaccepted,apending,apending,5.0,18,1,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,wcompleteapplication,whandleleads,wcompleteapplication,aconcept,whandleleads,adenied,aaccepted,whandleleads,acancelled,acancelled,ocreated,aaccepted,acancelled,wcallafteroffers,ocancelled,ocancelled,acomplete,aconcept,aincomplete,avalidating,avalidating,aconcept,osentmailandonline,10.0,18,2,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,whandleleads,whandleleads,wassesspotentialfraud,aconcept,wshortenedcompletion,ocreateoffer,aaccepted,wassesspotentialfraud,osentonlineonly,osentonlineonly,ocancelled,orefused,wvalidateapplication,adenied,oreturned,0,wcallincompletefiles,acomplete,avalidating,wcallincompletefiles,aconcept,aincomplete,apending,10.0,18,3,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,aaccepted,wcompleteapplication,ocreateoffer,ocreated,acancelled,orefused,acancelled,aconcept,0,osentmailandonline,orefused,avalidating,adenied,osentonlineonly,ocancelled,0,aincomplete,avalidating,wvalidateapplication,ocreateoffer,0,10.0,18,4,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,whandleleads,whandleleads,aaccepted,wassesspotentialfraud,wassesspotentialfraud,acancelled,wassesspotentialfraud,wcompleteapplication,wcompleteapplication,wcallafteroffers,wcallafteroffers,aaccepted,ocreateoffer,adenied,adenied,wshortenedcompletion,wvalidateapplication,wcallincompletefiles,whandleleads,wvalidateapplication,oaccepted,aaccepted,oaccepted,10.0,18,5,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,wcompleteapplication,whandleleads,wassesspotentialfraud,wassesspotentialfraud,aconcept,whandleleads,osentmailandonline,wcallafteroffers,ocancelled,orefused,wcompleteapplication,wcompleteapplication,acancelled,osentonlineonly,osentonlineonly,oreturned,osentmailandonline,oaccepted,aincomplete,oaccepted,acancelled,oaccepted,osentmailandonline,10.0,18,6,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,whandleleads,whandleleads,wcompleteapplication,aconcept,wshortenedcompletion,adenied,ocreateoffer,wcallafteroffers,wshortenedcompletion,acancelled,ocancelled,wcallafteroffers,wcallafteroffers,ocancelled,aconcept,oreturned,osentonlineonly,acancelled,oaccepted,oreturned,apending,aaccepted,apending,15.0,18,7,BPIC17_O_ACCEPTED,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,whandleleads,aaccepted,aconcept,wshortenedcompletion,acancelled,adenied,ocreateoffer,wcompleteapplication,wshortenedcompletion,wassesspotentialfraud,aaccepted,orefused,wcallafteroffers,wcallafteroffers,wcallafteroffers,aaccepted,wvalidateapplication,wshortenedcompletion,avalidating,ocreateoffer,wassesspotentialfraud,apending,15.0,18,8,BPIC17_O_ACCEPTED,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,ocreateoffer,ocreated,ocreateoffer,aconcept,aaccepted,wcompleteapplication,acomplete,acomplete,whandleleads,ocancelled,orefused,acancelled,aconcept,wassesspotentialfraud,ocreated,wcallafteroffers,acomplete,oaccepted,wcallafteroffers,apending,15.0,18,9,BPIC17_O_ACCEPTED,xgboost
