prefix_1,prefix_2,prefix_3,prefix_4,prefix_5,prefix_6,prefix_7,prefix_8,prefix_9,prefix_10,prefix_11,prefix_12,prefix_13,prefix_14,prefix_15,prefix_16,prefix_17,prefix_18,prefix_19,prefix_20,prefix_21,prefix_22,prefix_23,prefix_24,prefix_25,desired_cfs,idx,test_id,dataset,black_box
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,0,ocreateoffer,whandleleads,wshortenedcompletion,wcompleteapplication,wcallafteroffers,wcallafteroffers,wassesspotentialfraud,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,avalidating,avalidating,orefused,wvalidateapplication,wvalidateapplication,oreturned,wvalidateapplication,aincomplete,oaccepted,10.0,21,8,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,0,ocreateoffer,wshortenedcompletion,wshortenedcompletion,wcompleteapplication,wcallafteroffers,wcallafteroffers,wassesspotentialfraud,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,avalidating,avalidating,orefused,wvalidateapplication,wvalidateapplication,oreturned,wvalidateapplication,ocancelled,oaccepted,10.0,21,9,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,aaccepted,ocreateoffer,ocreated,aaccepted,wcompleteapplication,wcallafteroffers,wcallafteroffers,whandleleads,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,acomplete,ocancelled,osentonlineonly,wcallincompletefiles,acomplete,apending,oreturned,wvalidateapplication,wvalidateapplication,15.0,21,10,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,0,ocreateoffer,aaccepted,osentmailandonline,wcompleteapplication,wcallafteroffers,wcallafteroffers,aaccepted,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wshortenedcompletion,avalidating,aaccepted,wcallincompletefiles,adenied,orefused,oreturned,wvalidateapplication,oaccepted,15.0,21,11,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,aaccepted,ocreateoffer,ocreated,osentmailandonline,wcompleteapplication,wcallafteroffers,wcallafteroffers,0,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,0,orefused,avalidating,orefused,orefused,orefused,wcallincompletefiles,acomplete,oaccepted,15.0,21,12,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,aaccepted,ocreateoffer,ocreated,aaccepted,wcompleteapplication,wcallafteroffers,wcallafteroffers,ocancelled,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,whandleleads,osentonlineonly,aaccepted,apending,oaccepted,oaccepted,apending,apending,acomplete,15.0,21,13,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,whandleleads,ocreateoffer,ocreated,aaccepted,wcompleteapplication,wcallafteroffers,wcallafteroffers,ocreated,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,ocreated,acomplete,adenied,ocreated,avalidating,oaccepted,wvalidateapplication,ocancelled,oaccepted,15.0,21,14,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,wassesspotentialfraud,ocreateoffer,0,aaccepted,wcompleteapplication,wcallafteroffers,wcallafteroffers,0,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,adenied,oreturned,osentonlineonly,oreturned,wvalidateapplication,oaccepted,apending,wvalidateapplication,oaccepted,20.0,21,15,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,aaccepted,ocreateoffer,whandleleads,aaccepted,wcompleteapplication,wcallafteroffers,wcallafteroffers,aaccepted,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,adenied,ocreated,oaccepted,0,wvalidateapplication,ocancelled,apending,wvalidateapplication,oaccepted,20.0,21,16,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,0,ocreateoffer,0,ocancelled,wcompleteapplication,wcallafteroffers,wcallafteroffers,ocancelled,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wvalidateapplication,0,oreturned,oreturned,wvalidateapplication,avalidating,apending,wvalidateapplication,apending,20.0,21,17,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,0,ocreateoffer,0,aaccepted,wcompleteapplication,wcallafteroffers,wcallafteroffers,aaccepted,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,ocancelled,ocreated,avalidating,avalidating,osentmailandonline,oaccepted,apending,wvalidateapplication,oaccepted,20.0,21,18,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,0,ocreateoffer,0,aaccepted,wcompleteapplication,wcallafteroffers,wcallafteroffers,0,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,whandleleads,aaccepted,acancelled,wvalidateapplication,apending,oaccepted,apending,wvalidateapplication,oaccepted,20.0,21,19,sampled_logs,xgboost
acreateapplication,0,whandleleads,0,wcompleteapplication,aconcept,aaccepted,ocreateoffer,0,osentonlineonly,wcompleteapplication,wcallafteroffers,wcallafteroffers,0,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,0,oreturned,avalidating,orefused,wvalidateapplication,0,ocancelled,5.0,19,0,sampled_logs,xgboost
acreateapplication,asubmitted,0,whandleleads,wcompleteapplication,aconcept,wshortenedcompletion,ocreateoffer,osentmailandonline,0,wcompleteapplication,wcallafteroffers,wcallafteroffers,0,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,0,aincomplete,avalidating,orefused,ocancelled,ocreated,ocreated,5.0,19,1,sampled_logs,xgboost
acreateapplication,asubmitted,0,whandleleads,wcompleteapplication,aconcept,ocreated,ocreateoffer,wassesspotentialfraud,ocreated,wcompleteapplication,wcallafteroffers,wcallafteroffers,0,wcallafteroffers,wcallafteroffers,0,wcallafteroffers,avalidating,0,avalidating,orefused,ocancelled,ocancelled,ocancelled,5.0,19,2,sampled_logs,xgboost
acreateapplication,0,whandleleads,whandleleads,wcompleteapplication,aconcept,aaccepted,ocreateoffer,0,aaccepted,wcompleteapplication,wcallafteroffers,aaccepted,0,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,avalidating,wassesspotentialfraud,acomplete,osentonlineonly,oaccepted,ocancelled,0,5.0,19,3,sampled_logs,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,0,ocreateoffer,0,ocreated,aaccepted,wcallafteroffers,wcallafteroffers,adenied,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,oreturned,0,apending,avalidating,avalidating,0,oaccepted,10.0,19,4,sampled_logs,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,0,ocreateoffer,ocreated,ocreated,wcompleteapplication,wcallafteroffers,wcallafteroffers,ocreated,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,oreturned,wcallincompletefiles,0,aincomplete,aincomplete,wassesspotentialfraud,apending,10.0,19,5,sampled_logs,xgboost
acreateapplication,asubmitted,whandleleads,0,wcompleteapplication,aconcept,aaccepted,ocreateoffer,0,ocancelled,wcompleteapplication,wcallafteroffers,wcallafteroffers,0,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,acomplete,acomplete,0,osentonlineonly,oaccepted,wvalidateapplication,oaccepted,10.0,19,6,sampled_logs,xgboost
acreateapplication,0,whandleleads,0,wcompleteapplication,aconcept,aaccepted,ocreateoffer,ocancelled,ocancelled,wcompleteapplication,wcallafteroffers,wcallafteroffers,0,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,acomplete,oaccepted,0,0,wvalidateapplication,wvalidateapplication,oaccepted,10.0,19,7,sampled_logs,xgboost
acreateapplication,asubmitted,0,whandleleads,wcompleteapplication,aconcept,wassesspotentialfraud,ocreateoffer,ocreated,osentmailandonline,wcompleteapplication,wcallafteroffers,wcallafteroffers,0,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,oreturned,0,0,0,avalidating,oaccepted,oaccepted,10.0,19,8,sampled_logs,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,0,ocreateoffer,osentonlineonly,ocreated,wcompleteapplication,wcallafteroffers,wcallafteroffers,osentmailandonline,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,0,0,0,ocreated,oaccepted,acancelled,ocancelled,15.0,19,9,sampled_logs,xgboost
acreateapplication,0,whandleleads,whandleleads,wcompleteapplication,aconcept,0,ocreateoffer,ocreated,ocreated,wcompleteapplication,wcallafteroffers,wcallafteroffers,wshortenedcompletion,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,0,apending,oreturned,0,apending,avalidating,oaccepted,15.0,19,10,sampled_logs,xgboost
acreateapplication,asubmitted,0,whandleleads,wcompleteapplication,aconcept,wshortenedcompletion,ocreateoffer,0,ocreated,wcompleteapplication,wcallafteroffers,wcallafteroffers,osentonlineonly,acomplete,osentonlineonly,wcallafteroffers,wcallafteroffers,0,0,adenied,avalidating,wvalidateapplication,0,oaccepted,15.0,19,11,sampled_logs,xgboost
acreateapplication,0,whandleleads,whandleleads,wcompleteapplication,aconcept,ocreated,ocreateoffer,whandleleads,ocreated,wcompleteapplication,wcallafteroffers,wcallafteroffers,0,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,0,wcallincompletefiles,osentmailandonline,ocreated,avalidating,ocreated,oaccepted,15.0,19,12,sampled_logs,xgboost
acreateapplication,0,whandleleads,whandleleads,wcompleteapplication,aconcept,0,ocreateoffer,whandleleads,ocreated,wcompleteapplication,wcallafteroffers,wcallafteroffers,0,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,0,wcallincompletefiles,osentmailandonline,ocreated,oaccepted,ocreated,oaccepted,15.0,19,13,sampled_logs,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,wassesspotentialfraud,ocreateoffer,aaccepted,0,wcompleteapplication,wcallafteroffers,wcallafteroffers,0,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,osentmailandonline,aaccepted,apending,wassesspotentialfraud,avalidating,apending,oaccepted,20.0,19,14,sampled_logs,xgboost
acreateapplication,0,0,whandleleads,wcompleteapplication,aconcept,wassesspotentialfraud,ocreateoffer,ocreated,aaccepted,wcompleteapplication,wcallafteroffers,wcallafteroffers,osentonlineonly,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,0,0,ocancelled,wshortenedcompletion,oreturned,wvalidateapplication,oaccepted,20.0,19,15,sampled_logs,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,0,ocreateoffer,0,aaccepted,wcompleteapplication,wcallafteroffers,wcallafteroffers,osentmailandonline,wcallafteroffers,wcallafteroffers,wcallafteroffers,whandleleads,0,osentonlineonly,0,0,wvalidateapplication,wvalidateapplication,apending,20.0,19,16,sampled_logs,xgboost
acreateapplication,0,whandleleads,whandleleads,wcompleteapplication,aconcept,0,ocreateoffer,osentmailandonline,ocreated,wcompleteapplication,wcallafteroffers,adenied,0,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,0,osentonlineonly,0,0,wvalidateapplication,wvalidateapplication,oaccepted,20.0,19,17,sampled_logs,xgboost
acreateapplication,asubmitted,0,whandleleads,wcompleteapplication,aconcept,wshortenedcompletion,ocreateoffer,ocreated,wassesspotentialfraud,wcompleteapplication,wcallafteroffers,wcallafteroffers,0,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,oaccepted,wassesspotentialfraud,aincomplete,0,oaccepted,0,oaccepted,20.0,19,18,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,0,ocreateoffer,0,aaccepted,wcompleteapplication,wcallafteroffers,wcallafteroffers,0,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,0,0,avalidating,0,0,ocancelled,ocancelled,wvalidateapplication,apending,5.0,21,0,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,0,ocreateoffer,0,aaccepted,ocreateoffer,wcallafteroffers,wcallafteroffers,wshortenedcompletion,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,ocancelled,0,0,0,osentmailandonline,ocancelled,oaccepted,wvalidateapplication,oaccepted,5.0,21,1,sampled_logs,xgboost
acreateapplication,wcompleteapplication,whandleleads,aconcept,0,ocreateoffer,aaccepted,aaccepted,wcompleteapplication,wcallafteroffers,wcallafteroffers,wshortenedcompletion,wcallafteroffers,wcallafteroffers,adenied,wcallafteroffers,ocancelled,adenied,avalidating,ocreated,acomplete,osentonlineonly,oaccepted,wvalidateapplication,wvalidateapplication,5.0,21,2,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,0,ocreateoffer,0,aaccepted,wcompleteapplication,wcallafteroffers,adenied,0,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,0,acomplete,0,0,0,ocancelled,ocancelled,wvalidateapplication,avalidating,5.0,21,3,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,0,ocreateoffer,0,aaccepted,wcompleteapplication,wcallafteroffers,aconcept,0,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,0,acomplete,0,0,0,ocancelled,ocancelled,wvalidateapplication,wvalidateapplication,5.0,21,4,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,whandleleads,ocreateoffer,wshortenedcompletion,ocancelled,wcompleteapplication,wcallafteroffers,wcallafteroffers,0,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,ocreated,osentonlineonly,0,avalidating,osentmailandonline,oaccepted,apending,wvalidateapplication,0,10.0,21,5,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,whandleleads,ocreateoffer,0,aaccepted,wcompleteapplication,wcallafteroffers,wcallafteroffers,ocancelled,osentonlineonly,wcallafteroffers,wcallafteroffers,wcallafteroffers,acancelled,avalidating,oreturned,avalidating,0,avalidating,avalidating,wvalidateapplication,oaccepted,10.0,21,6,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,0,ocreateoffer,0,0,wcompleteapplication,wcallafteroffers,wcallafteroffers,ocreated,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,oreturned,acomplete,ocancelled,0,0,0,aincomplete,wvalidateapplication,apending,10.0,21,7,sampled_logs,xgboost
acreateapplication,wcompleteapplication,0,aconcept,0,ocreateoffer,0,0,wcompleteapplication,wcallafteroffers,wcallafteroffers,ocreated,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,0,0,0,osentmailandonline,0,ocancelled,wvalidateapplication,wvalidateapplication,0,10.0,21,8,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,0,ocreateoffer,0,aaccepted,wcompleteapplication,wcallafteroffers,wcallafteroffers,ocreated,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,avalidating,0,0,0,adenied,osentmailandonline,wvalidateapplication,0,0,10.0,21,9,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,aaccepted,ocreateoffer,ocreated,ocreated,wcompleteapplication,wcallafteroffers,wcallafteroffers,0,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,oreturned,0,wshortenedcompletion,apending,oreturned,oaccepted,apending,avalidating,0,15.0,21,10,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,whandleleads,0,ocreateoffer,0,0,wcompleteapplication,wcallafteroffers,wcallafteroffers,ocreated,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,0,0,0,0,0,0,apending,wvalidateapplication,0,15.0,21,11,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,whandleleads,ocreateoffer,0,aaccepted,wcompleteapplication,wcallafteroffers,wcallafteroffers,0,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,whandleleads,wshortenedcompletion,0,0,aincomplete,aincomplete,wvalidateapplication,wvalidateapplication,0,15.0,21,12,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,0,ocreateoffer,0,0,wcompleteapplication,wcallafteroffers,wcallafteroffers,0,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,0,0,0,0,0,0,apending,wvalidateapplication,0,15.0,21,13,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,0,ocreateoffer,0,aaccepted,wcompleteapplication,wcallafteroffers,ocancelled,0,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,0,0,0,0,0,0,apending,wvalidateapplication,wvalidateapplication,15.0,21,14,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,aaccepted,ocreateoffer,wassesspotentialfraud,0,wcompleteapplication,wcallafteroffers,wcallafteroffers,0,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wvalidateapplication,wassesspotentialfraud,wvalidateapplication,ocreated,ocancelled,orefused,oaccepted,wvalidateapplication,oaccepted,20.0,21,15,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,aaccepted,ocreateoffer,0,aaccepted,wcompleteapplication,wcallafteroffers,wcallafteroffers,ocreated,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,0,adenied,0,0,wcallincompletefiles,wshortenedcompletion,oreturned,acomplete,0,20.0,21,16,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,aaccepted,ocreateoffer,0,aaccepted,wcompleteapplication,wcallafteroffers,wcallafteroffers,ocreated,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wassesspotentialfraud,0,ocancelled,osentonlineonly,0,wshortenedcompletion,wvalidateapplication,wvalidateapplication,apending,20.0,21,17,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,0,ocreateoffer,ocreated,aaccepted,wcompleteapplication,wcallafteroffers,wcallafteroffers,ocreated,osentmailandonline,wcallafteroffers,wcallafteroffers,wcallafteroffers,0,adenied,0,wshortenedcompletion,osentonlineonly,osentmailandonline,apending,wvalidateapplication,0,20.0,21,18,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,aaccepted,ocreateoffer,wassesspotentialfraud,ocreated,wcompleteapplication,wcallafteroffers,wcallafteroffers,0,ocreated,wcallafteroffers,wcallafteroffers,wcallafteroffers,wassesspotentialfraud,ocancelled,0,0,apending,osentonlineonly,apending,wvalidateapplication,oaccepted,20.0,21,19,sampled_logs,xgboost
acreateapplication,wcompleteapplication,whandleleads,whandleleads,wcompleteapplication,wcompleteapplication,ocreateoffer,osentonlineonly,ocancelled,osentmailandonline,wcompleteapplication,wcallafteroffers,wcallafteroffers,adenied,aaccepted,ocancelled,0,ocancelled,osentmailandonline,oreturned,0,ocancelled,0,wcallafteroffers,avalidating,5.0,20,0,sampled_logs,xgboost
acreateapplication,asubmitted,wcompleteapplication,aconcept,wcompleteapplication,ocreateoffer,aaccepted,ocreated,wcompleteapplication,aaccepted,ocreated,wshortenedcompletion,osentmailandonline,adenied,aaccepted,wcallafteroffers,ocancelled,adenied,avalidating,wassesspotentialfraud,acomplete,osentonlineonly,oaccepted,ocancelled,oaccepted,5.0,20,1,sampled_logs,xgboost
acreateapplication,wcompleteapplication,whandleleads,aconcept,wcompleteapplication,aaccepted,wcompleteapplication,wassesspotentialfraud,wshortenedcompletion,osentonlineonly,aconcept,acomplete,ocreated,ocancelled,acomplete,osentmailandonline,wassesspotentialfraud,osentmailandonline,oaccepted,apending,oaccepted,osentonlineonly,wvalidateapplication,wcallafteroffers,oaccepted,5.0,20,2,sampled_logs,xgboost
acreateapplication,wcompleteapplication,whandleleads,whandleleads,wcompleteapplication,aaccepted,aconcept,aconcept,ocreated,aconcept,osentonlineonly,wassesspotentialfraud,whandleleads,osentmailandonline,orefused,wshortenedcompletion,wshortenedcompletion,wcallincompletefiles,ocreated,adenied,acancelled,oaccepted,aincomplete,wassesspotentialfraud,oaccepted,5.0,20,3,sampled_logs,xgboost
acreateapplication,asubmitted,wcompleteapplication,whandleleads,whandleleads,aaccepted,ocreated,aconcept,osentmailandonline,aconcept,wcallafteroffers,whandleleads,osentonlineonly,wvalidateapplication,wcallafteroffers,wassesspotentialfraud,acancelled,wcompleteapplication,wcallafteroffers,aincomplete,avalidating,orefused,wcompleteapplication,ocancelled,ocancelled,5.0,20,4,sampled_logs,xgboost
acreateapplication,wcompleteapplication,whandleleads,whandleleads,aaccepted,aconcept,wshortenedcompletion,ocreateoffer,wassesspotentialfraud,ocancelled,osentonlineonly,wcallafteroffers,wcallafteroffers,ocreateoffer,wshortenedcompletion,wcallafteroffers,ocreated,oreturned,acancelled,wcallincompletefiles,apending,wassesspotentialfraud,ocreated,wvalidateapplication,oaccepted,10.0,20,5,sampled_logs,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,whandleleads,aconcept,aconcept,ocreated,osentmailandonline,osentonlineonly,acomplete,wassesspotentialfraud,aconcept,wshortenedcompletion,osentmailandonline,ocancelled,acancelled,aaccepted,wcallafteroffers,osentonlineonly,wcallafteroffers,apending,wcallafteroffers,oaccepted,10.0,20,6,sampled_logs,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,wcompleteapplication,wshortenedcompletion,whandleleads,wcompleteapplication,aaccepted,aconcept,whandleleads,wcompleteapplication,aconcept,wcompleteapplication,wassesspotentialfraud,oreturned,oreturned,wassesspotentialfraud,acomplete,oaccepted,avalidating,wvalidateapplication,adenied,apending,10.0,20,7,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,whandleleads,wcompleteapplication,wassesspotentialfraud,wassesspotentialfraud,ocreated,osentmailandonline,aconcept,wcompleteapplication,wcallafteroffers,acancelled,wcallafteroffers,acomplete,wcallafteroffers,acomplete,adenied,wcompleteapplication,ocreateoffer,wcallafteroffers,acomplete,osentonlineonly,apending,ocreated,10.0,20,8,sampled_logs,xgboost
acreateapplication,wcompleteapplication,whandleleads,aconcept,aaccepted,aconcept,ocreated,aaccepted,wshortenedcompletion,wassesspotentialfraud,aaccepted,wcompleteapplication,acomplete,acancelled,ocreateoffer,adenied,wcallafteroffers,oreturned,wassesspotentialfraud,aincomplete,oreturned,adenied,aincomplete,wvalidateapplication,apending,10.0,20,9,sampled_logs,xgboost
acreateapplication,wcompleteapplication,whandleleads,whandleleads,wcompleteapplication,wcompleteapplication,ocreated,aaccepted,ocreateoffer,wassesspotentialfraud,wassesspotentialfraud,osentonlineonly,wshortenedcompletion,aconcept,ocreateoffer,wcallafteroffers,avalidating,osentonlineonly,avalidating,oreturned,osentonlineonly,ocreateoffer,apending,adenied,oaccepted,15.0,20,10,sampled_logs,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,whandleleads,wcompleteapplication,whandleleads,ocreateoffer,ocreated,aconcept,ocreateoffer,osentonlineonly,whandleleads,acomplete,wshortenedcompletion,avalidating,wassesspotentialfraud,0,acancelled,wcallafteroffers,avalidating,osentonlineonly,aincomplete,ocreated,aincomplete,15.0,20,11,sampled_logs,xgboost
acreateapplication,wcompleteapplication,whandleleads,aconcept,aaccepted,aconcept,wcompleteapplication,ocreated,ocreated,wshortenedcompletion,wassesspotentialfraud,wassesspotentialfraud,wcompleteapplication,wcallafteroffers,acomplete,wassesspotentialfraud,oreturned,aaccepted,acancelled,osentmailandonline,oreturned,wcompleteapplication,oreturned,oaccepted,oaccepted,15.0,20,12,sampled_logs,xgboost
acreateapplication,wcompleteapplication,whandleleads,whandleleads,aaccepted,aconcept,aaccepted,ocreated,whandleleads,aaccepted,osentmailandonline,acomplete,ocancelled,acancelled,wcallafteroffers,ocancelled,wassesspotentialfraud,ocancelled,ocreateoffer,aaccepted,orefused,orefused,oreturned,oreturned,0,15.0,20,13,sampled_logs,xgboost
acreateapplication,wcompleteapplication,whandleleads,whandleleads,wcompleteapplication,aaccepted,wassesspotentialfraud,aaccepted,wassesspotentialfraud,wcompleteapplication,wcompleteapplication,acomplete,ocreated,osentmailandonline,whandleleads,whandleleads,osentmailandonline,adenied,wcallafteroffers,wcallafteroffers,adenied,wcallincompletefiles,oreturned,0,wcallincompletefiles,15.0,20,14,sampled_logs,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,ocreateoffer,ocreateoffer,aaccepted,ocreated,wcompleteapplication,wshortenedcompletion,wcompleteapplication,ocancelled,wcompleteapplication,osentonlineonly,wcallafteroffers,wcallincompletefiles,wcallafteroffers,ocancelled,apending,ocreateoffer,wcallincompletefiles,apending,apending,20.0,20,15,sampled_logs,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,aconcept,ocreated,ocancelled,ocreated,whandleleads,aaccepted,ocancelled,adenied,osentonlineonly,wshortenedcompletion,whandleleads,wcallafteroffers,wcallafteroffers,apending,ocancelled,ocancelled,oaccepted,avalidating,aincomplete,20.0,20,16,sampled_logs,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,wshortenedcompletion,wassesspotentialfraud,aaccepted,wcallafteroffers,osentmailandonline,aaccepted,wshortenedcompletion,acomplete,wcallafteroffers,wvalidateapplication,ocreated,adenied,aaccepted,aconcept,apending,ocancelled,aincomplete,adenied,apending,20.0,20,17,sampled_logs,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,aconcept,ocancelled,wcompleteapplication,ocancelled,aconcept,osentonlineonly,whandleleads,osentonlineonly,ocreateoffer,wcallafteroffers,avalidating,oreturned,wassesspotentialfraud,oaccepted,0,ocancelled,apending,osentonlineonly,oaccepted,20.0,20,18,sampled_logs,xgboost
acreateapplication,wcompleteapplication,whandleleads,whandleleads,whandleleads,aaccepted,aaccepted,wassesspotentialfraud,wshortenedcompletion,ocancelled,wassesspotentialfraud,wcompleteapplication,wcallafteroffers,orefused,osentmailandonline,avalidating,whandleleads,wcompleteapplication,0,avalidating,acomplete,wassesspotentialfraud,wvalidateapplication,wvalidateapplication,oaccepted,20.0,20,19,sampled_logs,xgboost
acreateapplication,asubmitted,wcompleteapplication,aconcept,wcompleteapplication,ocreateoffer,aaccepted,ocreated,wcompleteapplication,aaccepted,ocreated,wshortenedcompletion,osentmailandonline,adenied,aaccepted,wcallafteroffers,ocancelled,adenied,avalidating,wassesspotentialfraud,acomplete,osentonlineonly,oaccepted,ocancelled,oaccepted,5.0,21,0,sampled_logs,xgboost
acreateapplication,asubmitted,wcompleteapplication,aconcept,aaccepted,ocreateoffer,ocreateoffer,aaccepted,wassesspotentialfraud,osentonlineonly,whandleleads,wcallafteroffers,acancelled,wshortenedcompletion,aaccepted,avalidating,avalidating,osentonlineonly,wvalidateapplication,oreturned,osentonlineonly,wcompleteapplication,oreturned,wcallincompletefiles,apending,5.0,21,1,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,wcompleteapplication,ocreateoffer,aconcept,aaccepted,osentmailandonline,wcallafteroffers,wcallafteroffers,ocreated,acomplete,acomplete,osentmailandonline,whandleleads,avalidating,osentonlineonly,aaccepted,osentonlineonly,adenied,ocreated,ocreateoffer,acancelled,oreturned,5.0,21,2,sampled_logs,xgboost
