prefix_1,prefix_2,prefix_3,prefix_4,prefix_5,prefix_6,prefix_7,prefix_8,prefix_9,prefix_10,prefix_11,prefix_12,prefix_13,prefix_14,prefix_15,prefix_16,prefix_17,prefix_18,prefix_19,prefix_20,prefix_21,prefix_22,prefix_23,prefix_24,prefix_25,prefix_26,prefix_27,prefix_28,prefix_29,prefix_30,desired_cfs,idx,test_id,dataset,black_box
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,0,ocreateoffer,0,aaccepted,wcompleteapplication,wcallafteroffers,wcallafteroffers,osentmailandonline,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,0,adenied,wassesspotentialfraud,aaccepted,aincomplete,oaccepted,apending,ocreated,oaccepted,wcallincompletefiles,wvalidateapplication,0,wassesspotentialfraud,wassesspotentialfraud,5.0,21,3,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,0,ocreateoffer,0,aaccepted,wcompleteapplication,wcallafteroffers,wcallafteroffers,acomplete,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,osentmailandonline,aaccepted,avalidating,oaccepted,aincomplete,0,oaccepted,osentonlineonly,aaccepted,apending,acomplete,avalidating,adenied,0,5.0,21,4,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,wassesspotentialfraud,ocreateoffer,wassesspotentialfraud,ocreated,wcompleteapplication,wcallafteroffers,wcallafteroffers,wassesspotentialfraud,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,acomplete,avalidating,wshortenedcompletion,orefused,wassesspotentialfraud,acancelled,apending,acancelled,0,0,0,0,0,apending,10.0,21,5,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,0,ocreateoffer,ocreated,osentonlineonly,wcompleteapplication,wcallafteroffers,wcallafteroffers,whandleleads,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,aaccepted,acancelled,osentmailandonline,whandleleads,oreturned,wshortenedcompletion,aaccepted,ocancelled,0,aincomplete,osentonlineonly,wvalidateapplication,0,0,10.0,21,6,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,0,ocreateoffer,ocreated,osentonlineonly,wcompleteapplication,wcallafteroffers,wcallafteroffers,acancelled,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,aaccepted,acancelled,osentmailandonline,apending,adenied,wshortenedcompletion,oaccepted,ocancelled,ocreated,aincomplete,osentonlineonly,aincomplete,0,0,10.0,21,7,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,aaccepted,ocreateoffer,aaccepted,aaccepted,wcompleteapplication,wcallafteroffers,wcallafteroffers,ocreated,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,acomplete,wassesspotentialfraud,wcallincompletefiles,avalidating,wcallincompletefiles,orefused,acancelled,ocancelled,adenied,apending,oaccepted,acomplete,0,apending,10.0,21,8,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,aaccepted,ocreateoffer,0,aaccepted,wcompleteapplication,wcallafteroffers,wcallafteroffers,ocreated,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,ocancelled,wassesspotentialfraud,wcallincompletefiles,avalidating,wcallincompletefiles,0,avalidating,ocancelled,adenied,apending,oaccepted,apending,0,ocreated,10.0,21,9,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,whandleleads,ocreateoffer,ocreated,aaccepted,wcompleteapplication,wcallafteroffers,wcallafteroffers,aaccepted,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,adenied,acancelled,avalidating,0,0,wassesspotentialfraud,adenied,wvalidateapplication,0,wassesspotentialfraud,apending,wassesspotentialfraud,aincomplete,wcallincompletefiles,15.0,21,10,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,0,ocreateoffer,aaccepted,adenied,wcompleteapplication,wcallafteroffers,wcallafteroffers,wassesspotentialfraud,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,whandleleads,oreturned,orefused,acancelled,aaccepted,aaccepted,oreturned,orefused,oaccepted,0,0,apending,aincomplete,0,15.0,21,11,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,0,ocreateoffer,wassesspotentialfraud,aaccepted,wcompleteapplication,wcallafteroffers,wcallafteroffers,acomplete,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,aaccepted,avalidating,avalidating,acancelled,wcallincompletefiles,avalidating,apending,adenied,0,aincomplete,apending,acancelled,acancelled,wvalidateapplication,15.0,21,12,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,0,ocreateoffer,ocreated,aaccepted,wcompleteapplication,wcallafteroffers,wcallafteroffers,acomplete,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wshortenedcompletion,acancelled,avalidating,avalidating,oaccepted,oaccepted,acancelled,adenied,acomplete,wassesspotentialfraud,adenied,ocancelled,wassesspotentialfraud,wcallincompletefiles,15.0,21,13,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,0,ocreateoffer,ocreated,aaccepted,wcompleteapplication,wcallafteroffers,wcallafteroffers,ocreated,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,osentonlineonly,avalidating,acomplete,acancelled,wcallincompletefiles,osentonlineonly,apending,ocreated,oaccepted,osentmailandonline,0,aincomplete,ocreated,apending,15.0,21,14,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,aaccepted,ocreateoffer,0,wassesspotentialfraud,wcompleteapplication,wcallafteroffers,wcallafteroffers,ocreated,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,adenied,adenied,ocreated,wassesspotentialfraud,oaccepted,avalidating,oreturned,avalidating,0,ocancelled,0,acomplete,0,wcallincompletefiles,20.0,21,15,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,wassesspotentialfraud,ocreateoffer,wshortenedcompletion,aaccepted,wcompleteapplication,wcallafteroffers,wcallafteroffers,ocancelled,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,oreturned,acancelled,0,osentonlineonly,oaccepted,wcallincompletefiles,aaccepted,adenied,0,avalidating,adenied,0,0,avalidating,20.0,21,16,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,0,ocreateoffer,wassesspotentialfraud,wshortenedcompletion,wcompleteapplication,wcallafteroffers,wcallafteroffers,acomplete,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,osentmailandonline,ocancelled,avalidating,apending,whandleleads,oreturned,aincomplete,wassesspotentialfraud,oaccepted,apending,acomplete,aincomplete,0,wassesspotentialfraud,20.0,21,17,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,aaccepted,ocreateoffer,aaccepted,aaccepted,wcompleteapplication,wcallafteroffers,wcallafteroffers,acomplete,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wshortenedcompletion,ocancelled,oaccepted,wassesspotentialfraud,acomplete,oreturned,ocancelled,acomplete,acancelled,apending,acomplete,acomplete,0,wcallincompletefiles,20.0,21,18,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,wassesspotentialfraud,ocreateoffer,wshortenedcompletion,aaccepted,wcompleteapplication,wcallafteroffers,wcallafteroffers,ocancelled,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,adenied,avalidating,whandleleads,wassesspotentialfraud,aincomplete,avalidating,ocreated,osentmailandonline,0,apending,wvalidateapplication,apending,wassesspotentialfraud,wcallincompletefiles,20.0,21,19,sampled_logs,xgboost
acreateapplication,asubmitted,whandleleads,0,wcompleteapplication,aconcept,wshortenedcompletion,ocreateoffer,ocancelled,0,wcompleteapplication,wcallafteroffers,wcallafteroffers,osentmailandonline,0,wcallafteroffers,wcallafteroffers,aaccepted,0,acancelled,acancelled,osentmailandonline,oreturned,apending,oaccepted,apending,apending,avalidating,adenied,wvalidateapplication,5.0,20,0,sampled_logs,xgboost
acreateapplication,0,whandleleads,0,wcompleteapplication,aconcept,wassesspotentialfraud,ocreateoffer,0,0,wcompleteapplication,wcallafteroffers,wcallafteroffers,0,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,0,0,0,0,aaccepted,osentmailandonline,0,0,apending,0,adenied,wvalidateapplication,5.0,20,1,sampled_logs,xgboost
acreateapplication,0,whandleleads,0,wcompleteapplication,aconcept,0,ocreateoffer,0,osentonlineonly,wcompleteapplication,wcallafteroffers,wcallafteroffers,0,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,0,acomplete,acancelled,0,aaccepted,apending,0,apending,0,avalidating,adenied,wvalidateapplication,5.0,20,2,sampled_logs,xgboost
acreateapplication,asubmitted,0,0,wcompleteapplication,aconcept,wshortenedcompletion,ocreateoffer,0,0,wcompleteapplication,wcallafteroffers,wcallafteroffers,0,wcallafteroffers,wcompleteapplication,wcallafteroffers,wcallafteroffers,0,0,0,osentmailandonline,0,apending,oaccepted,apending,apending,avalidating,adenied,wvalidateapplication,5.0,20,3,sampled_logs,xgboost
acreateapplication,0,0,0,wcompleteapplication,aconcept,0,ocreateoffer,0,0,wcompleteapplication,wcallafteroffers,wcallafteroffers,0,acomplete,wcallafteroffers,wcallafteroffers,wcallafteroffers,0,0,0,0,aaccepted,osentmailandonline,0,0,apending,0,0,wvalidateapplication,5.0,20,4,sampled_logs,xgboost
acreateapplication,0,whandleleads,0,wcompleteapplication,aconcept,0,ocreateoffer,0,ocreated,wcompleteapplication,wcallafteroffers,wcallafteroffers,0,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,0,0,0,ocreated,avalidating,0,0,osentmailandonline,avalidating,0,0,wvalidateapplication,10.0,20,5,sampled_logs,xgboost
acreateapplication,asubmitted,0,whandleleads,wcompleteapplication,aconcept,0,ocreateoffer,aaccepted,ocreated,aaccepted,wcallafteroffers,wcallafteroffers,wvalidateapplication,wcallafteroffers,wcallafteroffers,wcallafteroffers,ocancelled,aaccepted,0,0,apending,avalidating,0,orefused,apending,avalidating,oaccepted,0,oreturned,10.0,20,6,sampled_logs,xgboost
acreateapplication,0,0,0,wcompleteapplication,aconcept,0,ocreateoffer,0,ocreated,wcompleteapplication,wcallafteroffers,wcallafteroffers,0,adenied,wcallafteroffers,wcallafteroffers,wcallafteroffers,aaccepted,0,0,acancelled,avalidating,0,0,0,avalidating,0,0,wvalidateapplication,10.0,20,7,sampled_logs,xgboost
acreateapplication,0,0,0,wcompleteapplication,aconcept,aaccepted,ocreateoffer,aaccepted,0,wcompleteapplication,wcallafteroffers,wcallafteroffers,0,wcallafteroffers,ocancelled,wcallafteroffers,wcallafteroffers,0,0,aincomplete,apending,ocreated,0,0,apending,wvalidateapplication,avalidating,0,aincomplete,10.0,20,8,sampled_logs,xgboost
acreateapplication,0,0,0,wcompleteapplication,aconcept,0,ocreateoffer,0,0,wcompleteapplication,wcallafteroffers,wcallafteroffers,0,acancelled,wcallafteroffers,wcallafteroffers,wcallafteroffers,0,0,0,acancelled,avalidating,0,0,0,avalidating,0,0,wvalidateapplication,10.0,20,9,sampled_logs,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,aaccepted,ocreateoffer,wshortenedcompletion,0,wcompleteapplication,wcallafteroffers,wcallafteroffers,acancelled,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,0,0,0,whandleleads,apending,osentmailandonline,apending,0,wvalidateapplication,avalidating,0,avalidating,15.0,20,10,sampled_logs,xgboost
acreateapplication,0,whandleleads,whandleleads,wcompleteapplication,aconcept,wshortenedcompletion,ocreateoffer,0,0,wcompleteapplication,wcallafteroffers,wcallafteroffers,ocancelled,wcallafteroffers,wcallafteroffers,osentonlineonly,wcallafteroffers,0,wvalidateapplication,aincomplete,whandleleads,apending,acomplete,acancelled,wvalidateapplication,acancelled,0,0,oaccepted,15.0,20,11,sampled_logs,xgboost
acreateapplication,0,whandleleads,whandleleads,wcompleteapplication,aconcept,0,ocreateoffer,wshortenedcompletion,0,wcompleteapplication,wcallafteroffers,wcallafteroffers,osentmailandonline,wcallafteroffers,wcallafteroffers,acomplete,wcallafteroffers,0,wvalidateapplication,osentonlineonly,whandleleads,apending,wcallincompletefiles,0,wvalidateapplication,acancelled,acomplete,0,wvalidateapplication,15.0,20,12,sampled_logs,xgboost
acreateapplication,asubmitted,whandleleads,0,wcompleteapplication,aconcept,0,ocreateoffer,0,aaccepted,ocreateoffer,wcallafteroffers,wcallafteroffers,osentmailandonline,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,acomplete,osentmailandonline,0,oaccepted,oaccepted,orefused,0,0,0,wvalidateapplication,osentmailandonline,apending,15.0,20,13,sampled_logs,xgboost
acreateapplication,0,0,0,wcompleteapplication,aconcept,0,ocreateoffer,0,0,wcompleteapplication,wcallafteroffers,wcallafteroffers,0,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,0,0,aincomplete,0,0,0,0,osentmailandonline,aincomplete,0,acancelled,wvalidateapplication,15.0,20,14,sampled_logs,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,aaccepted,ocreateoffer,ocancelled,aaccepted,wcompleteapplication,wcallafteroffers,wcallafteroffers,0,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,wshortenedcompletion,acomplete,acancelled,osentmailandonline,aincomplete,aaccepted,0,oaccepted,avalidating,aincomplete,orefused,adenied,20.0,20,15,sampled_logs,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,wassesspotentialfraud,0,ocreateoffer,aaccepted,0,wcompleteapplication,wcallafteroffers,wcallafteroffers,adenied,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,acomplete,0,0,adenied,aincomplete,0,oaccepted,wvalidateapplication,wvalidateapplication,avalidating,oreturned,wvalidateapplication,20.0,20,16,sampled_logs,xgboost
acreateapplication,asubmitted,whandleleads,0,wcompleteapplication,aconcept,aaccepted,ocreateoffer,aaccepted,0,wassesspotentialfraud,wcallafteroffers,wcallafteroffers,acancelled,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,0,0,acancelled,osentonlineonly,0,adenied,0,oreturned,avalidating,0,0,oaccepted,20.0,20,17,sampled_logs,xgboost
acreateapplication,asubmitted,whandleleads,0,wcompleteapplication,aconcept,0,ocreateoffer,0,ocreated,wcompleteapplication,wcallafteroffers,wcallafteroffers,adenied,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,0,0,0,0,aincomplete,oreturned,0,osentonlineonly,aincomplete,avalidating,ocancelled,oreturned,20.0,20,18,sampled_logs,xgboost
acreateapplication,0,0,whandleleads,wcompleteapplication,aconcept,0,ocreateoffer,0,0,wcompleteapplication,wcallafteroffers,wcallafteroffers,acancelled,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,orefused,0,0,oreturned,aaccepted,adenied,wvalidateapplication,avalidating,acomplete,osentmailandonline,0,avalidating,20.0,20,19,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,wassesspotentialfraud,ocreateoffer,ocreated,osentmailandonline,wshortenedcompletion,wcallafteroffers,wcallafteroffers,0,wcallafteroffers,wcallafteroffers,wshortenedcompletion,wcallafteroffers,0,ocancelled,orefused,0,orefused,0,aaccepted,ocreated,oaccepted,0,whandleleads,0,wassesspotentialfraud,0,5.0,20,0,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,wassesspotentialfraud,ocreateoffer,0,0,wcompleteapplication,wcallafteroffers,wcallafteroffers,0,wcallafteroffers,wcallafteroffers,acancelled,wcallafteroffers,wshortenedcompletion,0,0,0,0,orefused,aaccepted,osentmailandonline,0,0,0,0,wassesspotentialfraud,0,5.0,20,1,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,0,ocreateoffer,wshortenedcompletion,aaccepted,wcompleteapplication,wcallafteroffers,wcallafteroffers,ocancelled,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,0,avalidating,0,acancelled,acancelled,aaccepted,oreturned,apending,oaccepted,apending,apending,acancelled,wvalidateapplication,0,5.0,20,2,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,0,ocreateoffer,ocreated,osentmailandonline,wcompleteapplication,wcallafteroffers,wcallafteroffers,0,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,0,ocancelled,0,0,ocreated,orefused,aaccepted,ocreated,0,oaccepted,0,0,wassesspotentialfraud,adenied,5.0,20,3,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,0,ocreateoffer,0,0,wcompleteapplication,wcallafteroffers,wcallafteroffers,0,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,0,0,wshortenedcompletion,0,0,ocreated,0,0,0,oaccepted,0,0,adenied,oaccepted,10.0,20,4,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,whandleleads,ocreateoffer,wshortenedcompletion,osentonlineonly,wcompleteapplication,wcallafteroffers,wcallafteroffers,wshortenedcompletion,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,0,aaccepted,wvalidateapplication,acomplete,0,osentmailandonline,apending,0,ocreated,0,osentmailandonline,avalidating,ocancelled,0,10.0,20,5,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,wassesspotentialfraud,ocreateoffer,0,aaccepted,wcompleteapplication,wcallafteroffers,wcallafteroffers,aaccepted,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,0,osentonlineonly,0,0,aincomplete,apending,avalidating,0,orefused,apending,avalidating,avalidating,0,aincomplete,10.0,20,6,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,0,ocreateoffer,0,0,wcompleteapplication,wcallafteroffers,wcallafteroffers,0,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,0,0,0,0,0,ocreated,0,0,0,oaccepted,0,0,adenied,oaccepted,10.0,20,7,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,0,ocreateoffer,0,0,wcompleteapplication,wcallafteroffers,wcallafteroffers,0,wcallafteroffers,wcallafteroffers,ocancelled,wcallafteroffers,0,0,wshortenedcompletion,0,0,ocreated,0,0,0,oaccepted,0,0,adenied,oaccepted,10.0,20,8,sampled_logs,xgboost
acreateapplication,wcompleteapplication,whandleleads,aconcept,0,ocreateoffer,0,0,wcompleteapplication,wcallafteroffers,wcallafteroffers,0,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,0,0,0,0,0,0,apending,oaccepted,0,apending,0,0,0,0,15.0,20,9,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,0,ocreateoffer,0,0,wcompleteapplication,wcallafteroffers,wcallafteroffers,0,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,0,0,0,0,0,0,apending,oaccepted,0,apending,0,0,0,0,15.0,20,10,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,0,ocreateoffer,0,0,wcompleteapplication,wcallafteroffers,wcallafteroffers,0,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,0,0,adenied,0,0,0,apending,oaccepted,0,0,0,0,0,0,15.0,20,11,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,0,ocreateoffer,0,0,wcompleteapplication,wcallafteroffers,wcallafteroffers,0,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,0,0,0,0,0,0,apending,oaccepted,0,apending,ocancelled,0,0,0,15.0,20,12,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,0,ocreateoffer,0,0,wcompleteapplication,wcallafteroffers,wcallafteroffers,0,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,0,0,0,0,0,0,apending,oaccepted,0,apending,orefused,0,0,0,15.0,20,13,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,wassesspotentialfraud,ocreateoffer,0,0,wcompleteapplication,wcallafteroffers,wcallafteroffers,0,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,0,0,0,apending,0,adenied,aincomplete,apending,oaccepted,0,0,0,0,0,20.0,20,14,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,0,ocreateoffer,0,0,wcompleteapplication,wcallafteroffers,wcallafteroffers,0,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,0,0,0,0,0,wcallincompletefiles,aincomplete,apending,0,0,0,aincomplete,0,0,20.0,20,15,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,0,ocreateoffer,0,0,wcompleteapplication,wcallafteroffers,wcallafteroffers,0,wcallafteroffers,wcallafteroffers,wvalidateapplication,wcallafteroffers,0,0,0,apending,whandleleads,0,aincomplete,apending,oaccepted,avalidating,0,0,0,0,20.0,20,16,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,wassesspotentialfraud,ocreateoffer,0,0,wcompleteapplication,wcallafteroffers,wcallafteroffers,0,wcallafteroffers,wcallafteroffers,acomplete,wcallafteroffers,0,ocancelled,0,ocancelled,0,wcallincompletefiles,aincomplete,0,0,0,0,0,0,oaccepted,20.0,20,17,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,0,ocreateoffer,0,0,wcompleteapplication,wcallafteroffers,wcallafteroffers,0,wcallafteroffers,wcallafteroffers,wcallafteroffers,wcallafteroffers,0,0,0,apending,0,wcallincompletefiles,aincomplete,apending,0,0,0,0,osentmailandonline,0,20.0,20,18,sampled_logs,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wassesspotentialfraud,wassesspotentialfraud,ocreated,osentmailandonline,wassesspotentialfraud,wcallafteroffers,ocreateoffer,wcallafteroffers,wcallafteroffers,acancelled,wcompleteapplication,wcompleteapplication,wshortenedcompletion,ocancelled,orefused,wcallafteroffers,orefused,orefused,aaccepted,ocreated,oaccepted,oaccepted,wcompleteapplication,avalidating,wassesspotentialfraud,adenied,5.0,19,0,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,whandleleads,wcompleteapplication,aaccepted,ocreateoffer,ocreateoffer,ocancelled,ocancelled,osentonlineonly,wcompleteapplication,adenied,osentmailandonline,osentonlineonly,osentonlineonly,avalidating,ocancelled,wcallafteroffers,adenied,wcallafteroffers,wshortenedcompletion,aincomplete,wvalidateapplication,ocreated,wcompleteapplication,avalidating,avalidating,aincomplete,adenied,5.0,19,1,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,whandleleads,whandleleads,ocreateoffer,aconcept,aaccepted,whandleleads,aconcept,ocancelled,whandleleads,ocreated,wcallafteroffers,wcallafteroffers,0,adenied,acancelled,0,wcompleteapplication,aaccepted,wcompleteapplication,wvalidateapplication,ocreateoffer,wcallincompletefiles,avalidating,avalidating,acancelled,orefused,avalidating,5.0,19,2,sampled_logs,xgboost
acreateapplication,wcompleteapplication,whandleleads,aconcept,wassesspotentialfraud,wassesspotentialfraud,aconcept,ocreated,osentonlineonly,aconcept,aaccepted,osentmailandonline,adenied,wcallafteroffers,wcallafteroffers,ocreated,wcallafteroffers,acancelled,osentmailandonline,wcallincompletefiles,adenied,acancelled,ocreateoffer,oaccepted,aincomplete,oreturned,acancelled,apending,osentmailandonline,oaccepted,5.0,19,3,sampled_logs,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,whandleleads,aaccepted,wshortenedcompletion,osentonlineonly,aaccepted,ocreated,whandleleads,wshortenedcompletion,wcallafteroffers,orefused,ocreateoffer,osentonlineonly,acomplete,aaccepted,wvalidateapplication,0,wcallincompletefiles,ocancelled,apending,avalidating,ocreated,wcompleteapplication,aincomplete,oaccepted,ocancelled,acancelled,10.0,19,4,sampled_logs,xgboost
acreateapplication,asubmitted,wcompleteapplication,whandleleads,wassesspotentialfraud,wassesspotentialfraud,ocreated,aaccepted,aaccepted,ocreateoffer,ocreated,aaccepted,wcompleteapplication,wvalidateapplication,acomplete,ocreateoffer,wcompleteapplication,osentonlineonly,ocreateoffer,0,aincomplete,apending,avalidating,wcallafteroffers,orefused,apending,avalidating,aincomplete,0,aincomplete,10.0,19,5,sampled_logs,xgboost
acreateapplication,asubmitted,wcompleteapplication,aconcept,whandleleads,aaccepted,aaccepted,aaccepted,aaccepted,osentmailandonline,whandleleads,ocancelled,wcallafteroffers,ocancelled,osentonlineonly,0,aaccepted,acomplete,wcompleteapplication,wassesspotentialfraud,aaccepted,apending,ocreated,0,wassesspotentialfraud,wvalidateapplication,avalidating,osentonlineonly,wcallafteroffers,avalidating,10.0,19,6,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,whandleleads,wassesspotentialfraud,ocreateoffer,aaccepted,osentonlineonly,wassesspotentialfraud,wcompleteapplication,ocancelled,ocreateoffer,whandleleads,adenied,ocreateoffer,wcallafteroffers,adenied,oreturned,osentmailandonline,acancelled,osentonlineonly,acancelled,avalidating,wassesspotentialfraud,oaccepted,whandleleads,oaccepted,wcallincompletefiles,aincomplete,apending,10.0,19,7,sampled_logs,xgboost
acreateapplication,wcompleteapplication,whandleleads,whandleleads,wassesspotentialfraud,ocreateoffer,ocreateoffer,aconcept,ocreated,osentonlineonly,whandleleads,osentonlineonly,osentonlineonly,aconcept,wcallafteroffers,osentmailandonline,aaccepted,avalidating,ocancelled,aaccepted,apending,wassesspotentialfraud,apending,wcompleteapplication,acancelled,osentonlineonly,oaccepted,apending,osentonlineonly,wcallafteroffers,10.0,19,8,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,wcompleteapplication,wassesspotentialfraud,ocreateoffer,aaccepted,wassesspotentialfraud,wcompleteapplication,osentonlineonly,wcompleteapplication,acomplete,acomplete,wshortenedcompletion,wcallafteroffers,oreturned,wcompleteapplication,osentmailandonline,wvalidateapplication,apending,avalidating,0,wvalidateapplication,ocancelled,oreturned,acancelled,0,wcompleteapplication,wcallafteroffers,15.0,19,9,sampled_logs,xgboost
acreateapplication,asubmitted,wcompleteapplication,whandleleads,wcompleteapplication,whandleleads,whandleleads,ocreateoffer,aconcept,osentmailandonline,wcallafteroffers,aconcept,acomplete,whandleleads,wshortenedcompletion,wshortenedcompletion,osentonlineonly,aaccepted,wshortenedcompletion,aincomplete,aconcept,adenied,oaccepted,0,oaccepted,orefused,orefused,wcallincompletefiles,aincomplete,apending,15.0,19,10,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,wassesspotentialfraud,wassesspotentialfraud,wshortenedcompletion,aconcept,wassesspotentialfraud,wassesspotentialfraud,aaccepted,wcallafteroffers,wcallafteroffers,orefused,acomplete,whandleleads,osentonlineonly,adenied,oaccepted,apending,0,oreturned,aincomplete,wcallincompletefiles,0,apending,wcallincompletefiles,0,acancelled,ocreateoffer,15.0,19,11,sampled_logs,xgboost
