prefix_1,prefix_2,prefix_3,prefix_4,prefix_5,prefix_6,prefix_7,prefix_8,prefix_9,desired_cfs,idx,test_id,dataset,black_box
register,highinsurancecheck,highmedicalhistory,contacthospital,rejectclaim,createquestionnaire,sendquestionnaire,receivequestionnaireresponse,preparenotificationcontent,15.0,21,10,synthetic_data,xgboost
register,highmedicalhistory,highinsurancecheck,rejectclaim,rejectclaim,sendnotificationbyemail,acceptclaim,receivequestionnaireresponse,createquestionnaire,15.0,21,11,synthetic_data,xgboost
register,highmedicalhistory,highinsurancecheck,contacthospital,rejectclaim,createquestionnaire,preparenotificationcontent,sendnotificationbyemail,sendnotificationbyphone,15.0,21,12,synthetic_data,xgboost
register,highmedicalhistory,highinsurancecheck,contacthospital,rejectclaim,createquestionnaire,preparenotificationcontent,sendnotificationbyemail,sendnotificationbypost,15.0,21,13,synthetic_data,xgboost
register,highmedicalhistory,highinsurancecheck,contacthospital,rejectclaim,createquestionnaire,preparenotificationcontent,sendnotificationbyphone,sendnotificationbypost,15.0,21,14,synthetic_data,xgboost
register,highmedicalhistory,highinsurancecheck,contacthospital,rejectclaim,createquestionnaire,sendquestionnaire,receivequestionnaireresponse,preparenotificationcontent,20.0,21,15,synthetic_data,xgboost
register,highinsurancecheck,highmedicalhistory,contacthospital,rejectclaim,createquestionnaire,sendquestionnaire,receivequestionnaireresponse,preparenotificationcontent,20.0,21,16,synthetic_data,xgboost
register,highmedicalhistory,highinsurancecheck,contacthospital,rejectclaim,createquestionnaire,sendquestionnaire,preparenotificationcontent,receivequestionnaireresponse,20.0,21,17,synthetic_data,xgboost
register,createquestionnaire,highinsurancecheck,highinsurancecheck,preparenotificationcontent,rejectclaim,sendquestionnaire,receivequestionnaireresponse,preparenotificationcontent,20.0,21,18,synthetic_data,xgboost
register,createquestionnaire,highmedicalhistory,acceptclaim,rejectclaim,preparenotificationcontent,sendquestionnaire,receivequestionnaireresponse,sendquestionnaire,20.0,21,19,synthetic_data,xgboost
